item,i,case,monthly,structure,axis,h,mc,delta,delta_se,affected,seed_min,seed_max
KR6MZ0000RS6,36113,3,False,LIZARD KI,coupon_regular,-0.0025,1.0056562553879511,-18.60865750921073,0.057328498862497294,99266,-18.70576011019508,-18.47590849935525
KR6MZ0000RS6,36113,4,False,LIZARD KI,coupon_regular,-0.001,1.0067727748385038,-7.443463003683871,0.02293139954499846,99266,-7.48230404407761,-7.390363399741681
KR6MZ0000RS6,36113,5,False,LIZARD KI,coupon_regular,0.001,1.0082614674392403,7.443463003682745,0.022931399545001233,99266,7.390363399740549,7.4823040440764865
KR6MZ0000RS6,36113,6,False,LIZARD KI,coupon_regular,0.0025,1.0093779868897932,18.608657509209383,0.05732849886249811,99266,18.4759084993539,18.705760110193733
KR6MZ0000RS6,36113,7,False,LIZARD KI,coupon_regular,0.005,1.011238852640714,37.217315018418674,0.11465699772499637,99266,36.9518169987077,37.411520220387374
KR6MZ0000RS6,36113,8,False,LIZARD KI,coupon_regular,0.01,1.0149605841425562,74.43463003684009,0.22931399544999043,99266,73.90363399741815,74.82304044077748
KR6MZ0000RS6,36113,9,False,LIZARD KI,ki_barrier,-0.05,1.0139491834269954,64.32062288123365,1.7145443634224742,1401,60.19277296326832,68.73094017378574
KR6MZ0000RS6,36113,10,False,LIZARD KI,ki_barrier,-0.025,1.0111367071836683,36.195860447962424,1.2744831648356163,807,32.68200303983595,38.733293117397096
KR6MZ0000RS6,36113,11,False,LIZARD KI,ki_barrier,-0.01,1.0091233332476872,16.062121088152438,0.84360097136823,364,14.367884265798162,18.292551211183877
KR6MZ0000RS6,36113,12,False,LIZARD KI,ki_barrier,-0.005,1.0083333298246941,8.162086858220574,0.6003143333155281,186,7.522064686542912,9.161783918105499
KR6MZ0000RS6,36113,13,False,LIZARD KI,ki_barrier,0.005,1.0067930692080174,-7.240519308545937,0.5636391978823359,166,-8.050522104125925,-5.802482610354785
KR6MZ0000RS6,36113,14,False,LIZARD KI,ki_barrier,0.01,1.0059749932886166,-15.42127850255407,0.8179326494642727,357,-17.311926104585158,-13.726659615216997
KR6MZ0000RS6,36113,15,False,LIZARD KI,ki_barrier,0.025,1.0033036692633421,-42.13451875529816,1.3412514271911742,986,-45.37777271436031,-40.26590281258892
KR6MZ0000RS6,36113,16,False,LIZARD KI,ki_barrier,0.05,0.9981068270981641,-94.10294040707804,1.967562263403422,2262,-97.9704208361936,-92.08323591380756
KR6MZ0000RS6,36113,17,False,LIZARD KI,first_strike,-0.05,1.0076860493264346,1.68928187562542,0.9864631444115453,10614,1.1903615224272661,2.1460231612579155
KR6MZ0000RS6,36113,18,False,LIZARD KI,first_strike,-0.025,1.0075015944410737,-0.15526697798160807,0.5487832611678851,3953,-0.39834473644840823,0.2749713044840204
KR6MZ0000RS6,36113,19,False,LIZARD KI,first_strike,-0.01,1.0075241416139893,0.07020475117311836,0.3120154731082623,1310,-0.21454495304496313,0.36483907341643673
KR6MZ0000RS6,36113,20,False,LIZARD KI,first_strike,-0.005,1.0075206702869528,0.03549148080862002,0.2106399337452531,624,-0.22241808954416517,0.19712913954514155
KR6MZ0000RS6,36113,21,False,LIZARD KI,first_strike,0.005,1.0075097868316483,-0.0733430722371597,0.20793313711519035,531,-0.1383068556132384,0.006574704172157192
KR6MZ0000RS6,36113,22,False,LIZARD KI,first_strike,0.01,1.0074625755346542,-0.5454560421768333,0.311912779880514,1002,-0.762925574506182,-0.39576862575012234
KR6MZ0000RS6,36113,23,False,LIZARD KI,first_strike,0.025,1.0074379028802618,-0.7921825861008555,0.4248081588068614,2039,-1.5419551221687102,-0.03750691300413189
KR6MZ0000RS6,36113,24,False,LIZARD KI,first_strike,0.05,1.0074839578722354,-0.33163266636602723,0.47642118362482305,3103,-1.1271468212061475,0.8884409811811503
KR6MZ0000RS6,36113,25,False,LIZARD KI,last_strike,-0.05,1.0076542276977294,1.371065588575192,0.21686744831135474,40,1.0229713238897893,1.7429336167425076
KR6MZ0000RS6,36113,26,False,LIZARD KI,last_strike,-0.025,1.0075632324767756,0.46111337903370486,0.12325625422558413,14,0.2987522883973152,0.6935776370602719
KR6MZ0000RS6,36113,27,False,LIZARD KI,last_strike,-0.01,1.0075299258046009,0.12804665729039647,0.0640228307166518,4,0.09582243780819036,0.1919907809363045
KR6MZ0000RS6,36113,28,False,LIZARD KI,last_strike,-0.005,1.0075299258046009,0.12804665729039647,0.0640228307166518,4,0.09582243780819036,0.1919907809363045
KR6MZ0000RS6,36113,29,False,LIZARD KI,last_strike,0.005,1.0075075818262431,-0.09539312628871233,0.055074804679157464,3,-0.19068185022931136,0.0
KR6MZ0000RS6,36113,30,False,LIZARD KI,last_strike,0.01,1.0075013248358193,-0.15796303052720545,0.07064455766925441,5,-0.2841191149800781,-0.09427244796471268
KR6MZ0000RS6,36113,31,False,LIZARD KI,last_strike,0.025,1.0074737829803782,-0.43338158493634094,0.11583993073238213,14,-0.5622957557676942,-0.2761138061018076
KR6MZ0000RS6,36113,32,False,LIZARD KI,last_strike,0.05,1.0074651292800192,-0.5199185885271395,0.12615383309015746,17,-0.649431897118578,-0.36121040146426364
KR6MZ0000TJ1,36872,0,False,LIZARD no-KI,base,0.0,1.0015453667545682,0.0,0.0,0,0.0,0.0
KR6MZ0000TJ1,36872,1,False,LIZARD no-KI,coupon_regular,-0.01,0.9974066534947753,-41.38713259792991,0.18707961783702995,58780,-41.52483214750582,-41.303396393096584
KR6MZ0000TJ1,36872,2,False,LIZARD no-KI,coupon_regular,-0.005,0.9994760101246719,-20.69356629896487,0.09353980891851427,58780,-20.762416073752824,-20.65169819654821
KR6MZ0000TJ1,36872,3,False,LIZARD no-KI,coupon_regular,-0.0025,1.00051068843962,-10.346783149482484,0.04676990445925767,58780,-10.381208036876458,-10.325849098274153
KR6MZ0000TJ1,36872,4,False,LIZARD no-KI,coupon_regular,-0.001,1.001131495428589,-4.138713259792327,0.01870796178370167,58780,-4.1524832147499176,-4.130339639309
KR6MZ0000TJ1,36872,5,False,LIZARD no-KI,coupon_regular,0.001,1.0019592380805475,4.1387132597933185,0.018707961783703125,58780,4.130339639309982,4.1524832147509105
KR6MZ0000TJ1,36872,6,False,LIZARD no-KI,coupon_regular,0.0025,1.0025800450695164,10.346783149482528,0.04676990445925794,58780,10.325849098274198,10.381208036876508
KR6MZ0000TJ1,36872,7,False,LIZARD no-KI,coupon_regular,0.005,1.0036147233844648,20.693566298964967,0.09353980891851482,58780,20.6516981965483,20.762416073752927
KR6MZ0000TJ1,36872,8,False,LIZARD no-KI,coupon_regular,0.01,1.0056840800143614,41.38713259793152,0.18707961783703053,58780,41.30339639309817,41.524832147507425
KR6MZ0000TJ1,36872,9,False,LIZARD no-KI,first_strike,-0.05,1.001595511644072,0.5014488950353386,0.3401295609146513,1854,-0.03491851446117061,1.0361227197379832
KR6MZ0000TJ1,36872,10,False,LIZARD no-KI,first_strike,-0.025,1.0015098537710925,-0.35512983475617826,0.11332307610383091,519,-0.5659322922260113,-0.09955322949196024
KR6MZ0000TJ1,36872,11,False,LIZARD no-KI,first_strike,-0.01,1.0015379634280028,-0.07403326565353596,0.06904933430448505,156,-0.21106357856449673,0.15787388054210133
KR6MZ0000TJ1,36872,12,False,LIZARD no-KI,first_strike,-0.005,1.0015370614776182,-0.08305276950074186,0.012469417485446433,64,-0.09362774087399506,-0.06670410817401595
KR6MZ0000TJ1,36872,13,False,LIZARD no-KI,first_strike,0.005,1.0015433916544914,-0.019751000769252174,0.05435994062971741,51,-0.0794126813313889,0.07088603358020401
KR6MZ0000TJ1,36872,14,False,LIZARD no-KI,first_strike,0.01,1.0015476722773373,0.023055227689843888,0.05491700340331195,87,-0.045688126350811376,0.11484843446042892
KR6MZ0000TJ1,36872,15,False,LIZARD no-KI,first_strike,0.025,1.00155261419175,0.07247437181639084,0.06531300027040517,168,-0.0347797388691681,0.22737600207339898
KR6MZ0000TJ1,36872,16,False,LIZARD no-KI,first_strike,0.05,1.0015582572684,0.128905138317417,0.07466899213427221,247,0.06687196971476664,0.20395010582175838
KR6MZ0000TJ1,36872,17,False,LIZARD no-KI,last_strike,-0.05,1.0082103402334228,66.64973478854553,1.5976392556048296,1717,63.366412295334555,70.87404212780405
KR6MZ0000TJ1,36872,18,False,LIZARD no-KI,last_strike,-0.025,1.0049153123149412,33.69945560372948,1.1255464450567534,890,31.461264735081777,35.87562997558756
KR6MZ0000TJ1,36872,19,False,LIZARD no-KI,last_strike,-0.01,1.0029062117724632,13.6084501789496,0.711231238911457,365,12.97361393980433,14.53494405929454
KR6MZ0000TJ1,36872,20,False,LIZARD no-KI,last_strike,-0.005,1.0021978711257393,6.5250437117102935,0.4914871355861856,176,5.448666828148209,7.562188466233016
KR6MZ0000TJ1,36872,21,False,LIZARD no-KI,last_strike,0.005,1.0008562130898222,-6.8915366474617255,0.5022272300578201,188,-7.806858101684146,-6.158574835121296
KR6MZ0000TJ1,36872,22,False,LIZARD no-KI,last_strike,0.01,1.0002071008419635,-13.38265912604773,0.6975164176034058,367,-14.223875730888352,-12.903303597480893
KR6MZ0000TJ1,36872,23,False,LIZARD no-KI,last_strike,0.025,0.9984126591046126,-31.327076499557855,1.0565415229709978,873,-32.4780147182354,-29.727057104196206
KR6MZ0000TJ1,36872,24,False,LIZARD no-KI,last_strike,0.05,0.9957789919737918,-57.66374780776425,1.4105649538243785,1650,-59.85730432801478,-56.17010464238194
KR6MZ0000Y08,37156,0,False,LIZARD KI,base,0.0,0.9783439138834926,0.0,0.0,0,0.0,0.0
KR6MZ0000Y08,37156,1,False,LIZARD KI,coupon_regular,-0.01,0.9720839502641828,-62.59963619309893,0.23178971857381572,106687,-62.68036664022527,-62.4464986869305
KR6MZ0000Y08,37156,2,False,LIZARD KI,coupon_regular,-0.005,0.9752139320738376,-31.299818096550066,0.11589485928690756,106687,-31.340183320113233,-31.22324934346585
KR6MZ0000Y08,37156,3,False,LIZARD KI,coupon_regular,-0.0025,0.9767789229786651,-15.649909048275413,0.057947429643453396,106687,-15.670091660057002,-15.611624671733308
KR6MZ0000Y08,37156,4,False,LIZARD KI,coupon_regular,-0.001,0.9777179175215616,-6.259963619310655,0.02317897185738004,106687,-6.268036664023287,-6.2446498686938146
KR6MZ0000Y08,37156,5,False,LIZARD KI,coupon_regular,0.001,0.9789699102454236,6.259963619308751,0.02317897185738269,106687,6.244649868691912,6.268036664021391
KR6MZ0000Y08,37156,6,False,LIZARD KI,coupon_regular,0.0025,0.97990890478832,15.649909048274829,0.05794742964345458,106687,15.611624671732722,15.670091660056418
KR6MZ0000Y08,37156,7,False,LIZARD KI,coupon_regular,0.005,0.9814738956931475,31.29981809654913,0.11589485928690886,106687,31.22324934346492,31.34018332011231
KR6MZ0000Y08,37156,8,False,LIZARD KI,coupon_regular,0.01,0.9846038775028025,62.59963619309917,0.23178971857381575,106687,62.44649868693075,62.68036664022552
KR6MZ0000Y08,37156,9,False,LIZARD KI,ki_barrier,-0.05,0.989274308723038,109.30394839545355,2.182865734361237,2487,106.15756166629811,113.38267111362138
KR6MZ0000Y08,37156,10,False,LIZARD KI,ki_barrier,-0.025,0.9838474581719944,55.03544288501887,1.541795744524285,1275,54.281188010414915,56.392597889613484
KR6MZ0000Y08,37156,11,False,LIZARD KI,ki_barrier,-0.01,0.9805665631799938,22.226492965010838,0.9760760566126074,522,20.83658957659629,22.973845560690894
KR6MZ0000Y08,37156,12,False,LIZARD KI,ki_barrier,-0.005,0.979394587955393,10.506740719004561,0.6729257959601881,246,9.879897615303339,10.89290390500913
KR6MZ0000Y08,37156,13,False,LIZARD KI,ki_barrier,0.005,0.9773076208643554,-10.362930191370436,0.6612432817910754,248,-10.951316673724158,-9.265031423329818
KR6MZ0000Y08,37156,14,False,LIZARD KI,ki_barrier,0.01,0.9762902889002217,-20.536249832708492,0.9280979570464779,493,-21.25743109529924,-19.98691126969282
KR6MZ0000Y08,37156,15,False,LIZARD KI,ki_barrier,0.025,0.9731300840662881,-52.138298172045175,1.470317448452411,1257,-53.25232970333984,-50.48602897877941
KR6MZ0000Y08,37156,16,False,LIZARD KI,ki_barrier,0.05,0.9686360729683593,-97.07840915133413,1.9805399227700085,2378,-97.71608330866479,-96.05288571004698
KR6MZ0000Y08,37156,17,False,LIZARD KI,first_strike,-0.05,0.9842045839055354,58.60670022042809,2.0285450450109743,33700,54.5046374740965,61.23439076712246
KR6MZ0000Y08,37156,18,False,LIZARD KI,first_strike,-0.025,0.9804819530619784,21.38039178485841,1.2625449997939397,18025,18.437561264480102,23.8066463326577
KR6MZ0000Y08,37156,19,False,LIZARD KI,first_strike,-0.01,0.9789989389267225,6.550250432299979,0.7186675390498205,7429,4.798440538500339,7.944330638712042
KR6MZ0000Y08,37156,20,False,LIZARD KI,first_strike,-0.005,0.9786509411128248,3.070272293321396,0.49688765181756916,3749,1.7412343878402576,3.9872492914683884
KR6MZ0000Y08,37156,21,False,LIZARD KI,first_strike,0.005,0.9780542706548608,-2.8964322863174115,0.47412354774968085,3669,-3.835331394793256,-1.6310630372450494
KR6MZ0000Y08,37156,22,False,LIZARD KI,first_strike,0.01,0.977745585170607,-5.983287128855784,0.6739631856303071,7365,-6.952293405483079,-4.461704167280059
KR6MZ0000Y08,37156,23,False,LIZARD KI,first_strike,0.025,0.9771628649792542,-11.81048904238331,0.9591117046460865,17759,-12.536953820889986,-11.096431916132952
KR6MZ0000Y08,37156,24,False,LIZARD KI,first_strike,0.05,0.9767725811570536,-15.713327264389353,1.139357130481626,32513,-16.746453093929603,-14.70872905706049
KR6MZ0000Y08,37156,25,False,LIZARD KI,last_strike,-0.05,0.9795027944250141,11.588805415215694,0.6297965101791068,338,10.81384985758242,12.090028757444882
KR6MZ0000Y08,37156,26,False,LIZARD KI,last_strike,-0.025,0.9788626035742307,5.186896907381712,0.4150780766807394,156,4.800204462436324,5.567409904389773
KR6MZ0000Y08,37156,27,False,LIZARD KI,last_strike,-0.01,0.9785098607445178,1.6594686102520788,0.23232868574307025,51,1.464544276785908,1.9517537832688587
KR6MZ0000Y08,37156,28,False,LIZARD KI,last_strike,-0.005,0.9784215230700444,0.7760918655175081,0.1584045476893902,24,0.679334622066594,0.9693271760838751
KR6MZ0000Y08,37156,29,False,LIZARD KI,last_strike,0.005,0.9782545217394883,-0.8939214400424965,0.16891763347592662,28,-1.0542629806197126,-0.7648329314758281
KR6MZ0000Y08,37156,30,False,LIZARD KI,last_strike,0.01,0.9781851978537905,-1.5871602970208443,0.2244190056798547,50,-1.9068956751365989,-1.2398794262330661
KR6MZ0000Y08,37156,31,False,LIZARD KI,last_strike,0.025,0.9779580379096221,-3.858759738704331,0.3464143814826826,124,-4.578022587670386,-2.805795485327108
KR6MZ0000Y08,37156,32,False,LIZARD KI,last_strike,0.05,0.9777307358579655,-6.131780255270198,0.43136985593838884,202,-7.114246126932906,-5.259570472361601
KR6YT0000EA0,37259,0,False,STEP no-KI,base,0.0,1.0026717858672354,0.0,0.0,0,0.0,0.0
KR6YT0000EA0,37259,1,False,STEP no-KI,coupon_regular,-0.01,0.9973034725745646,-53.68313292670956,0.08417351184590238,117877,-53.80453406355647,-53.53462366654542
KR6YT0000EA0,37259,2,False,STEP no-KI,coupon_regular,-0.005,0.9999876292209,-26.84156646335478,0.0420867559229511,117877,-26.902267031778234,-26.76731183327271
KR6YT0000EA0,37259,3,False,STEP no-KI,coupon_regular,-0.0025,1.0013297075440677,-13.420783231676353,0.021043377961476036,117877,-13.451133515888078,-13.383655916635316
KR6YT0000EA0,37259,4,False,STEP no-KI,coupon_regular,-0.001,1.0021349545379685,-5.368313292669687,0.008417351184590425,117877,-5.380453406354377,-5.353462366653273
KR6YT0000EA0,37259,5,False,STEP no-KI,coupon_regular,0.001,1.0032086171965027,5.368313292671811,0.008417351184589856,117877,5.353462366655396,5.3804534063565015
KR6YT0000EA0,37259,6,False,STEP no-KI,coupon_regular,0.0025,1.004013864190403,13.420783231678469,0.021043377961475384,117877,13.383655916637432,13.451133515890193
KR6YT0000EA0,37259,7,False,STEP no-KI,coupon_regular,0.005,1.0053559425135707,26.841566463354795,0.04208675592295121,117877,26.767311833272725,26.90226703177825
KR6YT0000EA0,37259,8,False,STEP no-KI,coupon_regular,0.01,1.008040099159907,53.683132926713775,0.08417351184590104,117877,53.534623666549635,53.80453406356067
KR6YT0000EA0,37259,9,False,STEP no-KI,first_strike,-0.05,1.007692711534231,50.20925666995424,1.521028175299168,4932,48.777042277090914,51.44866977351665
KR6YT0000EA0,37259,10,False,STEP no-KI,first_strike,-0.025,1.0055333283311536,28.615424639180947,1.1515133284919241,3122,27.47452110341925,29.63387904374279
KR6YT0000EA0,37259,11,False,STEP no-KI,first_strike,-0.01,1.003948896350629,12.77110483393562,0.7758279338898695,1473,11.134892700034094,14.16107916298258
KR6YT0000EA0,37259,12,False,STEP no-KI,first_strike,-0.005,1.0033095413542024,6.377554869668123,0.5480414242256958,767,6.154147214962105,6.576937241031938
KR6YT0000EA0,37259,13,False,STEP no-KI,first_strike,0.005,1.0020567276548396,-6.150582123958343,0.5495059302485127,852,-7.015704196446036,-4.632346974230899
KR6YT0000EA0,37259,14,False,STEP no-KI,first_strike,0.01,1.0013737761839012,-12.980096833342339,0.7915507578475284,1777,-15.2790597816193,-10.05913547698095
KR6YT0000EA0,37259,15,False,STEP no-KI,first_strike,0.025,0.9991818972925514,-34.89888574684177,1.2992252544264884,5184,-40.26644490768783,-30.36963897211992
KR6YT0000EA0,37259,16,False,STEP no-KI,first_strike,0.05,0.995439595865282,-72.32190001953566,1.8790946576383363,13055,-74.39996479581717,-69.11726103094651
KR6YT0000EA0,37259,17,False,STEP no-KI,last_strike,-0.05,1.0046468418374672,19.750559702317897,0.8588582145167692,527,19.37855996387873,20.36913296758586
KR6YT0000EA0,37259,18,False,STEP no-KI,last_strike,-0.025,1.0035488257833156,8.770399160800727,0.5644526815734102,241,8.203294449877255,9.151753872428465
KR6YT0000EA0,37259,19,False,STEP no-KI,last_strike,-0.01,1.0029903420970823,3.185562298468961,0.33755259913024527,89,2.8984018659654747,3.757166540075651
KR6YT0000EA0,37259,20,False,STEP no-KI,last_strike,-0.005,1.0028391021413212,1.6731627408577954,0.24401032381168314,47,1.2805743487160748,2.2434847726025984
KR6YT0000EA0,37259,21,False,STEP no-KI,last_strike,0.005,1.0025380917208322,-1.336941464032316,0.21684808980529666,38,-2.111512371093663,-0.8449886602906408
KR6YT0000EA0,37259,22,False,STEP no-KI,last_strike,0.01,1.0023745264671446,-2.972594000908796,0.32231650495405584,85,-3.8863991535612317,-1.9939767010754788
KR6YT0000EA0,37259,23,False,STEP no-KI,last_strike,0.025,1.0018846005551758,-7.871853120597064,0.5197602343887805,229,-9.107679167730542,-5.856171128956445
KR6YT0000EA0,37259,24,False,STEP no-KI,last_strike,0.05,1.0012131213160194,-14.586645512161597,0.6976935824152402,436,-15.562827988886632,-13.056803903500022
KR6ZY0000CD5,37262,0,True,STEP no-KI,base,0.0,1.0015578833155316,0.0,0.0,0,0.0,0.0
KR6ZY0000CD5,37262,1,True,STEP no-KI,coupon_regular,-0.01,0.9919719578557575,-95.85925459773956,0.2166559517379991,120000,-96.16957619444418,-95.40322142656686
KR6ZY0000CD5,37262,2,True,STEP no-KI,coupon_regular,-0.005,0.9967649205856447,-47.929627298869086,0.10832797586900071,120000,-48.0847880972214,-47.70161071328272
KR6ZY0000CD5,37262,3,True,STEP no-KI,coupon_regular,-0.0025,0.9991614019505881,-23.964813649434497,0.0541639879345001,120000,-24.042394048610657,-23.850805356641313
KR6ZY0000CD5,37262,4,True,STEP no-KI,coupon_regular,-0.001,1.0005992907695542,-9.585925459773856,0.0216655951738002,120000,-9.616957619444317,-9.540322142656585
KR6ZY0000CD5,37262,5,True,STEP no-KI,coupon_regular,0.001,1.0025164758615088,9.585925459773742,0.021665595173800203,120000,9.540322142656471,9.616957619444204
KR6ZY0000CD5,37262,6,True,STEP no-KI,coupon_regular,0.0025,1.0039543646804752,23.964813649434436,0.05416398793450034,120000,23.85080535664126,24.042394048610586
KR6ZY0000CD5,37262,7,True,STEP no-KI,coupon_regular,0.005,1.0063508460454185,47.92962729887043,0.10832797586899778,120000,47.701610713284076,48.08478809722273
