cohort,model,structure,axis,offset,n_families,n_rows,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
monthly_test_128,augmented_price,STEP KI,nobs_middle,1,43,43,154.29291117468145,195.45631374204996,0.9126469638853194,137.29289815861347,155.436446276094,-135.4391816725425,0.023255813953488372,0.023255813953488372,0.023255813953488372,43,0.23255813953488372
monthly_test_128,augmented_price,STEP KI,tenor_months,-12,43,43,233.07067863085686,291.7440154036803,0.7138960717346382,173.48845951014687,211.46934995336792,134.46424234695553,0.023255813953488372,0.023255813953488372,0.023255813953488372,43,0.8837209302325582
monthly_test_128,augmented_price,STEP KI,tenor_months,-6,43,43,219.46699292115505,278.6790445294609,0.789839147526438,123.47325772296672,140.3132608297467,121.6002942431666,0.0,0.0,0.023255813953488372,43,0.9069767441860465
monthly_test_128,augmented_price,STEP KI,tenor_months,-3,43,43,169.54525670833908,238.00883943243713,0.8601131892282499,73.00348045969463,83.95991343564332,67.87811794143808,0.0,0.023255813953488372,0.023255813953488372,42,0.9047619047619048
monthly_test_128,augmented_price,STEP KI,tenor_months,-1,43,43,129.19556924289063,224.98922352190777,0.8803081927894122,29.99493471063581,39.96472804076665,23.613824470771092,0.046511627906976744,0.18604651162790697,0.3488372093023256,33,0.5757575757575758
monthly_test_128,augmented_price,STEP KI,tenor_months,1,43,43,104.2532005647116,200.29718924684082,0.9114545485396874,18.751615010300714,24.494574117387817,-12.63395858410577,0.0,0.16279069767441862,0.46511627906976744,41,0.8780487804878049
monthly_test_128,augmented_price,STEP KI,tenor_months,3,43,43,100.15908516389331,182.06936273327455,0.930052345560392,47.23794657581114,54.90624002531593,-41.280257628403135,0.046511627906976744,0.06976744186046512,0.11627906976744186,43,1.0
monthly_test_128,augmented_price,STEP KI,tenor_months,6,43,43,109.73101121407632,161.9920796716401,0.947906373853762,94.43867315004589,108.67979774046549,-86.65713235584221,0.0,0.023255813953488372,0.023255813953488372,42,0.9761904761904762
monthly_test_128,augmented_price,STEP KI,tenor_months,12,43,43,148.5101528810923,178.68681068031725,0.9442951658042544,188.607306899151,218.19256244474263,-174.95681321919955,0.0,0.0,0.0,43,0.9069767441860465
monthly_test_128,augmented_price,STEP no-KI,base,0,42,42,30.280602067122864,44.209420595980596,0.9918310847493776,,,,,,,0,
monthly_test_128,augmented_price,STEP no-KI,nobs_early,1,42,42,115.04603053469955,131.77259241702242,0.9069931805551105,97.49792391060289,112.88980086441495,94.76264715439993,0.0,0.023809523809523808,0.047619047619047616,42,1.0
monthly_test_128,augmented_price,STEP no-KI,nobs_late,1,42,42,151.40391406960583,170.1907578983307,0.8771461894858041,169.80609780172853,185.4204524573189,-169.80609780172853,0.0,0.0,0.0,42,0.0
monthly_test_128,augmented_price,STEP no-KI,nobs_middle,1,42,42,112.16437857446724,133.75402433610077,0.9235852447317511,129.3003959336743,148.2491184704641,-129.3003959336743,0.023809523809523808,0.023809523809523808,0.023809523809523808,42,0.023809523809523808
monthly_test_128,augmented_price,STEP no-KI,tenor_months,-12,42,42,386.53752335841244,406.21439374946567,-0.06359304412336941,368.1353396262892,385.7680580354188,368.1353396262892,0.0,0.0,0.0,42,1.0
monthly_test_128,augmented_price,STEP no-KI,tenor_months,-6,42,42,251.58990459193095,263.7588292506759,0.6508639911321431,233.18772085980785,243.3380600817211,233.18772085980785,0.0,0.0,0.0,42,1.0
monthly_test_128,augmented_price,STEP no-KI,tenor_months,-3,42,42,141.44979316190924,156.17114912658369,0.8878299047165468,122.56210755625641,135.8775071360452,122.56210755625641,0.0,0.023809523809523808,0.023809523809523808,40,1.0
monthly_test_128,augmented_price,STEP no-KI,tenor_months,-1,42,42,67.26253377524752,80.81336215660214,0.9714898189336241,50.16475333987427,57.447378363907816,44.49027668069514,0.0,0.023809523809523808,0.023809523809523808,30,0.16666666666666666
monthly_test_128,augmented_price,STEP no-KI,tenor_months,1,42,42,28.56289547347123,40.724450444191795,0.9932182610124111,15.980931988130006,19.998750631226784,-15.936347023319327,0.023809523809523808,0.14285714285714285,0.35714285714285715,41,1.0
monthly_test_128,augmented_price,STEP no-KI,tenor_months,3,42,42,52.49655199735976,64.19871965116116,0.9838609954847649,62.15036173799655,68.67777810224969,-62.15036173799655,0.0,0.0,0.0,42,1.0
monthly_test_128,augmented_price,STEP no-KI,tenor_months,6,42,42,115.54749505575158,131.999616867137,0.9372003615528757,131.6700572311433,143.79204868140206,-131.6700572311433,0.0,0.0,0.0,42,1.0
monthly_test_128,augmented_price,STEP no-KI,tenor_months,12,42,42,210.5389554900486,237.40143370271468,0.8217921155252665,228.94113922217193,251.82250596237301,-228.94113922217193,0.0,0.0,0.0,42,1.0
public_monthly_6,affine_coupon_delta,LIZARD no-KI,base,0,1,1,82.10805276782412,82.10805276782412,,,,,,,,0,
public_monthly_6,affine_coupon_delta,LIZARD no-KI,nobs_early,1,1,1,54.49938482864127,54.49938482864127,,136.60743759646618,136.60743759646618,-136.60743759646618,0.0,0.0,0.0,1,1.0
public_monthly_6,affine_coupon_delta,LIZARD no-KI,nobs_late,1,1,1,282.54587163017277,282.54587163017277,,364.6539243979954,364.6539243979954,-364.6539243979954,0.0,0.0,0.0,1,0.0
public_monthly_6,affine_coupon_delta,LIZARD no-KI,nobs_middle,1,1,1,317.46123324503424,317.46123324503424,,399.56928601285824,399.56928601285824,-399.56928601285824,0.0,0.0,0.0,1,0.0
public_monthly_6,affine_coupon_delta,LIZARD no-KI,tenor_months,-12,1,1,308.1952730015855,308.1952730015855,,226.08722023376401,226.08722023376401,226.08722023376401,0.0,0.0,0.0,1,1.0
public_monthly_6,affine_coupon_delta,LIZARD no-KI,tenor_months,-6,1,1,222.44383447435212,222.44383447435212,,140.33578170652476,140.33578170652476,140.33578170652476,0.0,0.0,0.0,1,1.0
public_monthly_6,affine_coupon_delta,LIZARD no-KI,tenor_months,-3,1,1,103.83479090040964,103.83479090040964,,21.726738132581843,21.726738132581843,21.726738132581843,0.0,0.0,0.0,1,0.0
public_monthly_6,affine_coupon_delta,LIZARD no-KI,tenor_months,-1,1,1,61.4858384319723,61.4858384319723,,20.62221433585393,20.62221433585393,-20.62221433585393,0.0,0.0,0.0,1,1.0
public_monthly_6,affine_coupon_delta,LIZARD no-KI,tenor_months,1,1,1,66.82752345936206,66.82752345936206,,15.280529308462704,15.280529308462704,-15.280529308462704,0.0,0.0,0.0,1,1.0
public_monthly_6,affine_coupon_delta,LIZARD no-KI,tenor_months,3,1,1,1.7617606952153437,1.7617606952153437,,80.34629207260821,80.34629207260821,-80.34629207260821,0.0,0.0,0.0,1,1.0
public_monthly_6,affine_coupon_delta,LIZARD no-KI,tenor_months,6,1,1,94.01630242307692,94.01630242307692,,176.12435519090087,176.12435519090087,-176.12435519090087,0.0,0.0,0.0,1,1.0
public_monthly_6,affine_coupon_delta,LIZARD no-KI,tenor_months,12,1,1,222.4953142495997,222.4953142495997,,304.603367017424,304.603367017424,-304.603367017424,0.0,0.0,0.0,1,1.0
public_monthly_6,affine_coupon_delta,STEP KI,base,0,1,1,90.93641513599141,90.93641513599141,,,,,,,,0,
public_monthly_6,affine_coupon_delta,STEP KI,nobs_early,1,1,1,362.3003191805801,362.3003191805801,,271.36390404458837,271.36390404458837,-271.36390404458837,0.0,0.0,0.0,1,0.0
public_monthly_6,affine_coupon_delta,STEP KI,nobs_late,1,1,1,767.5305807972927,767.5305807972927,,676.5941656613052,676.5941656613052,-676.5941656613052,0.0,0.0,0.0,0,
public_monthly_6,affine_coupon_delta,STEP KI,nobs_middle,1,1,1,705.345222452439,705.345222452439,,614.4088073164481,614.4088073164481,-614.4088073164481,0.0,0.0,0.0,1,0.0
public_monthly_6,affine_coupon_delta,STEP KI,tenor_months,-12,1,1,228.25216705163257,228.25216705163257,,319.18858218762796,319.18858218762796,319.18858218762796,0.0,0.0,0.0,1,1.0
public_monthly_6,affine_coupon_delta,STEP KI,tenor_months,-6,1,1,51.69644091455484,51.69644091455484,,39.23997422143904,39.23997422143904,39.23997422143904,0.0,0.0,0.0,1,1.0
public_monthly_6,affine_coupon_delta,STEP KI,tenor_months,-3,1,1,186.70026792901808,186.70026792901808,,95.76385279302463,95.76385279302463,-95.76385279302463,0.0,0.0,0.0,1,0.0
public_monthly_6,affine_coupon_delta,STEP KI,tenor_months,-1,1,1,121.1321328423619,121.1321328423619,,30.19571770637047,30.19571770637047,-30.19571770637047,0.0,0.0,0.0,1,1.0
