cohort,model,training_seed,axis,offset,n_families,n_rows,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
regular_test_128,augmented_delta,ensemble,tenor_months,-12,128,128,241.440252763435,310.29610257428027,0.5419231651570127,231.97072143869246,304.2024391728488,5.826029308109392,0.0,0.0234375,0.03125,127,0.8267716535433071
regular_test_128,augmented_delta,ensemble,tenor_months,-6,128,128,147.94621532527785,187.80611508514534,0.8741522640063395,125.23527692436035,163.52682349938632,16.486028843292903,0.0,0.015625,0.0390625,127,0.8110236220472441
regular_test_128,augmented_delta,ensemble,tenor_months,-3,128,128,100.89044909149219,131.0020977927961,0.9453120525939649,63.05030517160719,81.94688751777804,9.794291597992236,0.015625,0.0390625,0.09375,127,0.8031496062992126
regular_test_128,augmented_delta,ensemble,tenor_months,-1,128,128,80.74490190117481,111.89765435560902,0.962792472928168,20.508746226939593,26.65156287220114,3.6095889077718835,0.0234375,0.1875,0.3359375,123,0.7967479674796748
regular_test_128,augmented_delta,ensemble,tenor_months,1,128,128,81.70920232869443,117.48372805407155,0.9614632058405413,20.391756266428864,26.153920004541046,-3.2791494330727238,0.015625,0.15625,0.3203125,121,0.7851239669421488
regular_test_128,augmented_delta,ensemble,tenor_months,3,128,128,104.6556686604785,142.72319772983633,0.9463694900879823,61.60936139935919,77.6707227846605,-8.469341892076658,0.0078125,0.0390625,0.09375,126,0.7857142857142857
regular_test_128,augmented_delta,ensemble,tenor_months,6,128,128,149.38682137011196,195.34907434284497,0.9072962590523345,120.30827567018079,148.11227039511257,-14.546330582052253,0.0078125,0.0234375,0.03125,126,0.7619047619047619
regular_test_128,augmented_delta,ensemble,tenor_months,12,128,128,247.0981975245954,306.642385996942,0.8016582148458735,227.91092835856037,273.1569648464224,-14.761231474189948,0.0,0.0234375,0.0234375,127,0.7401574803149606
regular_test_128,augmented_price,101,ALL,0,128,1395,137.6144602806252,185.270592694477,0.9058715236049562,100.03268153690468,149.8553445985352,-19.127711623109573,0.011049723756906077,0.06787687450670876,0.13654301499605367,1236,0.8252427184466019
regular_test_128,augmented_price,101,base,0,128,128,95.54203842000395,131.37365251746732,0.9502852694615747,,,,,,,0,
regular_test_128,augmented_price,101,nobs_early,1,81,81,95.00258495142367,129.42078656089978,0.9354280297185171,99.06091378798897,130.4885761367647,5.938259099674067,0.0,0.037037037037037035,0.08641975308641975,80,0.8625
regular_test_128,augmented_price,101,nobs_late,1,81,81,162.09510878642524,198.21947697201722,0.8923848959743998,137.18840791080078,180.38968147440698,-120.04405875656956,0.012345679012345678,0.024691358024691357,0.08641975308641975,77,0.36363636363636365
regular_test_128,augmented_price,101,nobs_middle,1,81,81,170.56542507762765,215.39890225856288,0.8725200217057119,143.1414096270458,194.47967886146824,-79.35635157137976,0.0,0.0,0.024691358024691357,75,0.49333333333333335
regular_test_128,augmented_price,101,tenor_months,-12,128,128,217.8079402440095,274.6422302833504,0.6411439084007207,195.95988968633776,250.58035784723236,-14.36593662702149,0.0078125,0.0625,0.0703125,127,0.8976377952755905
regular_test_128,augmented_price,101,tenor_months,-6,128,128,147.66072336494565,185.72849736428213,0.8769212607203376,104.76261830552892,133.39135710248192,7.580655640035185,0.0078125,0.0703125,0.09375,127,0.8976377952755905
regular_test_128,augmented_price,101,tenor_months,-3,128,128,117.11027104236607,148.05803592029025,0.9301447436598989,53.336103929254605,67.70881478153552,6.6632114896079795,0.015625,0.0625,0.171875,127,0.889763779527559
regular_test_128,augmented_price,101,tenor_months,-1,128,128,100.78352234186556,133.5484806102662,0.9470011136903487,17.453221619194387,22.150658253805965,2.9742437517777747,0.03125,0.21875,0.3515625,123,0.8699186991869918
regular_test_128,augmented_price,101,tenor_months,1,128,128,94.52967047681571,131.8453375417463,0.9514655963858303,17.498814708868142,22.003223989625138,-3.0545516809784985,0.03125,0.1640625,0.3828125,121,0.8842975206611571
regular_test_128,augmented_price,101,tenor_months,3,128,128,105.60354738790353,144.23718649117518,0.94522564453638,53.49137935848479,66.4947567006104,-9.044803006523018,0.0078125,0.03125,0.1015625,126,0.873015873015873
regular_test_128,augmented_price,101,tenor_months,6,128,128,134.61565647147893,178.956291486961,0.922201990199789,105.31877206693325,129.23024233814053,-19.5924473911025,0.0,0.0078125,0.03125,126,0.8809523809523809
regular_test_128,augmented_price,101,tenor_months,12,128,128,215.49865733981844,268.5433814954722,0.847882649257474,202.26324930872278,244.3745489293972,-38.06956262102618,0.0,0.015625,0.0234375,127,0.8661417322834646
regular_test_128,augmented_price,233,ALL,0,128,1395,124.95606821682227,174.33204962094115,0.9166582683760437,84.60972335178127,128.42930719792145,-20.169299732704822,0.0244672454617206,0.08760852407261246,0.15232833464877663,1236,0.7896440129449838
regular_test_128,augmented_price,233,base,0,128,128,87.52293856682411,131.39593904246547,0.9502684005910996,,,,,,,0,
regular_test_128,augmented_price,233,nobs_early,1,81,81,103.56811724396925,130.97435993071923,0.9338684749829191,96.01743836894171,126.13287420348175,-26.87862338702253,0.012345679012345678,0.07407407407407407,0.07407407407407407,80,0.825
regular_test_128,augmented_price,233,nobs_late,1,81,81,155.76469403424866,196.50356510671594,0.8942399990039215,124.38060033278077,153.73692607342335,-120.76821839759995,0.0,0.0,0.024691358024691357,77,0.16883116883116883
regular_test_128,augmented_price,233,nobs_middle,1,81,81,165.8485952560769,216.93841222452804,0.870691246880097,119.81785332574567,179.5536424544467,-98.34335229579547,0.024691358024691357,0.04938271604938271,0.07407407407407407,75,0.38666666666666666
regular_test_128,augmented_price,233,tenor_months,-12,128,128,181.94352948961352,233.11437907846977,0.7414623399392866,174.21779049911925,225.86183221108635,-51.950520833364195,0.0,0.03125,0.046875,127,0.8582677165354331
regular_test_128,augmented_price,233,tenor_months,-6,128,128,117.25246452665894,153.05183520376642,0.9164198720216072,88.2364859243389,111.40523667856397,-15.747484737963164,0.0234375,0.078125,0.1171875,127,0.8661417322834646
regular_test_128,augmented_price,233,tenor_months,-3,128,128,95.42015666210426,131.2983542435353,0.9450644233239384,43.808333010987624,54.782880668689174,-6.106818226585696,0.03125,0.09375,0.1640625,127,0.8661417322834646
regular_test_128,augmented_price,233,tenor_months,-1,128,128,87.68744955459091,128.74637022253597,0.9507440354157572,14.168793747142919,17.653303765079162,-1.4020084300502478,0.0859375,0.2421875,0.421875,123,0.8699186991869918
regular_test_128,augmented_price,233,tenor_months,1,128,128,90.73717940416915,135.333382426883,0.9488636156649097,14.167804067920308,17.631904002672307,1.4351588735020537,0.0546875,0.21875,0.4296875,121,0.8760330578512396
regular_test_128,augmented_price,233,tenor_months,3,128,128,104.58768213172266,149.91178780848918,0.9408309824807455,42.88373902303763,52.62780870671021,4.788913505203363,0.0078125,0.0859375,0.1328125,126,0.8650793650793651
regular_test_128,augmented_price,233,tenor_months,6,128,128,131.94509241604044,180.62492690858284,0.9207444081787765,83.84423091352973,101.93218479205858,8.179093526353649,0.015625,0.03125,0.0625,126,0.8571428571428571
regular_test_128,augmented_price,233,tenor_months,12,128,128,195.66929813256633,252.7615769135404,0.8652366001382458,160.88401213018884,193.98866919731336,16.82478319147334,0.0,0.0078125,0.0234375,127,0.8582677165354331
regular_test_128,augmented_price,47,ALL,0,128,1395,128.78228062508956,173.2069667286081,0.9177305185760553,87.23484611106552,131.26976058592354,-24.400400127473905,0.012628255722178374,0.07576953433307025,0.14601420678768745,1236,0.669093851132686
regular_test_128,augmented_price,47,base,0,128,128,95.91423075952143,130.91911041086624,0.9506286921383496,,,,,,,0,
regular_test_128,augmented_price,47,nobs_early,1,81,81,138.9958162231452,171.34250235772205,0.8868209149347343,136.21785416970908,174.9414941967305,-84.76243055756078,0.012345679012345678,0.037037037037037035,0.06172839506172839,80,0.8
regular_test_128,augmented_price,47,nobs_late,1,81,81,121.52808082490968,151.99962885204275,0.9367201220125692,104.74040782544434,126.35289944223861,-92.16203613437868,0.0,0.037037037037037035,0.037037037037037035,77,0.24675324675324675
regular_test_128,augmented_price,47,nobs_middle,1,81,81,153.24116399986661,199.0865905795464,0.891097204527558,128.13620869115016,176.28504356699372,-114.25203802709459,0.0,0.012345679012345678,0.07407407407407407,75,0.21333333333333335
regular_test_128,augmented_price,47,tenor_months,-12,128,128,212.19131748674073,265.498211184073,0.664641833111695,184.55262867461732,227.451002142555,-125.65866298728294,0.0,0.0078125,0.015625,127,0.7401574803149606
regular_test_128,augmented_price,47,tenor_months,-6,128,128,140.72287816175427,177.73508405135172,0.8872874496528934,91.62871921678507,111.6863192947102,-51.92194877746769,0.0,0.0,0.015625,127,0.7322834645669292
regular_test_128,augmented_price,47,tenor_months,-3,128,128,112.28649580878528,145.90634573843238,0.9321603679025887,45.116773764379275,55.14958353630432,-23.943391760299512,0.0,0.0390625,0.1328125,127,0.7244094488188977
regular_test_128,augmented_price,47,tenor_months,-1,128,128,98.99211097789875,133.43461586159393,0.9470914499070936,14.627044219124631,17.867015224472826,-7.212325082109803,0.015625,0.1875,0.375,123,0.6991869918699187
regular_test_128,augmented_price,47,tenor_months,1,128,128,94.54267808134583,129.98440440126464,0.9528260066262536,14.060529917451229,17.75061008311521,7.174485462311544,0.0546875,0.2421875,0.421875,121,0.7024793388429752
regular_test_128,augmented_price,47,tenor_months,3,128,128,97.81972576626318,135.5023382355237,0.9516589176416564,42.345993793215456,53.381886555860405,21.97815731359207,0.015625,0.125,0.171875,126,0.7380952380952381
regular_test_128,augmented_price,47,tenor_months,6,128,128,116.62943466119447,157.33400641373473,0.9398660477668244,81.7501142972886,103.70943825494275,41.7715448901556,0.0078125,0.0625,0.1171875,126,0.7301587301587301
regular_test_128,augmented_price,47,tenor_months,12,128,128,172.59106210210768,224.40270735040738,0.893780065033687,155.8392734384621,199.85791444130388,80.54643719682203,0.0234375,0.03125,0.0859375,127,0.7322834645669292
regular_test_128,augmented_price,ensemble,ALL,0,128,1395,121.3952267108152,167.85643263321452,0.9227347835753253,85.99905023331527,130.2865233720962,-21.232470494429403,0.0244672454617206,0.0931333859510655,0.16574585635359115,1236,0.7758899676375405
regular_test_128,augmented_price,ensemble,base,0,128,128,84.63819698997764,122.86202733724049,0.9565185623154352,,,,,,,0,
regular_test_128,augmented_price,ensemble,nobs_early,1,81,81,100.05936003276814,128.75737474080915,0.9360883257346402,101.51140231840543,130.64990228709752,-35.23426494830309,0.0,0.037037037037037035,0.06172839506172839,80,0.8625
regular_test_128,augmented_price,ensemble,nobs_late,1,81,81,137.29201121205415,171.44435011568146,0.9194942438520217,116.48562094369028,145.9898280669901,-110.99143776284933,0.0,0.024691358024691357,0.037037037037037035,77,0.22077922077922077
regular_test_128,augmented_price,ensemble,nobs_middle,1,81,81,152.84068439814467,200.4559402398458,0.8895939504720894,118.08946507240492,174.82269642741656,-97.31724729808987,0.0,0.012345679012345678,0.07407407407407407,75,0.36
regular_test_128,augmented_price,ensemble,tenor_months,-12,128,128,194.11054496949006,247.5068862315438,0.708552548894522,176.83350088774375,227.15705421828642,-63.99170681588952,0.0,0.0234375,0.0625,127,0.84251968503937
regular_test_128,augmented_price,ensemble,tenor_months,-6,128,128,126.07665057405964,163.17680989666405,0.9049957955245753,90.1958653949604,114.64518603677911,-20.029592625131844,0.0390625,0.09375,0.125,127,0.84251968503937
regular_test_128,augmented_price,ensemble,tenor_months,-3,128,128,99.2321353356851,133.0371988477053,0.9435997139045074,45.00853987425735,57.01232718673436,-7.7956661657590285,0.03125,0.1328125,0.21875,127,0.8346456692913385
regular_test_128,augmented_price,ensemble,tenor_months,-1,128,128,87.94139430266779,123.39961194969865,0.9547502244994832,14.747327115490359,18.475394405062804,-1.8800299201274109,0.0703125,0.25,0.390625,123,0.8536585365853658
regular_test_128,augmented_price,ensemble,tenor_months,1,128,128,85.68359136682759,124.09160014515457,0.9570062908502139,14.546328977034163,18.36288484812401,1.8516975516117085,0.0625,0.2421875,0.4453125,121,0.859504132231405
regular_test_128,augmented_price,ensemble,tenor_months,3,128,128,94.73849283345061,134.97132063710342,0.952037061178026,44.08421561435598,55.17440368582432,5.907422604090824,0.0078125,0.0859375,0.1796875,126,0.8412698412698413
regular_test_128,augmented_price,ensemble,tenor_months,6,128,128,118.86089978624783,163.55273545348973,0.9350184346432753,86.59045954493837,106.86830713036849,10.119397008468951,0.0078125,0.0234375,0.078125,126,0.8333333333333334
regular_test_128,augmented_price,ensemble,tenor_months,12,128,128,184.8179747361786,237.23256359907737,0.8812869534059224,166.57025548587507,203.11191951372783,19.767219255756434,0.0234375,0.0234375,0.03125,127,0.8346456692913385
