item,isu_ord,opt_type,ki_yn,fair,mc,mc_iv,n_iv_udl
KR6503316525,735638,STEP,0,0.911373,1.0213289,1.024939,0
KR6503328520,735638,STEP,0,0.97066585,1.0040008,1.004294,0
KR6503329528,735638,STEP,0,0.94479194,1.0036702,1.0043565,0
KR6503330526,735638,STEP,0,0.94602188,0.9996792,0.9999595,0
KR6703317521,735638,STEP,1,0.94455,1.0079236,1.0073526,0
KR6503326524,735638,STEP,0,0.94746065,0.9911308,0.99163955,0
KR6543321527,735638,STEP,0,0.9582828282828284,1.0052475,1.0056472,0
KR6503325526,735638,STEP,0,0.897943,0.99584025,0.99564946,0
20150202000410_3294,735638,STEP,1,0.9834,0.9828614,0.9822554,0
KR6503315527,735638,STEP,0,0.932084,1.0100548,1.0116059,0
KR6553376528,735638,STEP,1,0.9310737373737372,1.0138705,1.0144644,0
KR6593367529,735639,STEP,1,1.0352282828282828,1.0126975,1.0134631,0
KR6543327524,735639,STEP,1,0.9827272727272728,1.0062184,1.0069501,0
KR65233A4524,735639,STEP,1,0.9074949494949496,1.0065819,1.0071446,0
KR6523347526,735639,STEP,1,0.865477,1.0149866,1.0148498,0
KR6523344523,735639,STEP,1,0.867657,0.99799144,0.9977382,0
KR6793309529,735639,STEP,1,0.9545474747474748,1.0092909,1.0100945,0
KR6593366521,735639,STEP,1,1.0307030303030302,1.012312,1.0123243,0
KR6523349522,735639,STEP,1,0.8254670000000001,0.9958772,0.9963974,0
KR65533AG523,735640,STEP,1,0.9427282828282828,1.0049894,1.0058867,0
KR6503380521,735640,STEP,0,0.95435951,1.0025082,1.0034323,0
KR6573372523,735640,STEP,1,0.857957,0.99936825,0.99850386,0
KR6573371525,735640,STEP,1,0.899883,1.0013533,1.0015447,0
KR6573374529,735640,STEP,1,0.858558,0.9696666,0.97341317,0
KR6543339529,735640,STEP,1,0.9721212121212122,1.0099187,1.0105683,0
KR6573368521,735640,STEP,1,0.854366,1.0191494,1.0203147,0
KR6573370527,735640,STEP,1,0.8212200000000001,0.9900555,0.98867273,0
KR65233AG520,735640,STEP,1,0.8803676767676767,1.0111165,1.0117351,0
KR6573369529,735640,STEP,1,0.8678629999999999,1.0104682,1.0118823,0
KR65233AH528,735641,STEP,1,0.843529292929293,1.0140222,1.0140265,0
KR6523366526,735641,STEP,1,0.855508,1.0192827,1.0200572,0
KR6523367524,735641,STEP,1,0.839311,0.95636225,0.9568052,0
KR6523362525,735641,STEP,1,0.854291,0.9924397,0.99436754,0
KR6523364521,735641,STEP,1,0.852345,0.99649155,0.99605054,0
KR65533AH521,735641,STEP,1,0.9627737373737372,1.0081618,1.0098572,0
KR6583324522,735642,STEP,1,0.8580984,0.9969299,0.9967065,0
KR6583325529,735642,STEP,1,0.8677695,0.97069126,0.9717207,0
KR6703359523,735642,STEP,1,0.9482242424242424,1.0055252,1.0066209,0
KR6583328523,735642,STEP,0,0.8965815,1.0031104,1.0020207,0
KR6583322526,735642,STEP,0,0.9082745,1.0032413,1.0038998,0
KR6543335527,735642,STEP,1,0.9196,0.9966531,0.9957998,0
KR6573390525,735642,STEP,1,0.824943,1.0075228,1.0072341,0
KR65233AJ524,735642,STEP,1,0.8435040404040405,1.0144088,1.0142411,0
KR6573393529,735642,STEP,1,0.849217,0.9664837,0.9676089,0
KR6533357523,735642,STEP,1,0.9915,0.9624164,0.96112484,0
KR6573391523,735642,STEP,0,0.8599180000000001,1.0025828,1.0038135,0
KR6573392521,735642,STEP,1,0.864908,0.99144435,0.9914594,0
KR65233AB521,735642,STEP,0,0.8681121212121211,1.0089476,1.0094047,0
KR6503365522,735642,STEP,1,0.9533363636363636,1.0010382,1.0007757,0
KR6543346524,735642,STEP,1,0.9752525252525251,0.9407312,0.94332683,0
KR6543345526,735642,STEP,1,0.9675757575757576,1.000804,1.0006655,0
KR65533AK525,735642,STEP,0,0.9586565656565658,1.0089352,1.0097444,0
KR6543336525,735642,STEP,1,0.9702,1.0042883,1.0044247,0
KR65233AK522,735642,STEP,1,0.8803686868686869,1.0108236,1.0122254,0
KR6513367526,735645,STEP,1,0.902857,0.97555876,0.97451127,0
KR6793306525,735645,STEP,1,0.896798,0.99027723,0.98981494,0
KR6513366528,735645,STEP,1,0.8921209999999999,0.9741437,0.97415596,0
KR6593349527,735645,STEP,0,1.0232454545454546,0.9951846,0.9961592,0
KR6703340523,735645,STEP,1,0.928597,1.0028425,1.0022618,0
KR65233AF522,735645,STEP,0,0.8675353535353536,1.0042648,1.0030978,0
KR65033C6529,735645,STEP,0,0.9394454545454546,1.0110945,1.0118282,0
KR6593358528,735645,STEP,1,0.8390799999999999,1.0004653,1.0031389,0
KR65533AN529,735645,STEP,0,0.9212737373737374,1.015186,1.0159531,0
KR6503397525,735645,STEP,0,0.91069456,0.9941828,0.9949874,0
KR65033B4525,735645,STEP,0,0.912878,1.0085481,1.0091082,0
KR65033A8527,735645,STEP,0,0.921665,0.9932525,0.99445367,0
KR65033A3528,735645,STEP,0,0.93368952,1.0061812,1.0053064,0
KR65533A6526,735645,STEP,0,0.9450565656565656,1.0067309,1.0070567,0
KR65533A7524,735645,STEP,0,0.945321212121212,0.9999554,0.99942017,0
KR6593361522,735645,STEP,0,0.879289,1.0024002,1.003304,0
KR6593360524,735645,STEP,1,0.858698,0.9959965,0.99728286,0
KR65733A5526,735645,STEP,1,0.861547,0.99621946,0.9970361,0
KR65033A0524,735645,STEP,0,0.95233859,0.9992284,1.0003749,0
KR65033A1522,735645,STEP,0,0.96009205,1.0037538,1.0042105,0
KR65033A2520,735645,STEP,0,0.95667573,1.0017619,1.0036204,0
KR6593363528,735645,STEP,1,0.839475,0.9781684,0.97707117,0
KR6593362520,735645,STEP,1,0.8545159999999999,0.9678339,0.9695921,0
KR65033A5523,735645,STEP,1,0.91270723,0.9970661,0.9968991,0
KR6573382522,735645,STEP,0,0.8607181818181818,1.0092803,1.009566,0
KR6503396527,735645,STEP,0,0.9119578,0.997701,1.0026602,0
KR65733A4529,735645,STEP,1,0.879273,1.0086282,1.0112879,0
KR6593359526,735645,STEP,1,0.8515739999999999,1.00529,1.0050902,0
KR65333A1529,735646,STEP,1,0.993,0.96309745,0.9625474,0
KR65533BF523,735646,STEP,0,0.9599232323232324,1.0120531,1.0151434,0
KR65133AH520,735646,STEP,1,0.9157525252525254,1.0137556,1.0143594,0
KR65033BF524,735646,STEP,0,0.92367208,1.0057089,1.0057893,0
KR65033BD529,735646,STEP,0,0.89685399,0.99442554,0.99558604,0
KR65033B2529,735646,STEP,0,0.942628,1.0050282,1.0055703,0
KR6773311529,735646,STEP,1,0.9381171717171718,1.0083071,1.0091044,0
KR6773312527,735646,STEP,1,0.880969696969697,1.0124454,1.0140877,0
KR65233BX523,735646,STEP,1,0.8852686868686869,1.0111754,1.0122216,0
KR6573373521,735646,STEP,1,0.9053222222222224,1.0088799,1.0094485,0
KR65233BW525,735646,STEP,1,0.9097131313131313,1.0091815,1.0098819,0
KR65233BV527,735646,STEP,1,0.8820383838383838,1.0103141,1.0113494,0
KR65033BE527,735646,STEP,0,0.94853208,1.0034474,1.0034051,0
KR6583360526,735646,STEP,1,0.9293135,1.0035415,1.0040109,0
KR65233A5521,735646,STEP,1,0.856991,0.9965274,0.9969909,0
KR65233A7527,735646,STEP,1,0.7935180000000001,1.0032134,1.0005141,0
KR65233A0522,735646,STEP,1,0.8913840000000001,1.0042814,1.0054989,0
KR65233A6529,735646,STEP,1,0.8635959999999999,1.0212078,1.023006,0
KR6573380526,735646,STEP,1,0.8712878787878788,1.0078027,1.0093515,0
KR65733AF521,735652,STEP,1,0.8285040000000001,0.9983574,0.99578357,0
KR65933AA528,735652,STEP,0,0.852643,1.0080036,1.0088547,0
KR65733AJ523,735652,STEP,1,0.8540459999999999,0.96902794,0.9707554,0
KR65933AB526,735652,STEP,1,0.8541780000000001,1.0050815,1.0050958,0
KR6773315520,735652,STEP,1,0.8825909090909091,1.0121256,1.0144085,0
KR65733AG529,735652,STEP,0,0.8406610000000001,1.0157822,1.0180947,0
KR6503382527,735652,STEP,0,0.916153,1.0237184,1.0274525,0
KR65733AE524,735652,STEP,1,0.853584,0.9958448,0.9959155,0
KR65733AH527,735652,STEP,1,0.849161,1.0127481,1.0146239,0
KR65333B6527,735653,STEP,1,0.9994949494949495,1.006544,1.0068595,0
KR6703365520,735653,STEP,1,0.9769888888888888,1.0082047,1.0095779,0
KR65933B8527,735653,STEP,1,1.031521212121212,1.0109448,1.0118924,0
KR65033BZ522,735654,STEP,0,0.9545235,1.0022794,1.0036857,0
KR65733AX524,735654,STEP,0,0.886252,1.0022249,1.002825,0
KR65733B0526,735654,STEP,1,0.809692,0.99370843,0.9916211,0
KR65313BE523,735654,STEP,1,0.9994949494949495,1.001278,1.0011708,0
KR65033BY525,735654,STEP,0,0.90838734,0.9938927,0.9950265,0
KR65233CP527,735654,STEP,1,0.8448202020202019,1.0126283,1.0135518,0
KR65733AY522,735654,STEP,1,0.867944,0.99884516,0.9984802,0
KR65733AZ529,735654,STEP,1,0.855059,1.0062053,1.005773,0
KR65733B1524,735654,STEP,0,0.8671690000000001,1.0111594,1.0139958,0
KR65033C0522,735654,STEP,0,0.951848,1.0171803,1.0175469,0
KR65333BN522,735655,STEP,1,0.9994949494949495,1.0107915,1.0117831,0
KR6703379521,735655,STEP,1,0.9571434343434344,1.0059991,1.0069132,0
KR6703380529,735655,STEP,1,0.9790575757575758,1.0096129,1.0097066,0
KR65933BL523,735655,STEP,1,1.0320949494949494,1.0111283,1.0120478,0
KR65233CF528,735655,STEP,1,0.8232149999999999,0.9896031,0.9893818,0
KR65233CC525,735655,STEP,1,0.865116,1.002821,1.0022784,0
KR65233CG526,735655,STEP,1,0.862867,0.99082917,0.99020696,0
KR65233CR523,735655,STEP,1,0.8574282828282829,1.0127858,1.0134678,0
KR65233CB527,735655,STEP,1,0.8683770000000001,1.0048958,1.0065737,0
KR65533D2522,735655,STEP,1,1.0101010101010102,1.0088012,1.0094445,0
KR65733BG527,735656,STEP,1,0.871292,0.99335736,0.9956838,0
KR65733BF529,735656,STEP,1,0.8601049999999999,1.0002941,1.0003414,0
KR65033CK522,735656,STEP,0,0.90950856,0.99983495,1.0025638,0
KR65133BJ524,735656,STEP,1,0.9189454545454544,1.0131981,1.0147066,0
KR65033C2528,735656,STEP,1,0.9707969696969696,1.0085459,1.0100392,0
KR6533310530,735656,STEP,1,0.9915,0.96169275,0.9608617,0
KR6673333524,735656,STEP,1,0.8867120000000001,0.96056306,0.9619378,0
KR65933BN529,735656,STEP,1,1.032010101010101,1.0115372,1.0116174,0
KR65033CQ529,735656,STEP,0,0.93211838,1.0088402,1.0089036,0
KR65733AK521,735656,STEP,1,0.9086555555555555,1.0104136,1.0114052,0
KR65533D5525,735656,STEP,1,0.9521676767676768,1.009422,1.0092783,0
KR6543359527,735656,STEP,1,0.96989898989899,1.0005347,1.0011103,0
KR65833A5525,735656,STEP,1,0.8590414000000001,0.9934416,0.99498934,0
KR65033CS525,735656,STEP,1,0.90714737,0.9958867,0.99568945,0
KR65033CR527,735656,STEP,0,0.93113438,1.0041125,1.0046684,0
KR65933C0523,735656,STEP,1,0.860075,1.0133363,1.0135176,0
KR65733BJ521,735656,STEP,1,0.8548709999999999,0.959274,0.9597368,0
KR65233CQ525,735656,STEP,1,0.881360606060606,1.0061698,1.0091568,0
KR65733BH525,735656,STEP,1,0.8357680000000001,0.99467856,0.99540174,0
KR65033CL520,735656,STEP,0,0.90933028,0.99612784,0.9961892,0
KR65033CN526,735656,STEP,0,0.97681936,1.0033814,1.0039998,0
KR65133BE525,735656,STEP,0,0.9296767676767675,1.0084004,1.0095844,0
KR65533D4528,735656,STEP,0,0.9581777777777776,1.0101017,1.0138903,0
KR65533D3520,735656,STEP,1,0.9626444444444444,1.0087706,1.0090961,0
KR65033CP521,735656,STEP,0,0.948667,1.0141013,1.0163676,0
KR65133AB523,735656,STEP,1,0.888126,0.96818644,0.9675868,0
KR65133AC521,735656,STEP,1,0.913278,0.96995413,0.9692283,0
KR65133AA525,735656,STEP,1,0.905608,0.9694247,0.9680871,0
KR65533CZ529,735656,STEP,0,0.947558585858586,1.0063509,1.0067458,0
KR65833A0526,735656,STEP,0,0.8990119000000001,1.0021633,1.0020984,0
KR6793320526,735656,STEP,1,0.967839393939394,1.0119945,1.012214,0
KR65033DA521,735656,STEP,0,0.936611,1.0039208,1.0053363,0
KR65033CM528,735656,STEP,0,0.93420607,0.9953286,0.99671274,0
KR65833A1524,735656,STEP,1,0.9249084,1.0032871,1.0032448,0
KR6593307533,735659,STEP,1,0.8530690000000001,1.0024964,1.0038205,0
KR6513315533,735659,STEP,1,0.9228070707070708,1.0125475,1.0128955,0
KR6573301530,735659,STEP,0,0.9044373737373738,1.0070772,1.0079566,0
KR6523301531,735659,STEP,0,0.8693767676767676,1.0087334,1.0095158,0
KR6583306537,735659,STEP,0,0.8680863636363637,1.0207667,1.0198033,0
KR6703304537,735659,STEP,1,0.886655,0.9777176,0.9771121,0
KR6583305539,735659,STEP,0,0.8918712121212121,1.0038732,1.0031043,0
KR6593310537,735659,STEP,1,0.8408049999999999,0.97755045,0.9779669,0
KR6593308531,735659,STEP,1,0.8605309999999999,1.0036346,1.0040809,0
KR6553305535,735659,STEP,0,0.934108,1.0221637,1.0224079,0
KR6593306535,735659,STEP,1,0.8956719999999999,1.0058057,1.0064396,0
KR6573304534,735659,STEP,1,0.854526,0.99448675,0.9947776,0
KR6533327534,735659,STEP,0,0.9994949494949495,1.0039631,1.0042795,0
KR6533330538,735659,STEP,0,0.9995,1.0027924,1.0040855,0
KR6593309539,735659,STEP,1,0.8498760000000001,0.9698836,0.9707436,0
KR6703301533,735659,STEP,1,0.949822,1.0073744,1.0072744,0
KR6503301535,735659,STEP,0,0.932892,1.0180793,1.0191841,0
KR6573305531,735659,STEP,1,0.8488319999999999,1.0048202,1.0033879,0
KR6583303534,735659,STEP,0,0.876411111111111,0.99974215,1.0015255,0
KR6523303537,735659,STEP,0,0.9023656565656566,1.0006896,1.000893,0
KR6533344539,735659,STEP,1,0.9994949494949495,1.007515,1.0085652,0
KR6523310532,735660,STEP,1,0.862625,0.9961077,0.99619365,0
KR6523308536,735660,STEP,1,0.8631770000000001,1.0057014,1.0075663,0
KR6523309534,735660,STEP,1,0.880984,1.0145091,1.0173413,0
KR6573314533,735661,STEP,1,0.8730319999999999,0.99323493,0.9932722,0
KR6773301538,735661,STEP,1,0.9327252525252524,1.0086857,1.0094575,0
KR6573313535,735661,STEP,1,0.916402,1.0008093,1.0005333,0
KR6573316538,735661,STEP,1,0.865569,1.0020452,1.0018592,0
KR6533361533,735661,STEP,1,0.9994949494949495,1.0074618,1.0078259,0
KR6533362531,735661,STEP,1,0.9994949494949495,1.0006202,1.0015479,0
KR6503312532,735661,STEP,0,0.95496855,1.003267,1.0035241,0
KR6703313538,735661,STEP,1,0.9581171717171718,1.0051564,1.0060945,0
KR6573315530,735661,STEP,0,0.879556,1.0088652,1.0107706,0
KR6523325530,735661,STEP,1,0.946813,1.0051936,1.0057563,0
KR6523319533,735662,STEP,1,0.8614799999999999,1.0119084,1.0121896,0
KR6533367530,735662,STEP,1,0.9994949494949495,1.011109,1.0106378,0
KR6523322537,735662,STEP,1,0.8528879999999999,0.95353836,0.95289326,0
KR6523320531,735662,STEP,1,0.860417,0.9991756,0.9990927,0
KR6523321539,735662,STEP,1,0.831667,0.99162555,0.9905014,0
KR6523362533,735662,STEP,1,0.891240404040404,0.99366707,0.99523854,0
KR6553367535,735662,STEP,1,0.9721414141414142,1.0048107,1.0057286,0
KR6573342534,735663,STEP,1,0.8267629999999999,0.98436207,0.98331475,0
KR6553372535,735663,STEP,1,0.9654282828282827,1.0054766,1.0053972,0
KR6513363533,735663,STEP,0,0.939420202020202,1.008357,1.0080124,0
KR6573343532,735663,STEP,1,0.898143,1.0039896,1.0051032,0
KR6733306536,735663,STEP,1,0.872552,0.98245656,0.98041886,0
KR6573341536,735663,STEP,1,0.8919229999999999,0.995053,0.99625224,0
KR6703335531,735663,STEP,0,0.9611232323232324,1.0042855,1.0050142,0
KR6583312535,735663,STEP,0,0.8838254000000001,0.9924752,0.9946162,0
KR6533375533,735663,STEP,1,0.9994949494949495,1.0088136,1.008699,0
KR6533376531,735663,STEP,1,0.9994949494949495,1.0074791,1.008118,0
KR6583308533,735663,STEP,0,0.9052678,1.0006351,1.0001324,0
KR6573345537,735663,STEP,1,0.86566,0.953664,0.95327485,0
KR6533322535,735663,STEP,1,0.9915,0.9608094,0.96061265,0
KR6573344530,735663,STEP,1,0.917125,1.0021626,1.0041,0
KR6523363531,735663,STEP,1,0.905718181818182,1.0091465,1.009838,0
KR6583311537,735663,STEP,1,0.8656520000000001,0.9935151,0.9912316,0
KR6703339533,735663,STEP,1,0.9508464646464646,1.0048856,1.0058932,0
KR6593351531,735663,STEP,0,1.021780808080808,1.002153,1.0046681,0
KR6553371537,735663,STEP,1,0.9597434343434342,1.0071568,1.0069646,0
KR6573356534,735666,STEP,1,0.874698,0.9954659,0.99525493,0
KR6513314536,735666,STEP,0,0.9144848484848483,0.9994003,1.000423,0
KR6503322531,735666,STEP,0,0.95779884,1.0022907,1.0037607,0
KR6793302532,735666,STEP,1,0.913097,0.99520004,0.99483764,0
KR6593321534,735666,STEP,1,0.87585,0.9989704,0.9999942,0
KR6593320536,735666,STEP,1,0.905582,0.9980423,0.99894565,0
KR6703364531,735666,STEP,0,0.93550202020202,1.003536,1.0035868,0
KR6703362535,735666,STEP,0,0.9625040404040404,1.0037488,1.0042588,0
KR6503321533,735666,STEP,1,0.91639719,0.9947574,0.994437,0
KR6583342532,735666,STEP,0,0.8851808080808081,1.0137177,1.013494,0
KR6553361538,735666,STEP,0,0.9486828282828282,0.99930847,0.9986279,0
KR6533378537,735666,STEP,0,0.9994949494949495,1.0018156,1.0020943,0
KR6533377539,735666,STEP,0,0.9994949494949495,1.0033615,1.0037049,0
KR6553360530,735666,STEP,0,0.926934,1.0118561,1.0139242,0
KR6503320535,735666,STEP,0,0.97539236,1.0030048,1.0035359,0
KR6503318539,735666,STEP,0,0.91581596,0.99796903,1.0002888,0
KR6553363534,735666,STEP,0,0.9513272727272728,1.0024767,1.0031273,0
KR6513311532,735666,STEP,1,0.910808,0.9909019,0.9907683,0
KR6523364539,735666,STEP,1,0.9317989898989898,1.0073202,1.0083479,0
KR6593323530,735666,STEP,1,0.874589,0.9710697,0.97213906,0
KR6723302537,735666,STEP,1,0.860474,0.95374036,0.9544088,0
KR6773305539,735666,STEP,0,0.896495,1.0154192,1.0171133,0
KR6513310534,735666,STEP,1,0.908759,0.99118525,0.9904211,0
KR6573354539,735666,STEP,1,0.8587299999999999,0.986693,0.98514503,0
KR6503319537,735666,STEP,0,0.95017882,1.0027814,1.0023341,0
KR6503323539,735666,STEP,0,0.93472758,1.0081993,1.0093454,0
KR6523365536,735666,STEP,0,0.8664131313131312,0.99278146,0.9935388,0
KR6573355536,735666,STEP,1,0.904015,0.9949678,0.9961356,0
KR6573357532,735666,STEP,1,0.934653,0.99313545,0.997114,0
KR6703314536,735666,STEP,0,0.924923,1.0084255,1.0097333,0
KR6593327531,735666,STEP,1,0.8645860000000001,0.976299,0.9766558,0
KR6503314538,735666,STEP,0,0.930145,1.0135885,1.0135872,0
KR6703361537,735666,STEP,0,0.9844565656565656,1.0030192,1.0037616,0
KR6703360539,735666,STEP,1,0.9498484848484848,1.0056334,1.0061018,0
KR6593325535,735666,STEP,1,0.885869,0.9933106,0.9951234,0
20150303000211_1523,735666,STEP,1,0.913031,0.9955641,0.99522656,0
KR6503315535,735666,STEP,0,0.952611,1.0154524,1.0158464,0
KR6593324538,735666,STEP,0,0.8902100000000001,1.0020311,1.0029614,0
KR6593322532,735666,STEP,1,0.8668530000000001,1.0098008,1.009602,0
KR65333A0539,735667,STEP,1,0.9994949494949495,1.0002034,1.0005256,0
KR6523352534,735667,STEP,1,0.8692040000000001,1.0095496,1.0101364,0
KR6533399533,735667,STEP,1,0.9994949494949495,1.0088472,1.0091377,0
KR6523355537,735667,STEP,1,0.870762,0.99626195,0.99585193,0
KR6523354530,735667,STEP,1,0.8617950000000001,0.98660004,0.98668635,0
KR6703365538,735667,STEP,1,0.9591656565656566,1.002334,1.002482,0
KR65533A2533,735667,STEP,1,0.962580808080808,1.0040368,1.0043482,0
KR65933A2539,735667,STEP,1,1.0288575757575755,1.0029317,1.0032156,0
KR6523353532,735667,STEP,1,0.87676,0.9919009,0.990137,0
KR65333AL536,735668,STEP,1,0.9994949494949495,1.0038222,1.0051914,0
KR65333AK538,735668,STEP,1,0.9994949494949495,1.006411,1.0072566,0
KR6593397534,735668,STEP,1,1.0351313131313131,1.008349,1.0082939,0
KR6573371533,735668,STEP,0,0.8685299999999999,0.9928476,0.99823564,0
KR6503357537,735668,STEP,0,0.92055721,1.0019541,1.002727,0
KR6503358535,735668,STEP,0,0.94662561,1.0025854,1.0034424,0
KR6573370535,735668,STEP,1,0.855556,1.0002346,1.0004194,0
KR6573366533,735668,STEP,1,0.917614,0.9981285,0.99810034,0
KR6573367531,735668,STEP,0,0.8716450000000001,0.99527675,0.9951606,0
KR6573369537,735668,STEP,1,0.8724149999999999,0.99966764,0.9985127,0
KR65233AB539,735668,STEP,1,0.9305868686868688,1.0027251,1.0037827,0
KR65133A0531,735668,STEP,1,0.9619343434343434,0.9995447,0.99962187,0
KR6573368539,735668,STEP,1,0.8420219999999999,0.98326504,0.9809913,0
KR6543333530,735669,STEP,1,0.9415151515151516,1.0081948,1.0085618,0
KR6523381533,735669,STEP,1,0.8740110000000001,1.0043439,1.0049502,0
KR6573375534,735669,STEP,1,0.8799696969696971,0.99047637,0.9916995,0
KR65533AW538,735669,STEP,1,0.9453313131313132,0.9933108,0.99354464,0
KR65933A6530,735669,STEP,1,1.020959595959596,1.0006068,1.0001186,0
KR65033AK534,735669,STEP,0,0.960208,1.0037366,1.0037829,0
KR6523386532,735669,STEP,1,0.8642120000000001,0.95180076,0.951767,0
KR6703375537,735669,STEP,1,0.9505222222222224,1.0032332,1.0048531,0
KR6523385534,735669,STEP,1,0.8408559999999999,0.9872949,0.9856008,0
KR65333AP537,735669,STEP,1,0.9994949494949495,0.9998305,1.000214,0
KR6523382531,735669,STEP,1,0.877194,0.9976962,0.9998484,0
KR65133AD537,735669,STEP,1,0.9619494949494948,0.99710125,0.99780536,0
KR6543334538,735669,STEP,1,0.9566666666666668,0.92605335,0.9258498,0
KR65933B6539,735670,STEP,1,1.035411111111111,1.0013837,1.0008366,0
KR6503361539,735670,STEP,0,0.94335,0.9997838,0.9994521,0
KR65233AF530,735670,STEP,1,0.9738373737373736,0.99839866,0.99896675,0
KR6503346530,735670,STEP,0,0.9528161616161616,1.0033922,1.004813,0
KR65233AC537,735670,STEP,1,0.9231969696969696,1.0011684,1.0018868,0
KR6653330532,735670,STEP,1,0.944634,1.0001727,1.0014702,0
KR65533A3531,735670,STEP,0,0.92969797979798,0.9995183,1.000363,0
KR65233AD535,735670,STEP,1,0.8925686868686868,0.99230206,0.992581,0
KR6503347538,735670,STEP,1,0.9184181818181818,1.0003575,1.0009284,0
KR6543336533,735670,STEP,1,0.98,1.0030164,1.0034734,0
KR6583351533,735670,STEP,0,0.9008562,0.9971523,0.9972933,0
KR6583357530,735670,STEP,1,0.8607522999999999,0.9945062,0.99226433,0
KR6543332532,735670,STEP,1,0.9301,0.9006941,0.9041784,0
KR6573385533,735670,STEP,1,0.8692979999999999,0.9926328,0.99151677,0
KR6503352538,735670,STEP,1,0.9238686868686868,0.9946736,0.99409944,0
KR6573386531,735670,STEP,1,0.842448,0.98884887,0.9891163,0
KR6573387539,735670,STEP,1,0.871383,0.9628735,0.9603812,0
KR65333B3532,735670,STEP,1,0.9994949494949495,0.9982944,0.9981214,0
KR6533359537,735670,STEP,1,0.9915,0.95926124,0.95869076,0
KR6543335535,735670,STEP,1,0.9497979797979798,0.99910426,0.9997937,0
KR6573383538,735670,STEP,0,0.874575,0.99315345,0.99570775,0
KR6573384536,735670,STEP,1,0.8594459999999999,0.99255985,0.9905017,0
KR65133AB531,735670,STEP,1,0.9467282828282828,1.0054246,1.0064839,0
KR65133B0530,735670,STEP,0,0.9837479838709678,1.0020255,1.0031052,0
KR65133AW537,735670,STEP,0,0.9606272727272728,1.0007967,1.0014106,0
KR65133AC539,735670,STEP,0,0.9432555555555556,1.0030351,1.0024712,0
KR65333B2534,735673,STEP,0,0.9994949494949495,1.0000713,1.0008078,0
KR6503388532,735673,STEP,0,0.92388,1.0002565,1.0039651,0
KR65333B1536,735673,STEP,0,0.9994949494949495,0.9968155,0.996659,0
20150311000268_202,735673,STEP,1,0.917092,0.9894144,0.98857754,0
KR6503364533,735673,STEP,0,0.942687,1.0077795,1.00806,0
KR65533AA534,735673,STEP,0,0.9445232323232324,1.002827,1.0037682,0
KR6663330530,735673,STEP,1,0.9972,0.97423553,0.9744146,0
KR6663331538,735673,STEP,1,0.9979,0.99991685,1.002731,0
KR65533A8530,735673,STEP,0,0.944072,1.0154352,1.015523,0
KR65533AB532,735673,STEP,0,0.9120262626262626,0.98821235,0.9893245,0
KR6723332534,735673,STEP,1,0.8900549999999999,0.97851366,0.9796274,0
KR6503353536,735673,STEP,0,0.895439393939394,1.0052255,1.0052434,0
KR6503362537,735673,STEP,0,0.915791,1.0115893,1.0117803,0
