payoff,cohort,model,seed,scope,structure,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
detailed,monthly_test,affine_coupon_delta,47,terms,STEP KI,1743,43,36.06315636996338,52.21898018404842,0.9896150622854168,8.419555468815254,15.674877960745668,-0.45764328843687785,0.24705882352941178,0.5952941176470589,0.7570588235294118,1556,0.9588688946015425
detailed,monthly_test,affine_coupon_delta,47,terms,STEP no-KI,1386,42,29.238487231226657,39.412197667453604,0.9927426649610714,4.75063095574353,7.82250173298548,0.19580347944105747,0.25967261904761907,0.7023809523809523,0.8653273809523809,1327,0.9736247174076865
detailed,monthly_test,affine_coupon_delta,ensemble,schedule,LIZARD no-KI,473,43,235.01957002505023,296.6639844729462,-14.281401485872365,206.09170493339198,244.5076454560125,-56.533437051184976,0.0,0.0,0.0,462,0.3593073593073593
detailed,monthly_test,affine_coupon_delta,ensemble,schedule,STEP KI,473,43,148.5647818433451,206.91785955012983,0.8303485856850192,141.59750360160805,203.96007123198822,-65.24349957692715,0.014799154334038054,0.0507399577167019,0.10359408033826638,448,0.7433035714285714
detailed,monthly_test,affine_coupon_delta,ensemble,schedule,STEP no-KI,462,42,178.05330728507832,229.3497682895384,0.744712467345636,173.5799839841142,228.0352923402007,-28.9249620177452,0.008658008658008658,0.032467532467532464,0.049783549783549784,441,0.6190476190476191
detailed,monthly_test,affine_coupon_delta,ensemble,terms,LIZARD no-KI,1419,43,118.90585643095609,121.81557813390648,-2.8924488678725977,10.126057440543121,15.013571275743555,0.7837120915178285,0.15843023255813954,0.45203488372093026,0.6329941860465116,1340,1.0
detailed,monthly_test,affine_coupon_delta,ensemble,terms,STEP KI,1743,43,38.91944262675781,57.96059820381691,0.9872058086299592,9.63669643226254,17.864337735487116,-0.6068180534814861,0.20647058823529413,0.5588235294117647,0.7311764705882353,1556,0.9665809768637532
detailed,monthly_test,affine_coupon_delta,ensemble,terms,STEP no-KI,1386,42,30.63565998623175,38.66601277675852,0.9930148674989561,5.349155360541469,8.748413528391048,0.07033880659750925,0.25223214285714285,0.6770833333333334,0.8355654761904762,1327,0.972871137905049
detailed,monthly_test,augmented_delta,101,schedule,LIZARD no-KI,473,43,207.54298499317096,256.62999321877504,-10.435321000081515,197.98717485363574,237.67422611241946,-30.232128939473995,0.0,0.0,0.0,462,0.3593073593073593
detailed,monthly_test,augmented_delta,101,schedule,STEP KI,473,43,182.54682429329583,249.6947574489928,0.7529525484538501,172.9140028712833,239.6716608060714,-25.062865166372724,0.006342494714587738,0.02959830866807611,0.05708245243128964,448,0.7254464285714286
detailed,monthly_test,augmented_delta,101,schedule,STEP no-KI,462,42,196.8152418813737,269.96146133481125,0.646298798383615,195.59177400438037,265.2471805368265,5.837359164742403,0.0,0.015151515151515152,0.030303030303030304,441,0.6145124716553289
detailed,monthly_test,augmented_delta,101,terms,LIZARD no-KI,1419,43,68.92282200142161,74.84518350350827,-0.46941669524185503,10.215408805803788,15.891690197794066,0.544770527863523,0.21584302325581395,0.4803779069767442,0.6555232558139535,1340,0.994776119402985
detailed,monthly_test,augmented_delta,101,terms,STEP KI,1743,43,56.356317485923924,87.49070547326974,0.9708478250874737,10.257870890320653,18.74065062491815,-0.48274876481627244,0.1588235294117647,0.528235294117647,0.711764705882353,1556,0.9633676092544987
detailed,monthly_test,augmented_delta,101,terms,STEP no-KI,1386,42,32.70035519257479,48.60724602975546,0.9889613007835505,6.952953751478985,11.253808774943034,0.10624971810073455,0.1800595238095238,0.5930059523809523,0.7849702380952381,1327,0.9743782969103241
detailed,monthly_test,augmented_delta,233,schedule,LIZARD no-KI,473,43,269.81641363171144,316.7924078269492,-16.42541238940061,262.47796016003804,301.13045682805773,-21.065434848790073,0.0,0.0,0.0,462,0.3593073593073593
detailed,monthly_test,augmented_delta,233,schedule,STEP KI,473,43,174.41044532438838,218.37843441138205,0.8110351503110307,161.9312496712215,211.28757708082983,-39.817063736704846,0.0021141649048625794,0.023255813953488372,0.035940803382663845,448,0.703125
