payoff,split,origin,monthly,structure,axis,offset,scope,n_families,mean_delta,median_delta,min_delta,max_delta,mean_delta_se,positive,negative
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,first_strike,0.025,terms,23,-13.43036282541858,-1.0751971105734508,-71.74170100510432,22.5018001968662,0.9006354933985633,9,14
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,first_strike,0.05,terms,23,-21.37237382405252,-1.1165620957811673,-137.6570359359806,43.70451406389475,1.168350940266879,9,14
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,ki_barrier,-0.05,terms,23,78.14146566984877,48.33372471729915,0.4325889945030212,213.7060925985376,1.4680727155896065,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,ki_barrier,-0.025,terms,23,37.74180976841329,26.168822571635246,0.0828238129615783,94.6970247849822,1.0194553689697616,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,ki_barrier,-0.01,terms,23,14.71870964733155,11.051532631119091,0.0260358601808547,37.97268378982941,0.6371914245688804,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,ki_barrier,-0.005,terms,23,7.343647909769112,5.583950663606325,0.0260358601808547,18.70718303322792,0.45048184203330555,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,ki_barrier,0.005,terms,23,-7.267312977948914,-5.384600420792897,-18.008463082214195,0.0,0.44591687478085523,0,22
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,ki_barrier,0.01,terms,23,-14.477933972426083,-10.51376072069009,-36.37028906742732,0.0,0.6280427713246067,0,22
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,ki_barrier,0.025,terms,23,-35.106838022453196,-27.634231254458427,-89.19067566841841,0.0,0.9675212503890352,0,22
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,ki_barrier,0.05,terms,23,-66.18185279691133,-60.07489685465892,-164.25224499652782,0.0,1.311003557810569,0,22
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,last_strike,-0.05,terms,23,32.305380130591594,22.22372505068779,6.503090227643649,80.44982792437077,0.828145681994945,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,last_strike,-0.025,terms,23,14.499883503801579,9.961063727736471,2.933710291981697,36.10210591057937,0.5481015246451424,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,last_strike,-0.01,terms,23,5.590820581800696,3.9088680148124695,1.3435709178447723,13.743907496333122,0.3399067192111475,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,last_strike,-0.005,terms,23,2.7334106825832007,2.0394093990325928,0.5634145935376486,6.814939891298612,0.23500832058390309,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,last_strike,0.005,terms,23,-2.6081089135529334,-1.9777625898520157,-6.894491260250409,-0.6225704352060955,0.2299571288588095,0,23
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,last_strike,0.01,terms,23,-5.059577507169351,-3.793128649393717,-13.1877029389143,-1.2555054028828938,0.31882350144446037,0,23
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,last_strike,0.025,terms,23,-11.929225347612215,-8.444080596168837,-30.074997102220856,-2.802922626336416,0.4848815299987661,0,23
reference,stress,previous_real_terms_synthetic,False,LIZARD KI,last_strike,0.05,terms,23,-21.460335047132727,-15.47004355986913,-53.51267054180304,-4.611323585112889,0.6409606137681544,0,23
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,base,0.0,terms,23,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,coupon_regular,-0.01,terms,23,-56.884491424629644,-58.08167045315107,-87.21177112062773,-28.14865549405416,0.16607387061362464,0,23
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,coupon_regular,-0.005,terms,23,-28.44229067754054,-29.040070682764053,-43.60611358284951,-14.07460531592369,0.0830371457949184,0,23
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,coupon_regular,-0.0025,terms,23,-14.221197298039558,-14.52041075627009,-21.80263239145279,-7.037295192480086,0.04151855809610955,0,23
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,coupon_regular,-0.001,terms,23,-5.688471344070159,-5.807318727175394,-8.721349209547043,-2.815245976050695,0.016607614019494298,0,23
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,coupon_regular,0.001,terms,23,5.688417527122773,5.808168600002925,2.814151545365652,8.721540868282318,0.016607103129084717,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,coupon_regular,0.0025,terms,23,14.221072239288384,14.52119087179502,7.036183834075929,21.80297325054805,0.041518355004122175,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,coupon_regular,0.005,terms,23,28.442201106444646,29.041522870461144,14.073492298523584,43.60643251736958,0.08303662662313391,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,coupon_regular,0.01,terms,23,56.884379297494895,58.08227608601252,28.148105959097546,87.21270138025284,0.166073661608436,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,-0.05,terms,23,16.847142586025637,9.507787557939688,-46.7933452775081,80.21768212070069,1.1891560391227969,17,6
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,-0.025,terms,23,4.4661220025635595,1.7514941965540252,-23.21326828747988,36.802366074640304,0.7222032919610698,15,8
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,-0.01,terms,23,0.9158506714333983,0.0258425623178482,-9.340459195276102,13.656871787427615,0.41685401357285107,12,11
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,-0.005,terms,23,0.3693589714585222,0.1784880409638087,-4.736919984221458,6.9395020098115,0.2858781466284364,12,11
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,0.005,terms,23,-0.20114242392119727,-0.0234612921873728,-5.87724579529216,4.678576360146205,0.27382128996593363,11,12
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,0.01,terms,23,-0.2727354911115508,0.0044178962707519,-10.491568255238237,9.390946415563423,0.38110352507037565,12,11
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,0.025,terms,23,0.27930399597338995,0.0079522132873535,-27.51566353874902,24.02766302973032,0.5601127719483279,13,10
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,0.05,terms,23,2.7499873520657965,0.0106029510498046,-57.38012578974788,46.7503067428867,0.7088278575031915,12,11
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,-0.05,terms,23,61.62526416864948,57.4026435315609,7.284585033853848,130.5423133969307,1.4796841469353679,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,-0.025,terms,23,29.91011725862822,28.657452965776127,4.188642919063568,63.056972697377205,1.0260579258128377,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,-0.01,terms,23,11.75384627930496,10.945340777436892,1.709059000015259,24.73871747155984,0.6411841803214333,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,-0.005,terms,23,5.843940227144007,5.054649343093237,0.96162877480189,12.449311941862106,0.4523304848170321,23,0
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,0.005,terms,23,-5.7380514745263085,-5.436223318179449,-12.127078513304392,-1.098523606856664,0.4441573926823704,0,23
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,0.01,terms,23,-11.435447680993354,-9.826173116763432,-23.87025684118271,-2.2136404613653817,0.6266388229722167,0,23
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,0.025,terms,23,-28.049695509067483,-24.84782679875692,-59.38348252574603,-5.689525038003922,0.973024317316252,0,23
reference,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,0.05,terms,23,-52.60163036982218,-45.54552190005779,-107.4724144389232,-11.386972869435947,1.3134243731015414,0,23
reference,stress,previous_real_terms_synthetic,False,STEP KI,base,0.0,terms,16,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,-0.01,terms,16,-64.11436408013105,-63.77164200445016,-79.89816584189734,-49.72054325540861,0.15227921569283656,0,16
reference,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,-0.005,terms,16,-32.05715297783415,-31.886207883556686,-39.94905145963033,-24.86064204573631,0.0761395330333402,0,16
reference,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,-0.0025,terms,16,-16.028585504119597,-15.94341843823592,-19.974525729815166,-12.4307371477286,0.03806974432831096,0,16
reference,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,-0.001,terms,16,-6.411405643448234,-6.377518107493718,-7.989725609620413,-4.971927930911382,0.015227948913771449,0,16
reference,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,0.001,terms,16,6.411172758166989,6.37653852502505,4.971771776676178,7.989654133717219,0.015227908710450624,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,0.0025,terms,16,16.028631790851552,15.942563911279045,12.429830888907114,19.97442441185316,0.03806964261899426,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,0.005,terms,16,32.057373061155275,31.885537629326187,24.860659311215084,39.94895014166832,0.0761394881328962,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,0.01,terms,16,64.11445097997785,63.771607995033264,49.72131488720576,79.89742853244147,0.15227903290007555,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,-0.05,terms,16,62.518909362849925,47.288102930411696,-46.02779590090116,263.0589168644025,1.9600135379508359,13,3
reference,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,-0.025,terms,16,28.98382838820301,20.9318258309116,-29.786167522271477,125.2741099963896,1.3765484413151179,12,4
reference,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,-0.01,terms,16,10.923996281948348,7.622026303162178,-13.127771370112896,46.950126935766704,0.8646027550373718,12,4
reference,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,-0.005,terms,16,5.3912737060381914,3.515538999189933,-6.73023031403621,23.731363577962235,0.608038509043697,12,4
reference,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,0.005,terms,16,-5.065113848924133,-3.3417102328191195,-26.070908984712634,7.294073663651943,0.5997596078456037,4,12
reference,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,0.01,terms,16,-10.37800003061663,-6.363746571665009,-50.91956610500348,14.62282206614812,0.8545858791926224,4,12
reference,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,0.025,terms,16,-23.957279738460784,-14.888107455645997,-120.31641453558888,36.18310291568438,1.3237042610470122,4,12
reference,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,0.05,terms,16,-42.85852746261966,-25.185378113761544,-230.3887638859548,68.92476367702086,1.8122133924120964,5,11
reference,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,-0.05,terms,16,65.44263940785702,38.823615691314146,6.123464703559875,173.04589114089805,1.4041178746455696,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,-0.025,terms,16,32.995003656639405,23.239735612024866,1.8019569367170332,84.02304160098234,0.9909073714181099,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,-0.01,terms,16,13.30380334239453,10.676807367553314,0.5740839093923569,34.35235351820787,0.6272156172190193,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,-0.005,terms,16,6.647869898316761,5.732050955295563,0.2661278943220774,17.51621714482705,0.442187621581255,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,0.005,terms,16,-6.757094058052948,-5.284515945861736,-17.04532591501872,-0.3256779760122299,0.44396496154130827,0,16
reference,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,0.01,terms,16,-13.00526445390036,-10.625667069107294,-32.0012083897988,-0.4977663556734721,0.6142669333503732,0,16
reference,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,0.025,terms,16,-32.28709464970355,-27.59617271771034,-75.0503186409672,-0.7890826364358265,0.9565447640788299,0,16
reference,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,0.05,terms,16,-61.62934861627097,-49.726896355549485,-141.79029141118127,-0.9752996116876602,1.2996343768235303,0,16
reference,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,-0.05,terms,16,23.431604868421953,22.233997481564682,7.890239894390105,56.41078069309393,0.6687643419054805,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,-0.025,terms,16,10.574517407764992,10.39680214971304,3.4239429732163744,26.42109203338623,0.4391765091663272,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,-0.01,terms,16,4.014778871399661,3.855985537171364,1.1701169361670811,9.407510042190552,0.2687484789400343,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,-0.005,terms,16,1.9579790442561111,1.8664961208899817,0.487652505437533,4.753794968128204,0.18688676333881177,16,0
reference,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,0.005,terms,16,-1.9014912017931542,-1.9435118511319163,-4.186675568421682,-0.3950794984896977,0.18427846137982784,0,16
reference,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,0.01,terms,16,-3.7277499462167425,-3.8318095430731773,-8.006391525268555,-0.8613062401612599,0.2582698778130903,0,16
reference,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,0.025,terms,16,-8.6165767867739,-8.731493972241879,-18.181180755297344,-2.2198605140050254,0.3895673552095856,0,16
reference,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,0.05,terms,16,-15.198962742152313,-15.639377708236378,-30.60776760180791,-3.992514272530873,0.5108864461834262,0,16
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,base,0.0,terms,20,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,-0.01,terms,20,-67.42066847682,-67.46600864827633,-101.13241613904636,-50.65565728147824,0.15188608156802522,0,20
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,-0.005,terms,20,-33.7101616392533,-33.73298872510592,-50.56561600168546,-25.327819804350536,0.07594315464125984,0,20
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,-0.0025,terms,20,-16.85508274088303,-16.86604189376036,-25.28260054190953,-12.664489030838013,0.03797161055690495,0,20
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,-0.001,terms,20,-6.742084289093813,-6.746469686428705,-10.112777918577194,-5.06555758913358,0.015188726354938727,0,20
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,0.001,terms,20,6.7421848103404045,6.747333978613217,5.065576622883479,10.113589137792587,0.015188414198355907,20,0
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,0.0025,terms,20,16.855194296936197,16.866488402088486,12.66450520356496,25.282891680796943,0.03797148821952214,20,0
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,0.005,terms,20,33.71041945765416,33.733482629060745,25.32783856987953,50.56606682141621,0.07594290026279721,20,0
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,0.01,terms,20,67.420738004148,67.46699877580008,50.65566128492355,101.13233929872511,0.15188586012700395,20,0
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,-0.05,terms,20,95.27830893108622,109.92639053954431,-1.817719315489133,201.70464701888463,2.2431322313704967,19,1
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,-0.025,terms,20,46.582199618003024,53.69688978294531,-4.120602456231912,94.2731457153956,1.5984776440139685,19,1
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,-0.01,terms,20,18.250360373904307,20.741309623233974,-2.0372657949725785,36.79597945449253,1.0109394359298896,19,1
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,-0.005,terms,20,9.29201568864907,11.034275823583204,-1.2287515128652255,18.786364193384845,0.7211082075840743,19,1
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,0.005,terms,20,-8.705194193683564,-9.409158188849686,-17.0375167230765,1.406754307448864,0.7037893829939796,1,19
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,0.01,terms,20,-17.14797740094364,-18.92520379833877,-35.2363734052827,2.500067047774792,0.9928312307492952,1,19
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,0.025,terms,20,-41.063786127325145,-50.338442135602236,-86.92859839461744,7.818013921380043,1.5533534937675297,1,19
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,0.05,terms,20,-75.75824326801424,-95.89232030324638,-173.12844556507966,19.64307091633479,2.1396135116905524,3,17
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,-0.05,terms,20,70.32366715408862,51.78119811539848,4.552219723661741,223.1608956754208,1.5545719205195685,20,0
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,-0.025,terms,20,33.57053197858234,25.360683785130583,2.2853657702604933,105.78383210798106,1.0692070043015722,20,0
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,-0.01,terms,20,13.09920648249487,10.151847140242655,0.9069618384043376,41.659341325362526,0.6657416945498695,20,0
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,-0.005,terms,20,6.5761415303995205,4.8479776469369735,0.4513224214315414,20.877172723412517,0.4695083970351919,20,0
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,0.005,terms,20,-6.440526475260654,-3.9024803663293524,-21.185941005746525,-0.546282763282458,0.46285980702645296,0,20
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,0.01,terms,20,-12.692262988040843,-8.45712016771237,-40.13648917774359,-1.0486431866884232,0.6481800469235803,0,20
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,0.025,terms,20,-30.026077406853442,-20.82375606149435,-94.75757521390916,-2.3014882802963257,0.9888392201890495,0,20
reference,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,0.05,terms,20,-55.15131629407407,-38.90876527130604,-172.46812981367114,-4.012837449709575,1.3205535561761506,0,20
reference,stress,published_monthly,True,LIZARD no-KI,base,0.0,terms,1,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,published_monthly,True,LIZARD no-KI,coupon_regular,-0.01,terms,1,-97.18271345893542,-97.18271345893542,-97.18271345893542,-97.18271345893542,0.231458986165156,0,1
reference,stress,published_monthly,True,LIZARD no-KI,coupon_regular,-0.005,terms,1,-48.59157413244248,-48.59157413244248,-48.59157413244248,-48.59157413244248,0.1157299673984179,0,1
reference,stress,published_monthly,True,LIZARD no-KI,coupon_regular,-0.0025,terms,1,-24.296093026796974,-24.296093026796974,-24.296093026796974,-24.296093026796974,0.0578646017220732,0,1
reference,stress,published_monthly,True,LIZARD no-KI,coupon_regular,-0.001,terms,1,-9.718157678842545,-9.718157678842545,-9.718157678842545,-9.718157678842545,0.0231463937568116,0,1
reference,stress,published_monthly,True,LIZARD no-KI,coupon_regular,0.001,terms,1,9.718234012524286,9.718234012524286,9.718234012524286,9.718234012524286,0.0231457263851307,1,0
reference,stress,published_monthly,True,LIZARD no-KI,coupon_regular,0.0025,terms,1,24.295908639828365,24.295908639828365,24.295908639828365,24.295908639828365,0.0578643458882949,1,0
reference,stress,published_monthly,True,LIZARD no-KI,coupon_regular,0.005,terms,1,48.59163205822309,48.59163205822309,48.59163205822309,48.59163205822309,0.1157282108842958,1,0
reference,stress,published_monthly,True,LIZARD no-KI,coupon_regular,0.01,terms,1,97.18313403924306,97.18313403924306,97.18313403924306,97.18313403924306,0.231457651197424,1,0
reference,stress,published_monthly,True,LIZARD no-KI,first_strike,-0.05,terms,1,-2.8252492658793926,-2.8252492658793926,-2.8252492658793926,-2.8252492658793926,1.0994554468894246,0,1
reference,stress,published_monthly,True,LIZARD no-KI,first_strike,-0.025,terms,1,-1.403692413121462,-1.403692413121462,-1.403692413121462,-1.403692413121462,0.7302100776556238,0,1
reference,stress,published_monthly,True,LIZARD no-KI,first_strike,-0.01,terms,1,-0.5653734927376112,-0.5653734927376112,-0.5653734927376112,-0.5653734927376112,0.4382873130629796,0,1
reference,stress,published_monthly,True,LIZARD no-KI,first_strike,-0.005,terms,1,0.1278468842307726,0.1278468842307726,0.1278468842307726,0.1278468842307726,0.3523718273614235,1,0
reference,stress,published_monthly,True,LIZARD no-KI,first_strike,0.005,terms,1,0.5294338588913282,0.5294338588913282,0.5294338588913282,0.5294338588913282,0.2669471125826304,1,0
reference,stress,published_monthly,True,LIZARD no-KI,first_strike,0.01,terms,1,1.0362414121627808,1.0362414121627808,1.0362414121627808,1.0362414121627808,0.3872548066057282,1,0
reference,stress,published_monthly,True,LIZARD no-KI,first_strike,0.025,terms,1,3.2837289397915206,3.2837289397915206,3.2837289397915206,3.2837289397915206,0.5968618785010393,1,0
reference,stress,published_monthly,True,LIZARD no-KI,first_strike,0.05,terms,1,6.961166684826215,6.961166684826215,6.961166684826215,6.961166684826215,0.7885464473127693,1,0
reference,stress,published_monthly,True,LIZARD no-KI,last_strike,-0.05,terms,1,72.51485359668732,72.51485359668732,72.51485359668732,72.51485359668732,1.990634881015036,1,0
reference,stress,published_monthly,True,LIZARD no-KI,last_strike,-0.025,terms,1,37.76932671666145,37.76932671666145,37.76932671666145,37.76932671666145,1.428596816474947,1,0
reference,stress,published_monthly,True,LIZARD no-KI,last_strike,-0.01,terms,1,15.11109995096922,15.11109995096922,15.11109995096922,15.11109995096922,0.9004075275155354,1,0
reference,stress,published_monthly,True,LIZARD no-KI,last_strike,-0.005,terms,1,8.094063125550747,8.094063125550747,8.094063125550747,8.094063125550747,0.658274988521044,1,0
reference,stress,published_monthly,True,LIZARD no-KI,last_strike,0.005,terms,1,-7.236577093601227,-7.236577093601227,-7.236577093601227,-7.236577093601227,0.6201835312244904,0,1
reference,stress,published_monthly,True,LIZARD no-KI,last_strike,0.01,terms,1,-16.06269437323014,-16.06269437323014,-16.06269437323014,-16.06269437323014,0.921622917752512,0,1
reference,stress,published_monthly,True,LIZARD no-KI,last_strike,0.025,terms,1,-43.09864564985037,-43.09864564985037,-43.09864564985037,-43.09864564985037,1.4981638797590116,0,1
reference,stress,published_monthly,True,LIZARD no-KI,last_strike,0.05,terms,1,-91.31406886378925,-91.31406886378925,-91.31406886378925,-91.31406886378925,2.151783253508632,0,1
reference,stress,published_monthly,True,LIZARD no-KI,monthly_barrier,-0.05,terms,1,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,published_monthly,True,LIZARD no-KI,monthly_barrier,-0.025,terms,1,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,published_monthly,True,LIZARD no-KI,monthly_barrier,-0.01,terms,1,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,published_monthly,True,LIZARD no-KI,monthly_barrier,-0.005,terms,1,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,published_monthly,True,LIZARD no-KI,monthly_barrier,0.005,terms,1,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,published_monthly,True,LIZARD no-KI,monthly_barrier,0.01,terms,1,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,published_monthly,True,LIZARD no-KI,monthly_barrier,0.025,terms,1,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,published_monthly,True,LIZARD no-KI,monthly_barrier,0.05,terms,1,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,published_monthly,True,LIZARD no-KI,nobs_early,1.0,schedule,1,26.96534398198128,26.96534398198128,26.96534398198128,26.96534398198128,1.447326035619663,1,0
reference,stress,published_monthly,True,LIZARD no-KI,nobs_late,1.0,schedule,1,-33.85304050644239,-33.85304050644239,-33.85304050644239,-33.85304050644239,1.4590117297440648,0,1
reference,stress,published_monthly,True,LIZARD no-KI,nobs_middle,1.0,schedule,1,-29.12630761414766,-29.12630761414766,-29.12630761414766,-29.12630761414766,1.379435018566951,0,1
reference,stress,published_monthly,True,LIZARD no-KI,tenor_months,-12.0,schedule,1,-38.176951448122665,-38.176951448122665,-38.176951448122665,-38.176951448122665,2.8751409263961207,0,1
reference,stress,published_monthly,True,LIZARD no-KI,tenor_months,-6.0,schedule,1,-19.70014799758792,-19.70014799758792,-19.70014799758792,-19.70014799758792,2.5134561375370863,0,1
reference,stress,published_monthly,True,LIZARD no-KI,tenor_months,-3.0,schedule,1,-6.249931039909521,-6.249931039909521,-6.249931039909521,-6.249931039909521,2.1697735228504493,0,1
reference,stress,published_monthly,True,LIZARD no-KI,tenor_months,-1.0,schedule,1,-3.036685880273581,-3.036685880273581,-3.036685880273581,-3.036685880273581,1.6775297122380175,0,1
reference,stress,published_monthly,True,LIZARD no-KI,tenor_months,1.0,schedule,1,3.0241519547998905,3.0241519547998905,3.0241519547998905,3.0241519547998905,1.6961508110434058,1,0
reference,stress,published_monthly,True,LIZARD no-KI,tenor_months,3.0,schedule,1,6.317108022669951,6.317108022669951,6.317108022669951,6.317108022669951,2.3498086394594124,1,0
reference,stress,published_monthly,True,LIZARD no-KI,tenor_months,6.0,schedule,1,12.738116541256506,12.738116541256506,12.738116541256506,12.738116541256506,2.9027764870759856,1,0
reference,stress,published_monthly,True,LIZARD no-KI,tenor_months,12.0,schedule,1,22.7736984975636,22.7736984975636,22.7736984975636,22.7736984975636,3.6034095325906823,1,0
reference,stress,published_monthly,True,STEP KI,base,0.0,terms,1,0.0,0.0,0.0,0.0,0.0,0,0
reference,stress,published_monthly,True,STEP KI,coupon_regular,-0.01,terms,1,-71.8533049126466,-71.8533049126466,-71.8533049126466,-71.8533049126466,0.1731748179958667,0,1
reference,stress,published_monthly,True,STEP KI,coupon_regular,-0.005,terms,1,-35.927064418792725,-35.927064418792725,-35.927064418792725,-35.927064418792725,0.0865873283440245,0,1
reference,stress,published_monthly,True,STEP KI,coupon_regular,-0.0025,terms,1,-17.962721467018127,-17.962721467018127,-17.962721467018127,-17.962721467018127,0.0432942038927883,0,1
reference,stress,published_monthly,True,STEP KI,coupon_regular,-0.001,terms,1,-7.184829910596212,-7.184829910596212,-7.184829910596212,-7.184829910596212,0.0173182563097095,0,1
reference,stress,published_monthly,True,STEP KI,coupon_regular,0.001,terms,1,7.185705085595449,7.185705085595449,7.185705085595449,7.185705085595449,0.017317653225971,1,0
reference,stress,published_monthly,True,STEP KI,coupon_regular,0.0025,terms,1,17.963749915361404,17.963749915361404,17.963749915361404,17.963749915361404,0.0432942549968372,1,0
reference,stress,published_monthly,True,STEP KI,coupon_regular,0.005,terms,1,35.92703438798586,35.92703438798586,35.92703438798586,35.92703438798586,0.0865870412598698,1,0
reference,stress,published_monthly,True,STEP KI,coupon_regular,0.01,terms,1,71.85345818599065,71.85345818599065,71.85345818599065,71.85345818599065,0.1731754721784169,1,0
reference,stress,published_monthly,True,STEP KI,first_strike,-0.05,terms,1,59.87865562861164,59.87865562861164,59.87865562861164,59.87865562861164,2.247000981467943,1,0
reference,stress,published_monthly,True,STEP KI,first_strike,-0.025,terms,1,26.380017048368853,26.380017048368853,26.380017048368853,26.380017048368853,1.570492742833381,1,0
reference,stress,published_monthly,True,STEP KI,first_strike,-0.01,terms,1,9.21119126304984,9.21119126304984,9.21119126304984,9.21119126304984,0.9839351977174908,1,0
reference,stress,published_monthly,True,STEP KI,first_strike,-0.005,terms,1,4.346031458427509,4.346031458427509,4.346031458427509,4.346031458427509,0.6772617126682084,1,0
reference,stress,published_monthly,True,STEP KI,first_strike,0.005,terms,1,-4.823176297048728,-4.823176297048728,-4.823176297048728,-4.823176297048728,0.6927929484736997,0,1
