item,isu_ord,opt_type,ki_yn,fair,mc,mc_iv,n_iv_udl,hv_ns,iv_boot,iv_ns,hv_ns_se,iv_boot_se,iv_ns_se
KR6KB0006RE8,739219,LIZARD,1,0.949954,0.9906868,1.0042427,3,0.9907247247796506,1.003453365445137,1.0017310474213212,0.0007872422275427955,0.0006842769407081116,0.000660857894694356
KR6KS0005T27,739219,STEP,1,0.996401,1.0037742,1.0181592,3,1.0040572749018668,1.018132757448405,1.0156766216509043,0.000435503326254222,0.00019200366586044612,0.0001786867985738712
KR6SY0003D62,739219,STEP,1,0.966123,0.96011525,0.98530585,3,0.9593161898162216,0.9855978766407818,0.9845697442403063,0.0009548354864006472,0.0007831739616878119,0.0007559555838113784
KR6SY0003D05,739219,STEP,1,0.902259,0.93298143,0.99007094,3,0.9324673383478075,0.9911241914812475,0.9903782519489527,0.0012363925429435213,0.0008973910832952977,0.0008673971883023429
KR6KB0006RD0,739219,STEP,1,0.968721,0.9859697,1.019798,3,0.9835957455942407,1.0196818805843593,1.018051249584928,0.0007975253564705885,0.00030039153297639886,0.0002857787232834853
KR6SS0006E09,739219,STEP,1,0.980525,0.96854544,1.0226989,3,0.9693721390845254,1.0228691163960844,1.0190623172909021,0.0009226436562789924,0.0003750806198200843,0.00035629125797298326
KR6HN0005WY9,739219,STEP,0,0.949148,0.98387223,1.0161643,3,0.9842715636299924,1.0167101184703409,1.0152700796298684,0.000792984128827791,0.00035185282442385063,0.0003339638733117562
KR6HN0005WX1,739219,STEP,0,0.920098,0.9749423,0.9973157,3,0.9713283933052793,0.994170353416726,0.9936479844868183,0.0009498877479231459,0.0007739004993016944,0.0007495167079982043
KR6HN0005WZ6,739219,STEP,0,0.967032,0.9885923,1.0123794,3,0.9890683173378929,1.0128166988886893,1.011779458308965,0.0006521599423354511,0.0002466727662358289,0.00023449387766416607
KR6HN0005WW3,739219,STEP,0,0.928314,0.95889366,1.0125242,3,0.9618333721203729,1.014162330026552,1.0109964812859893,0.0009897631279048805,0.0005445218218358437,0.0005080915035613023
KR6ZW0002WH4,739219,LIZARD,0,0.919247,0.969901,0.99227697,3,0.9705724522115663,0.9917105260778218,0.9912361056096852,0.0008888207064155883,0.0007146551375467374,0.0006921835263046472
KR6KS0005T92,739219,STEP,0,0.946013,0.99443555,1.0204229,3,0.9935715986844152,1.02035273982957,1.0166997124515473,0.0007176932388298189,0.0004439505913206403,0.00040905019775580587
KR6HN0005WV5,739219,STEP,0,0.8944190000000001,0.9430763,0.977559,3,0.9465088554847986,0.9790265922404826,0.9776472038749605,0.001122463755968151,0.0009647120813159798,0.0009261398687423449
KR6ZW0002WJ0,739219,STEP,1,0.98586,1.0013171,1.0148501,3,1.0019572696484624,1.0149380142226816,1.012044374858588,0.000409534922370356,0.00016054442111427958,0.00014815045787068724
KR6KS0005T76,739219,LIZARD,1,0.974389,1.0030494,1.0189718,3,1.0027897993173451,1.0186841133996845,1.016847192826122,0.0004976154350526411,0.00022383986516061116,0.0002061867765687036
KR6SH00074K7,739219,STEP,0,0.9175,0.99113446,1.0183828,3,0.9914711284961552,1.0185213715292514,1.0152845844119787,0.0007185426975277382,0.0004468892073763902,0.00040722968366779984
KR6HN0005X05,739219,STEP,0,0.958708,1.0007621,1.0147214,3,1.001140981380269,1.0148481759130954,1.0135430642656982,0.0005089317263868738,0.0002593296463373741,0.0002418129069681607
KR6HN0005Y61,739219,STEP,0,0.967552,0.9890891,1.0125419,3,0.9866505707789213,1.012606480908394,1.0116201650939882,0.0006796735096160601,0.00025325214982765997,0.00023995044930123378
KR6HN0005XP5,739219,STEP,0,0.974328,1.001134,1.0110273,3,1.0014708165585995,1.010623505976796,1.0096007227279247,0.0003944156221427678,0.00018586916397344262,0.00017568181676686656
KR6SH00074J9,739219,STEP,0,0.934775,0.99360716,1.0086707,3,0.9924712329741567,1.0082619725108146,1.0069820910960436,0.0005351469768653508,0.00028476050424112304,0.0002667844783516491
KR6KS0005T84,739219,LIZARD,1,0.946622,0.97121453,0.99751955,3,0.9726526867641136,0.9969029049973935,0.9953903985748067,0.0008811206327416918,0.0007005587900063938,0.0006764891862847475
KR6ZW0002WG6,739219,STEP,0,0.929629,0.9678533,0.99255145,3,0.9690370880853385,0.9919274799941108,0.9912178610440343,0.000937049403269113,0.0007656888274901069,0.0007416158673711764
KR6KS0005T50,739219,STEP,1,0.970945,0.98215616,1.0004228,3,0.982098230827041,1.0003741229135543,0.9977749548392371,0.000746742066853916,0.0005956312072010278,0.0005737510483294974
KR6EG0000JR2,739219,STEP,0,0.912662,0.9685341,1.0224063,3,0.9675201871570199,1.021678739196062,1.018762315070629,0.0010704362146599067,0.0006440687948605205,0.000604265447225235
KR6KS0005T68,739219,STEP,1,0.947895,0.9767349,0.99719787,3,0.9765133729122579,0.9978191867675632,0.9958151983700693,0.0008731727372859234,0.0007099224140881976,0.0006880686079485227
KR6KS0005T43,739219,STEP,1,0.950243,0.9789123,0.99836457,3,0.9795726456047967,0.9989168280672281,0.9975491816058755,0.0007927380598208736,0.0006246570392933503,0.000602557952905104
KR6HH0001D76,739223,STEP,0,0.8913690000000001,0.9875644,1.0009472,3,0.9877684927154332,0.9998777010865509,0.9972526568070054,0.0009454444729752837,0.0008921912402487753,0.0008447384144776345
KR6HH0001D84,739223,STEP,1,0.920284,0.97445124,0.9934736,3,0.975409941419214,0.9949603803362698,0.9934140515122563,0.0008669952685370069,0.00074001794038316,0.0007027162724570151
KR6KW0003MY0,739225,STEP,1,0.967899,0.971025,0.98906684,3,0.9730091398371383,0.9898184382049366,0.9888514606231824,0.0008957487716160939,0.0007964019615157115,0.0007649700189922231
KR6ZW0002WV5,739225,STEP,1,0.988622,1.0013775,1.0112278,3,1.0010500179562718,1.0113661450412124,1.0068215202044695,0.0004160594156495127,0.00033929889187665844,0.0003046425976652076
KR6KW0003MZ7,739225,STEP,1,0.977333,0.96795845,0.9893505,3,0.9667739312499761,0.9882520584361628,0.986005524450168,0.0009096349284587949,0.0008125134487419213,0.0007798060904571969
KR6MD0006EY6,739225,STEP,1,0.960209,0.94683945,1.0226028,3,0.9485824236733839,1.023016057701409,1.0173213330112398,0.0010201609847049742,0.0003905155655063582,0.00034740129203428315
KR6SS0006ET1,739225,STEP,1,0.984006,0.98214144,1.0158815,3,0.9823528696030378,1.0159684254918246,1.0146503897421062,0.0008331439615072764,0.00043536268815067176,0.0004030815296079571
KR6MD0006EV2,739225,LIZARD,1,0.9954,1.0071819,1.0146327,3,1.0064626515235753,1.0147540082860738,1.0115215325225144,0.00039829569567149687,0.00032027528821116464,0.0002903350947818438
KR6MD0006EX8,739225,STEP,0,0.943265,0.9663773,0.9863722,3,0.965699042724818,0.9855785674031824,0.9843057066768408,0.0009028716029894945,0.0007686306630777904,0.0007392704389051751
KR6MD0006ES8,739225,STEP,1,0.947908,0.95537114,0.98165953,3,0.9581648061672225,0.9830171600822359,0.981165589115955,0.0009823074544878857,0.0008547919038609841,0.0008227264566997532
KR6MD0006ET6,739225,STEP,1,0.994823,0.9836371,0.9818835,3,0.9844369111124426,0.9818681707788259,0.9764641423396766,0.0006174978258627391,0.0007776495102470042,0.000740808902119491
KR6SS0006F08,739225,STEP,1,0.980265,0.9451942,0.97264427,3,0.9442702526992187,0.970669095124118,0.9661351711181924,0.0010065733313721786,0.0009382823428630246,0.0008959593091633637
KR6SS0006EV7,739225,STEP,1,0.98856,0.98741055,1.0289798,3,0.9859452309694141,1.029472194994241,1.024992345546186,0.0008026467916218042,0.00017538096786353632,0.00014475245674065438
KR6SS0006EW5,739225,STEP,1,0.982916,0.9752886,1.0144076,3,0.9745544042924419,1.0144355186119676,1.0087104795936495,0.000753995519888583,0.0003156190110346631,0.00029553546541731155
KR6SS0006EY1,739225,STEP,1,0.983738,0.98164976,1.0206548,3,0.9790545517096296,1.020169447913766,1.017552024500072,0.0007940217571134275,0.00018806412536644975,0.0001645371587502118
KR6SS0006ES3,739225,STEP,1,0.983282,0.92518294,0.972589,3,0.9279229785555974,0.9718695518162102,0.9699343707205728,0.0013313730969315646,0.0012175913516643217,0.0011636821708067837
KR6MD0006EW0,739225,STEP,1,0.979485,1.0059364,1.0140051,3,1.0051290459498763,1.0132222068514676,1.0107066754695029,0.0004600342000193389,0.00038112385656576827,0.00034874514678915133
KR6KS0005SV6,739225,STEP,0,0.948487,1.0031099,1.0167013,3,1.0044018428120762,1.0170271840509026,1.0142559420417994,0.000663559904728422,0.0005787453790531251,0.0005214540368534831
KR6KW0003N60,739225,STEP,1,0.940009,0.92094374,0.9214573,1,0.9237159874145873,0.9236112220196053,0.9250089253048412,0.0017442164713943576,0.0017706074469087147,0.001738586624514281
KR6SS0006EZ8,739225,STEP,1,0.984114,0.95706344,0.986501,3,0.9560829591237009,0.9862463949473574,0.984029537258856,0.0011067598639248688,0.0009726241185584201,0.000928060279418082
KR6KS0005SW4,739225,STEP,1,0.937318,0.979256,0.9736723,3,0.9797283115390688,0.9738315806936473,0.974058570396714,0.0008754401168338194,0.0009692183725895484,0.0009292359422710653
KR6KW0003N52,739225,STEP,1,0.966892,0.94687533,0.976365,2,0.9453776241021231,0.975219331442751,0.9730850976021961,0.001240488630242914,0.001114496084389309,0.0010758146398179313
KR6SY0003DA8,739225,STEP,1,0.905682,0.9411076,0.9668068,3,0.9424497719751671,0.9684980450697244,0.9676735929656773,0.0011030423309233857,0.000988099812715099,0.0009503909310118539
KR6KW0003N03,739225,STEP,1,1.000499,0.98435724,1.0201821,3,0.9837605582641438,1.0207712396647781,1.0177742303170263,0.0007866575131896316,0.0003283143133373083,0.00030302559918520585
KR6KW0003MV6,739225,STEP,1,1.01337,0.9874339,1.0181997,3,0.988323316132091,1.0183970081612468,1.0148266024433077,0.0006770345121507035,0.0002574823941479819,0.0002403562103287083
KR6MD0006ER0,739225,STEP,1,1.002919,0.98419374,1.0157864,3,0.9849768529383466,1.0157277010709047,1.0129126054935158,0.0006407101276232727,0.0001079990978033397,0.00010675939835953152
KR6KW0003MW4,739225,STEP,1,1.005711,1.0085628,1.0185112,3,1.0092480319187045,1.019380537456274,1.0157260609742254,0.00042946206975024765,0.00034738659959880044,0.0003162905326359065
KR6KW0003N37,739225,STEP,1,0.947849,0.95156294,0.9827778,3,0.9509988078806549,0.9819031052291394,0.9806444681374357,0.0011285527561141042,0.001003765589534885,0.0009584679247789591
KR6ZW0002WT9,739225,LIZARD,0,0.919117,0.9703381,0.9646509,3,0.9715170553967357,0.9652516455350444,0.9643124751653522,0.0008668752288163477,0.0009724446029307118,0.0009365990177791783
KR6ZW0002WS1,739225,STEP,0,0.92942,0.96917295,0.9650878,3,0.9692465229770169,0.9650767988387495,0.964918449039571,0.0009203952497258745,0.0010080719112548079,0.0009677564291674763
KR6KW0003N11,739225,STEP,1,0.957424,0.96244437,0.98610455,3,0.9612890692258254,0.9862078278008849,0.9851347206991166,0.0010172126890167614,0.0008909346963596765,0.0008540549844546973
KR6HN0005XG4,739226,STEP,0,0.9792656565656566,0.99038976,1.0172954,3,0.9902497852865606,1.0175491558216512,1.015674091528356,0.0006584311959371195,0.00014865237039084258,0.00013309723852702934
KR6SH00074Z5,739226,STEP,0,0.921198,0.9890529,1.0013871,3,0.9882523869808764,1.0010183502975851,0.9961934167750179,0.0007114433737752256,0.0006741049303829562,0.0006211234811694654
KR6SH00074Y8,739226,STEP,0,0.936866,0.9918123,0.99865776,3,0.9917325587574393,0.9988035858761519,0.9968479813680052,0.0005215832854917819,0.0004779149290307815,0.00044826696581970444
KR6KS0005V31,739226,STEP,1,0.949642,0.97743183,0.9476671,3,0.977576515083015,0.9486067735310644,0.9481614668404683,0.0008450956993829814,0.0011272253052800655,0.0010851946793827157
KR6KS0005V15,739226,STEP,1,0.9498,0.974586,0.9469875,3,0.9741281564123928,0.9460222349269316,0.945267654265277,0.0007881715842038559,0.0010731692524601662,0.0010413114388816867
KR6KS0005TZ5,739226,STEP,1,0.991904,1.0012078,1.008812,3,1.0002496914174408,1.007726034237817,1.0037312382444739,0.0004405845565558212,0.0004226502892281703,0.000391652142831128
KR6KS0005V23,739226,STEP,1,0.971704,0.98096174,0.95492834,3,0.9818943891067058,0.9539844435501844,0.9523424304468557,0.000708588310879131,0.0010358148061099845,0.0009935217808101737
KR6KS0005V72,739226,STEP,0,0.946312,0.9905138,1.0035958,3,0.9926600851807743,1.0051983294118196,1.0006194072101264,0.0006979713067734864,0.0006591263752067514,0.0006025836992873139
KR6KS0005VA4,739226,LIZARD,1,0.927702,0.9560439,0.9638836,2,0.9577756004994735,0.964556329723075,0.9634048991633579,0.001083624768035398,0.0010848636398269305,0.0010517757300456331
KR6KS0005V64,739226,LIZARD,1,0.945857,0.9727534,0.94113415,3,0.9719105903778226,0.9399028074425645,0.9387486983076669,0.0008516824265742054,0.0011521952379747718,0.0011135198100485038
KR6SH0007507,739226,LIZARD,0,0.93397,0.97931296,1.0175703,3,0.9799146359888836,1.0172621043942869,1.0104329293385148,0.0007983934868316465,0.0002039063160270718,0.0001676476847365452
KR6BK0000Z31,739226,STEP,0,0.9884707070707072,1.0007045,1.003922,3,1.000368420023471,1.0040178630251437,1.0023578581746668,0.00035005809847144225,0.0003248785042615247,0.00030650964610543364
20241121000395_3379,739226,LIZARD,0,0.993431313131313,1.0030756,1.0061107,3,1.002153190535307,1.005563524742052,1.0039141323763878,0.0003316755387546567,0.00030853733249972524,0.0002916187452693443
KR6ZW0002X70,739226,STEP,0,0.9784737373737372,0.999211,1.006699,3,0.9984136436861009,1.0054906580112875,1.0023274322584272,0.0005385625073253325,0.0005105731772534485,0.00046838648239327257
KR6KS0005V49,739226,STEP,1,0.929756,0.9740058,0.9466963,3,0.9740076030712574,0.9484727211460471,0.9483727777134627,0.0009304408520150229,0.0011662634082975198,0.0011266133984060983
KR6HN0005XF6,739226,STEP,0,0.9782222222222222,1.0029126,1.0083499,3,1.0028595438461751,1.0086282944746316,1.0063469503346831,0.0004684160151202352,0.00043342514388428755,0.00039896359249021445
KR6SY0003DE0,739226,STEP,1,0.940011,0.9553016,0.9279975,3,0.9549640588011593,0.9276695691084489,0.9272150404503569,0.000948176654800474,0.001194967157657941,0.0011532901146725342
KR6NH0004F32,739226,STEP,0,0.9822484848484848,1.0010031,1.0053269,3,1.0006332670114935,1.0053349052209406,1.0034264745369554,0.00041595074353032455,0.0003858896165904853,0.00036062941230134205
KR6KB0006RR0,739226,LIZARD,1,0.951755,0.990696,0.9627714,3,0.9917770191717893,0.9621720756136812,0.9607152182780206,0.0007562596456782103,0.001078018607174539,0.0010411947014975608
KR6HN0005XD1,739226,STEP,0,0.9784717741935484,1.0048019,1.0100147,3,1.003956655192375,1.0097839974455536,1.0076254523932935,0.00048224107132425255,0.0004447023156298857,0.00040843971818906304
KR6DS00010C2,739226,STEP,0,0.9888545454545454,1.00116,1.004354,3,1.0005554134149104,1.0043922035921364,1.0028016045745463,0.0003470948718609137,0.00031762536060285767,0.0002981609238302346
KR6HN0005XE9,739226,STEP,0,0.9867247983870968,1.0029982,1.0067146,3,1.003098186802119,1.0069531361728907,1.0053062561567874,0.0003646290279292094,0.0003374144934255062,0.00031623670508752923
KR6KS0005TY8,739226,STEP,0,0.950617,0.9935075,1.000616,3,0.9936393850162625,1.0004538655672222,0.998555534382537,0.0005137708525442014,0.00047167945274047106,0.0004401499650942718
KR6HN0005XK6,739226,STEP,0,0.9888636363636364,0.9999114,1.0039743,3,1.0008753879338503,1.0045687930099667,1.0030609127599746,0.00034133214638349773,0.0003150043023038316,0.0002923806731592926
KR6HN0005XJ8,739226,STEP,0,0.986959595959596,1.0010029,1.005269,3,1.001425685118139,1.0050935570839792,1.0034828130498528,0.0003653345447380049,0.00034124588857445756,0.0003205758518820628
KR6HN0005XH2,739226,STEP,0,0.9849050505050504,1.0011833,1.005751,3,1.0018858017452061,1.006169058510661,1.0045312716100365,0.00038598336770745537,0.0003529970254813312,0.0003320793913942168
KR6NH0004F24,739226,STEP,0,0.9828494949494948,1.0027198,1.0078735,3,1.002492631616816,1.0076126722931862,1.0055043992348016,0.0004434971813289913,0.00041306563720208407,0.00038096418659741907
KR6KB0006RQ2,739226,STEP,1,0.969665,0.9844791,1.0232608,3,0.983850706939213,1.022923648891598,1.0202282025322318,0.0007859665302019763,0.0001891165441458407,0.0001687493342414464
KR6ZW0002X62,739226,STEP,0,0.9851636363636364,0.9994528,1.0049462,3,0.9996865960907191,1.0045461210083217,1.002803116611764,0.0004357519077298303,0.000410424962265764,0.00037456620574445403
KR6MD0006F92,739226,STEP,0,0.9974050505050504,0.99957645,1.0023603,3,0.9994611068382859,1.0021522213418037,1.0004994801204652,0.0002614962268372103,0.00024408775638244397,0.0002326981301436759
KR6ZY0003E54,739226,STEP,0,0.9775929292929292,0.9909865,1.0264622,3,0.9896296120783314,1.0265253170788289,1.0219364529877901,0.0007900109623288238,0.00021791749511233037,0.0001764689426420009
KR6ZY0003E47,739226,STEP,0,0.9728030303030304,1.0041119,1.0102649,3,1.0035394836563618,1.0101989221222698,1.0068453889518976,0.000535904655158261,0.0005084325749512336,0.00046723539756192954
KR6KS0005V56,739226,LIZARD,1,0.972807,0.9996757,1.0065916,3,0.9989328118808567,1.0063211081940682,1.0034194032773376,0.0005044921544784293,0.0004758667106674044,0.0004451613101109746
KR6ZY0003E62,739229,STEP,0,0.9971232323232324,0.99981815,1.0028423,3,1.0000107497610151,1.00292559360303,1.0012098102338611,0.00024632746350259065,0.0002205155524281419,0.0002092151317624193
KR6HN0005Z29,739230,STEP,0,0.948904,0.9826058,1.0182292,3,0.9841922980941832,1.018995226661116,1.01691848295331,0.0007768570273619801,0.0003008916152527188,0.00026296879730337185
KR6HN0005Z45,739230,STEP,0,0.942699,0.98738056,1.0052723,3,0.9873121502425521,1.004297704064846,0.9996861445825547,0.0007193160970904868,0.0006412814616236487,0.0005812521983236943
KR6HN0005YZ2,739230,STEP,0,0.97352,0.99937826,1.0057522,3,0.9995768312051893,1.0057646098583937,1.0041048948980869,0.000394191648909665,0.00031767346687392015,0.0002980630135523158
KR6HN0005Z03,739230,STEP,0,0.967151,1.0013599,1.0092976,3,1.0001612717345356,1.008722261369601,1.0063779359363019,0.0004848682087466455,0.0004026516167550839,0.0003676382769573607
KR6HN0005Z37,739230,STEP,0,0.917617,0.96945536,0.90692216,3,0.9710406997347251,0.9085171103847213,0.9086239666136913,0.0009180603443521879,0.00141199896142635,0.0013792964363155066
KR6HN0005Z11,739230,STEP,0,0.967507,0.98837954,1.0148246,3,0.9883623360499739,1.0148148868508637,1.0129848401427268,0.000660021046913536,0.00020277028188169798,0.00018465296682271612
KR6HN0005Z52,739230,STEP,0,0.941793,0.95415837,1.0071275,3,0.9528306557163596,1.005978502299264,1.0022008888278156,0.001063304910734571,0.0007167229691349206,0.0006518794526905108
KR6EG0000JV4,739231,STEP,0,0.900743,0.9693487,1.017111,3,0.9720049040775746,1.0176098724909126,1.0133544782243669,0.0010777523783944637,0.0007878193487990887,0.0007228084718157362
KR6MD0006FN6,739232,STEP,1,0.938449,0.9712807,0.89511377,3,0.9701150455407799,0.8945757188138086,0.8927369708012324,0.000923869922696389,0.00147123197184085,0.0014323668454754611
KR6MD0006FP1,739232,STEP,1,0.951788,0.9603248,0.9231601,3,0.9589832699967549,0.9238614131832495,0.923050781564042,0.0009964909671219102,0.0013242564151175606,0.0012956216415371754
KR6MD0006FS5,739232,STEP,1,0.926136,0.918531,0.9219458,2,0.9179909915185068,0.921862507823133,0.920965145971952,0.0015972205460746255,0.0016129925718550444,0.0015838533605211519
KR6KS0005VH9,739232,STEP,1,0.994804,1.0039104,1.007969,3,1.0040484399612992,1.0079556744772942,1.0062089521612971,0.0002529618128211667,0.0001942992319281626,0.000183863708514791
KR6MD0006FM8,739232,STEP,1,0.997655,0.9833516,0.90688956,3,0.9835655123781413,0.9094287320125848,0.9067221389680169,0.0006304103451057825,0.0013360351960354261,0.001301443886119747
KR6KS0005VL1,739232,STEP,1,0.93719,0.97577804,0.9239608,3,0.976621783487685,0.9245742282504682,0.9250687396415975,0.0009055325884373452,0.0013338856565911948,0.0013031893322034349
KR6MD0006FJ4,739232,STEP,1,0.988641,0.9919992,1.0154132,3,0.9907044141946361,1.0151083107188343,1.013066776073724,0.0006026648727738735,0.00012388735883710634,0.00011008646971787587
KR6MD0006FK2,739232,STEP,1,0.9906,1.0083215,1.013646,3,1.0083692324101925,1.013786280490458,1.0119825499661266,0.00034463572983163744,0.0002750791204126172,0.00025166222458797456
KR6MD0006FL0,739232,LIZARD,1,0.997447,1.0056456,1.014425,3,1.0063269130226224,1.0147057239901274,1.0111423565663398,0.000400687631077457,0.0003259611793107496,0.000301772692461586
KR6ZW0002XG4,739232,STEP,1,0.934642,0.96483475,0.8925214,3,0.9657389668911696,0.8931661860747263,0.8921208010633942,0.000858155598589922,0.0014109111265938406,0.001373578521879723
KR6ZW0002XF6,739232,LIZARD,0,0.906127,0.94447744,0.9159802,3,0.942555914334394,0.9139705772913527,0.9136413622631692,0.0011040909563764644,0.0013709560390723033,0.0013392040286753734
KR6ZW0002XE9,739232,STEP,0,0.923499,0.96538746,0.9068203,3,0.9650470414897427,0.9074825811216608,0.907515972085204,0.0009235310480948433,0.0013692912837992746,0.0013376420113669963
KR6KW0003PB1,739232,STEP,1,0.979657,0.9674289,0.9221214,3,0.9650923180313781,0.9220612824834883,0.9213788582281209,0.0009268705677797715,0.001324732525907059,0.0012958228488410832
KR6KW0003P50,739232,STEP,1,1.0120870000000002,0.99296826,1.0203121,3,0.9916809518044815,1.0204310065999627,1.0173300806596874,0.0006345064801658378,0.0001352108913727702,0.00012513799783448002
KR6KW0003PH8,739232,STEP,1,0.902005,0.88255674,0.8829683,1,0.8811334336330415,0.8806101476758952,0.8820956570460694,0.0018415301760618657,0.0018679636007458706,0.0018378781724595653
KR6MD0006FQ9,739232,STEP,1,0.938562,0.9681939,0.9724382,2,0.9662496304575354,0.97143277754616,0.9709428296394647,0.0010103081796211343,0.0010045370820512363,0.0009772377357054921
KR6KW0003PD7,739232,STEP,1,1.007033,0.9832993,1.0250592,3,0.9816514594841749,1.0243170662350953,1.020135780536011,0.0008751685396878857,0.0004455597994856734,0.00041140574852533915
KR6KW0003PG0,739232,STEP,1,0.966055,0.95490706,0.9873605,2,0.9560639937058091,0.9849883425304666,0.9831008953703567,0.001256623622209258,0.0011343474769172097,0.0010904560143482052
KR6KW0003P68,739232,STEP,1,0.964896,0.98970884,0.9323968,3,0.9882426498506218,0.9315569770569914,0.9311887312761508,0.0006952083738489852,0.001235131377797594,0.001210016113034228
KR6KW0003PE5,739232,STEP,1,0.954951,0.9554012,0.91724503,3,0.9546377168746665,0.9164247201307677,0.9167863007017412,0.0011380887906002242,0.0014632818731167808,0.0014270300408763647
KR6KW0003P76,739232,STEP,1,1.005537,1.0060905,1.0174257,3,1.0069521663837135,1.0175588532265276,1.0137848920851946,0.00046062511185768413,0.0003825470306811136,0.00034501310651690654
KR6KW0003P84,739232,STEP,0,0.956276,0.98932105,1.0275521,3,0.988882306198962,1.0274147038318218,1.0234430953130127,0.0008289943560686968,0.0003333941056499201,0.0002816703506695629
KR6KW0003PA3,739232,STEP,1,0.996393,0.98982286,1.0245478,3,0.990090116061084,1.0246604381553828,1.0219071500301362,0.0007277096563620113,0.0001844633820246013,0.00016523559364855857
KR6KS0005VJ5,739232,STEP,1,0.97153,0.9975684,0.95018387,3,0.9990183422971517,0.9501352441646159,0.9493136502349749,0.00047749236535300635,0.0010604072464810966,0.0010417554534242967
KR6KW0003PC9,739232,STEP,1,0.957535,0.9653037,0.9325888,3,0.9654698354288935,0.9331538602356799,0.9328826003019698,0.0009492322741448176,0.0012694682584256812,0.0012441851683248717
KR6KS0005VK3,739232,STEP,0,0.947121,1.0025544,1.0148164,3,1.0024412010092287,1.0152771247457713,1.0119176200300455,0.0006681363414606084,0.0005856983081119357,0.000533867793218518
KR6SY0003DM3,739233,STEP,1,0.947102,0.95681685,0.90437067,3,0.9563112993136048,0.9039282331543509,0.9038692003170028,0.0008704007659964314,0.00130576016686579,0.0012768868989583607
KR6KS0005W22,739233,STEP,1,0.94523,0.96705407,0.90303665,3,0.9667633733175695,0.9010349273799919,0.9001223637870512,0.0008766108821780355,0.0013933805089316948,0.0013598127966302426
KR6KB0006S91,739233,LIZARD,1,0.949391,0.98845583,0.91745627,3,0.9876184155430645,0.9172176639604382,0.91590568696158,0.0007655664078634524,0.0013591443083477597,0.0013275729851117332
KR6KB0006S83,739233,STEP,1,0.967828,0.9842376,1.0215228,3,0.9846067379476503,1.021809430131316,1.0189990412041545,0.0007617007944346422,0.0002064148774592883,0.00018244566960144316
KR6KS0005W71,739233,STEP,0,0.946468,0.9888493,1.0144259,3,0.9884382456853986,1.0143134451143443,1.0089255866736173,0.0007225396511537552,0.0005342132137840341,0.0004715371124018935
KR6KS0005W14,739233,STEP,1,0.948798,0.9662837,0.90846604,3,0.9676379626823589,0.9056188440114725,0.9052071341894101,0.0008254304899456092,0.001333991014330335,0.001304893918122047
KR6SH00075D9,739233,STEP,0,0.924522,0.9815453,1.0071805,3,0.9820317662887276,1.0076639106474816,1.0027475866131486,0.0007056891568496597,0.0005169467535902248,0.0004560818933535323
KR6KS0005W30,739233,STEP,1,0.928343,0.9654141,0.9114391,3,0.9673170429367572,0.9142002853246406,0.9148057107144967,0.0009381699750542384,0.0013616637188960912,0.001325625828510477
KR6SH00075E7,739233,LIZARD,0,0.944366,0.9732133,1.0142344,3,0.9726666298665106,1.0144062563709915,1.006891241120547,0.0008270853643267417,0.0003214518008163686,0.00027077329741375734
KR6KS0005WC8,739233,LIZARD,1,0.928555,0.95760906,0.96385306,2,0.9557474037956446,0.9612590139174834,0.9613052131552249,0.0010979855814046387,0.001104588079256312,0.001067317961940064
KR6SH00075C1,739233,STEP,0,0.909991,0.9803751,1.0025685,3,0.9805590630423278,1.0027986091099679,0.9994748835980892,0.0006563364762492072,0.00046033729275701715,0.00041331040027158645
KR6KS0005W63,739233,LIZARD,1,0.946399,0.9660983,0.8997019,3,0.9664593345355242,0.8997721491583623,0.8990813346859999,0.0008556185809540847,0.001377577560320015,0.0013474041135337655
KR6KS0005W55,739233,LIZARD,1,0.972001,0.9966568,1.01322,3,0.996536941576004,1.0134999858736993,1.0102534524261952,0.0004995772909707793,0.00028223331905699475,0.0002547487017772309
KR6KS0005W06,739233,STEP,1,0.994831,0.99867773,1.0140803,3,0.9990988521374762,1.0146953732229769,1.0104409636974334,0.00043369879513502314,0.00023743374834254893,0.00021327841811270195
KR6NH0004G07,739233,STEP,0,0.9881191919191918,0.99887496,1.0068362,3,0.9992862807523459,1.007152836947143,1.005438267929852,0.0003493308320322604,0.00019477093619341712,0.00017708967292893703
KR6NH0004FZ4,739233,STEP,0,0.9813919191919191,0.9993597,1.0097395,3,0.999174856524542,1.0094775641344487,1.007467246275395,0.00043405663795422297,0.00026726559261171955,0.0002443371083348968
KR6MD0006FF2,739236,STEP,0,0.996378787878788,0.9984295,1.0024272,3,0.9980536403022706,1.0021201240710915,1.000467164938897,0.00027178518022000095,0.00021171092555138452,0.00019922592820925995
KR6KS0005TS0,739236,STEP,0,0.9811818181818184,0.998902,1.0064994,3,0.9998535557899624,1.0070558644406498,1.0049894690968095,0.0004250865058555885,0.00034092579529671575,0.00031802449610452853
KR6HN0005YK4,739236,STEP,0,0.9842090909090908,1.000286,1.0071341,3,1.0005637394186109,1.0070307805839926,1.0052358167108149,0.00039999060956299716,0.00031789330909618184,0.00029943547496594735
KR6HN0005YL2,739236,STEP,0,0.9792575757575758,0.99100745,1.0161146,3,0.9900968511523679,1.015925325319171,1.0141082156457006,0.000651189768410022,0.00020343378382068364,0.00018575113561914263
