item,isu_ord,year,tenor,NS,bootstrap,difference_bp,cache_max_abs_diff,par_reprice_max_bp
KR65733EC660,736145,2016,1.5,0.02006881160641362,0.012101447804372036,-79.67363802041584,1.491862189340054e-16,1.1796119636642288e-12
KR65733EC660,736145,2016,2.0,0.02078865522994417,0.011951904601973797,-88.36750627970375,1.491862189340054e-16,1.1796119636642288e-12
KR65733EC660,736145,2016,3.0,0.020979238693235,0.011827559176047405,-91.51679517187596,1.491862189340054e-16,1.1796119636642288e-12
KR65733EC660,736145,2016,4.0,0.02038240075750754,0.011879526641031521,-85.0287411647602,1.491862189340054e-16,1.1796119636642288e-12
KR65733EC660,736145,2016,5.0,0.019539430675631,0.011982203448818788,-75.5722722681221,1.491862189340054e-16,1.1796119636642288e-12
KR65733EC660,736145,2016,7.0,0.017906461365883995,0.012316397842081677,-55.900635238023185,1.491862189340054e-16,1.1796119636642288e-12
KR65733EC660,736145,2016,10.0,0.016170000000000004,0.0128613998108634,-33.08600189136604,1.491862189340054e-16,1.1796119636642288e-12
KR65533AE676,736174,2016,0.25,0.013600000000000011,0.014267555951482297,6.675559514822855,9.194034422677078e-17,6.071532165918825e-13
KR65533AE676,736174,2016,0.5,0.015159963680804946,0.012991143465463189,-21.688202153417567,9.194034422677078e-17,6.071532165918825e-13
KR65533AE676,736174,2016,1.0,0.01728492796996487,0.012352937222453633,-49.31990747511237,9.194034422677078e-17,6.071532165918825e-13
KR65533AE676,736174,2016,1.5,0.018451490063812602,0.012002946617779555,-64.48543446033047,9.194034422677078e-17,6.071532165918825e-13
KR65533AE676,736174,2016,2.0,0.018981790264481154,0.011827951315442516,-71.53838949038638,9.194034422677078e-17,6.071532165918825e-13
KR65533AE676,736174,2016,3.0,0.018952608836671325,0.011703388112718191,-72.49220723953134,9.194034422677078e-17,6.071532165918825e-13
KR65533AE676,736174,2016,4.0,0.018256301658245065,0.01165378028073186,-66.02521377513204,9.194034422677078e-17,6.071532165918825e-13
KR65533AE676,736174,2016,5.0,0.017372582399486962,0.011654623200179985,-57.17959199306977,9.194034422677078e-17,6.071532165918825e-13
KR65533AE676,736174,2016,7.0,0.015726760959548218,0.011732597124417878,-39.9416383513034,9.194034422677078e-17,6.071532165918825e-13
KR65533AE676,736174,2016,10.0,0.014010000000000009,0.012122945855222719,-18.8705414477729,9.194034422677078e-17,6.071532165918825e-13
KR65233A7683,736206,2016,0.25,0.01350000000000001,0.013574171435814643,0.7417143581463226,1.5439038936193583e-16,1.0581813203458523e-12
KR65233A7683,736206,2016,0.5,0.014942854210034216,0.013060222901525172,-18.82631308509044,1.5439038936193583e-16,1.0581813203458523e-12
KR65233A7683,736206,2016,1.0,0.016917649741019104,0.012803248634380437,-41.14401106638667,1.5439038936193583e-16,1.0581813203458523e-12
KR65233A7683,736206,2016,1.5,0.0180139734514838,0.012586331930720512,-54.27641520763289,1.5439038936193583e-16,1.0581813203458523e-12
KR65233A7683,736206,2016,2.0,0.018526012373260462,0.01247787357889055,-60.48138794369912,1.5439038936193583e-16,1.0581813203458523e-12
KR65233A7683,736206,2016,3.0,0.01854587765053516,0.0124282888136847,-61.17588836850459,1.5439038936193583e-16,1.0581813203458523e-12
KR65233A7683,736206,2016,4.0,0.017946248701355177,0.01247966680317403,-54.665818981811476,1.5439038936193583e-16,1.0581813203458523e-12
KR65233A7683,736206,2016,5.0,0.017167386464222743,0.012530949410704631,-46.36437053518112,1.5439038936193583e-16,1.0581813203458523e-12
KR65233A7683,736206,2016,7.0,0.015703692558673064,0.012685176355176773,-30.185162034962914,1.5439038936193583e-16,1.0581813203458523e-12
KR65233A7683,736206,2016,10.0,0.014170000000000009,0.013127550242047764,-10.424497579522452,1.5439038936193583e-16,1.0581813203458523e-12
KR6543351698,736233,2016,0.25,0.013400000000000006,0.013474508088528089,0.7450808852808334,9.8879238130678e-17,1.214306433183765e-12
KR6543351698,736233,2016,0.5,0.014613885003906018,0.012960553765706194,-16.533312381998236,9.8879238130678e-17,1.214306433183765e-12
KR6543351698,736233,2016,1.0,0.01631250352762491,0.012703576604295245,-36.08926923329666,9.8879238130678e-17,1.214306433183765e-12
KR6543351698,736233,2016,1.5,0.017303795180619117,0.012570241585362192,-47.33553595256925,9.8879238130678e-17,1.214306433183765e-12
KR6543351698,736233,2016,2.0,0.017820271675163236,0.012503574075895665,-53.16697599267572,9.8879238130678e-17,1.214306433183765e-12
KR6543351698,736233,2016,3.0,0.01802331364527008,0.012453726723545356,-55.69586921724724,9.8879238130678e-17,1.214306433183765e-12
KR6543351698,736233,2016,4.0,0.01769542379177025,0.012555773422008823,-51.39650369761426,9.8879238130678e-17,1.214306433183765e-12
KR6543351698,736233,2016,5.0,0.017193318783076242,0.012709079560260874,-44.84239222815368,9.8879238130678e-17,1.214306433183765e-12
KR6543351698,736233,2016,7.0,0.016194822782392593,0.012888109883504223,-33.067128988883695,9.8879238130678e-17,1.214306433183765e-12
KR6543351698,736233,2016,10.0,0.015120000000000001,0.013408354623787453,-17.116453762125484,9.8879238130678e-17,1.214306433183765e-12
KR65033616A7,736254,2016,0.25,0.013500000000000005,0.013376299675193463,-1.2370032480654194,1.0928757898653885e-16,1.5265566588595902e-12
KR65033616A7,736254,2016,0.5,0.014960584448505437,0.013127588257423765,-18.329961910816714,1.0928757898653885e-16,1.5265566588595902e-12
KR65033616A7,736254,2016,1.0,0.017016978679981885,0.013003232548538914,-40.137461314429714,1.0928757898653885e-16,1.5265566588595902e-12
KR65033616A7,736254,2016,1.5,0.018233011880331624,0.01286967787769617,-53.63334002635453,1.0928757898653885e-16,1.5265566588595902e-12
KR65033616A7,736254,2016,2.0,0.018883387846800208,0.012802900542274799,-60.80487304525409,1.0928757898653885e-16,1.5265566588595902e-12
KR65033616A7,736254,2016,3.0,0.019190609871182367,0.012904399259920383,-62.86210611261984,1.0928757898653885e-16,1.5265566588595902e-12
KR65033616A7,736254,2016,4.0,0.01885570718722084,0.013107673607098469,-57.480335801223696,1.0928757898653885e-16,1.5265566588595902e-12
KR65033616A7,736254,2016,5.0,0.01830327382081461,0.013311648850574079,-49.9162497024053,1.0928757898653885e-16,1.5265566588595902e-12
KR65033616A7,736254,2016,7.0,0.017180500059788207,0.013592919354274613,-35.87580705513594,1.0928757898653885e-16,1.5265566588595902e-12
KR65033616A7,736254,2016,10.0,0.01596000000000001,0.01424382421969413,-17.161757803058794,1.0928757898653885e-16,1.5265566588595902e-12
KR65933106B8,736275,2016,0.25,0.014200000000000011,0.013477331786227115,-7.226682137728962,1.8041124150158794e-16,1.2490009027033011e-12
KR65933106B8,736275,2016,0.5,0.01652799456906625,0.013477290444628124,-30.50704124438126,1.8041124150158794e-16,1.2490009027033011e-12
KR65933106B8,736275,2016,1.0,0.01985483812417271,0.013477269773828626,-63.77568350344084,1.8041124150158794e-16,1.2490009027033011e-12
KR65933106B8,736275,2016,1.5,0.02188421746426346,0.013326772989122793,-85.57444475140666,1.8041124150158794e-16,1.2490009027033011e-12
KR65933106B8,736275,2016,2.0,0.023034154888544097,0.013251524596769875,-97.82630291774221,1.8041124150158794e-16,1.2490009027033011e-12
KR65933106B8,736275,2016,3.0,0.023770220901126137,0.013277273037570841,-104.92947863555295,1.8041124150158794e-16,1.2490009027033011e-12
KR65933106B8,736275,2016,4.0,0.02346993001786007,0.013658943896145699,-98.10986121714372,1.8041124150158794e-16,1.2490009027033011e-12
KR65933106B8,736275,2016,5.0,0.022791946029790938,0.014016420825365078,-87.7552520442586,1.8041124150158794e-16,1.2490009027033011e-12
KR65933106B8,736275,2016,7.0,0.02131038338008406,0.01455503550642572,-67.5534787365834,1.8041124150158794e-16,1.2490009027033011e-12
KR65933106B8,736275,2016,10.0,0.019650000000000008,0.015256683172872399,-43.93316827127609,1.8041124150158794e-16,1.2490009027033011e-12
KR65333876C0,736304,2016,0.25,0.01540000000000001,0.01417811074090265,-12.218892590973585,1.8041124150158794e-16,1.8388068845354155e-12
KR65333876C0,736304,2016,0.5,0.01929122695305303,0.01475823897372657,-45.32987979326461,1.8041124150158794e-16,1.8388068845354155e-12
KR65333876C0,736304,2016,1.0,0.02475807813316423,0.015048303090138528,-97.09775043025701,1.8041124150158794e-16,1.8388068845354155e-12
KR65333876C0,736304,2016,1.5,0.027976088914399955,0.01524855022383321,-127.27538690566745,1.8041124150158794e-16,1.8388068845354155e-12
KR65333876C0,736304,2016,2.0,0.02968183001686217,0.015348673790680554,-143.33156226181617,1.8041124150158794e-16,1.8388068845354155e-12
KR65333876C0,736304,2016,3.0,0.030441690985179334,0.01577780152811602,-146.63889457063314,1.8041124150158794e-16,1.8388068845354155e-12
KR65333876C0,736304,2016,4.0,0.029493897207018907,0.01620954896512003,-132.84348241898877,1.8041124150158794e-16,1.8388068845354155e-12
KR65333876C0,736304,2016,5.0,0.02797393783021382,0.016644158785329283,-113.29779044884535,1.8041124150158794e-16,1.8388068845354155e-12
KR65333876C0,736304,2016,7.0,0.02490940494039651,0.017286966946138065,-76.22437994258446,1.8041124150158794e-16,1.8388068845354155e-12
KR65333876C0,736304,2016,10.0,0.02159000000000001,0.018257085053874928,-33.3291494612508,1.8041124150158794e-16,1.8388068845354155e-12
KR65433716C7,736328,2016,0.25,0.01540000000000001,0.014177746424362774,-12.222535756372354,1.5265566588595902e-16,1.8735013540549517e-12
KR65433716C7,736328,2016,0.5,0.01929122695305303,0.014691569046928919,-45.996579061241114,1.5265566588595902e-16,1.8735013540549517e-12
KR65433716C7,736328,2016,1.0,0.02475807813316423,0.01494848035821199,-98.09597774952239,1.5265566588595902e-16,1.8735013540549517e-12
KR65433716C7,736328,2016,1.5,0.027976088914399955,0.015081852680995328,-128.94236233404627,1.5265566588595902e-16,1.8735013540549517e-12
KR65433716C7,736328,2016,2.0,0.02968183001686217,0.015148538842386997,-145.33291174475175,1.5265566588595902e-16,1.8735013540549517e-12
KR65433716C7,736328,2016,3.0,0.030441690985179334,0.015603193281448118,-148.38497703731215,1.5265566588595902e-16,1.8735013540549517e-12
KR65433716C7,736328,2016,4.0,0.029493897207018907,0.016188171809390632,-133.05725397628274,1.5265566588595902e-16,1.8735013540549517e-12
KR65433716C7,736328,2016,5.0,0.02797393783021382,0.01672533610377211,-112.48601726441709,1.5265566588595902e-16,1.8735013540549517e-12
KR65433716C7,736328,2016,7.0,0.02490940494039651,0.017340499334760423,-75.68905605636087,1.5265566588595902e-16,1.8735013540549517e-12
KR65433716C7,736328,2016,10.0,0.02159000000000001,0.01838999181272611,-32.00008187273899,1.5265566588595902e-16,1.8735013540549517e-12
KR6543382719,736353,2017,0.25,0.015000000000000006,0.01536814367653045,3.681436765304441,1.6653345369377348e-16,1.8735013540549517e-12
KR6543382719,736353,2017,0.5,0.018172325664130986,0.014937168060820882,-32.35157603310104,1.6653345369377348e-16,1.8735013540549517e-12
KR6543382719,736353,2017,1.0,0.022663403474629827,0.014721680252966097,-79.4172322166373,1.6653345369377348e-16,1.8735013540549517e-12
KR6543382719,736353,2017,1.5,0.02535030598718107,0.014922834864750037,-104.27471122431032,1.6653345369377348e-16,1.8735013540549517e-12
KR6543382719,736353,2017,2.0,0.02681973486137867,0.015023412170642006,-117.96322690736666,1.6653345369377348e-16,1.8735013540549517e-12
KR6543382719,736353,2017,3.0,0.02761059948743413,0.015503518497635926,-121.07080989798204,1.6653345369377348e-16,1.8735013540549517e-12
KR6543382719,736353,2017,4.0,0.027000332584774696,0.01608843809457989,-109.11894490194807,1.6653345369377348e-16,1.8735013540549517e-12
KR6543382719,736353,2017,5.0,0.025902060953371126,0.016599734273434717,-93.0232667993641,1.6653345369377348e-16,1.8735013540549517e-12
KR6543382719,736353,2017,7.0,0.023617941852559627,0.017475992779233278,-61.419490733263494,1.6653345369377348e-16,1.8735013540549517e-12
KR6543382719,736353,2017,10.0,0.02111000000000001,0.01854988483122631,-25.601151687737016,1.6653345369377348e-16,1.8735013540549517e-12
KR6553383722,736374,2017,0.25,0.014900000000000007,0.014971930436627715,0.7193043662770751,1.8041124150158794e-16,1.7694179454963432e-12
KR6553383722,736374,2017,0.5,0.0180784668640484,0.014955304668816529,-31.23162195231871,1.8041124150158794e-16,1.7694179454963432e-12
KR6553383722,736374,2017,1.0,0.02259780791158902,0.014946991784910935,-76.50816126678086,1.8041124150158794e-16,1.7694179454963432e-12
KR6553383722,736374,2017,1.5,0.025326174046335085,0.015248189895527111,-100.77984150807974,1.8041124150158794e-16,1.7694179454963432e-12
KR6553383722,736374,2017,2.0,0.026843518544951116,0.015398788950835197,-114.44729594115918,1.8041124150158794e-16,1.7694179454963432e-12
KR6553383722,736374,2017,3.0,0.02773391455827285,0.016005071992603696,-117.28842565669153,1.8041124150158794e-16,1.7694179454963432e-12
KR6553383722,736374,2017,4.0,0.027215340551946063,0.016564011936995658,-106.51328614950404,1.8041124150158794e-16,1.7694179454963432e-12
KR6553383722,736374,2017,5.0,0.026195496797553796,0.01707529223303613,-91.20204564517665,1.8041124150158794e-16,1.7694179454963432e-12
KR6553383722,736374,2017,7.0,0.024029461769147,0.01779504817231719,-62.344135968298126,1.8041124150158794e-16,1.7694179454963432e-12
KR6553383722,736374,2017,10.0,0.021630000000000007,0.018844452607724903,-27.85547392275104,1.8041124150158794e-16,1.7694179454963432e-12
KR6583311735,736394,2017,0.25,0.014800000000000011,0.014873485706311316,0.7348570631130446,2.1163626406917047e-16,2.0122792321330962e-12
KR6583311735,736394,2017,0.5,0.01786551756096365,0.015072334788887998,-27.931827720756534,2.1163626406917047e-16,2.0122792321330962e-12
KR6583311735,736394,2017,1.0,0.02225383591413171,0.01517175933017634,-70.82076583955372,2.1163626406917047e-16,2.0122792321330962e-12
KR6583311735,736394,2017,1.5,0.02494005192569123,0.01567363763529939,-92.6641429039184,2.1163626406917047e-16,2.0122792321330962e-12
KR6583311735,736394,2017,2.0,0.026471594116795595,0.015924576787860918,-105.47017328934677,2.1163626406917047e-16,2.0122792321330962e-12
KR6583311735,736394,2017,3.0,0.02747846132334997,0.016504890621845295,-109.73570701504676,2.1163626406917047e-16,2.0122792321330962e-12
KR6583311735,736394,2017,4.0,0.027118680088946422,0.01708934704090807,-100.29333048038353,2.1163626406917047e-16,2.0122792321330962e-12
KR6583311735,736394,2017,5.0,0.0262568219180262,0.017652349947308913,-86.04471970717287,2.1163626406917047e-16,2.0122792321330962e-12
KR6583311735,736394,2017,7.0,0.02435290686015361,0.01847656798898459,-58.76338871169017,2.1163626406917047e-16,2.0122792321330962e-12
KR6583311735,736394,2017,10.0,0.02221000000000001,0.019525882814014968,-26.84117185985043,2.1163626406917047e-16,2.0122792321330962e-12
KR65333D1732,736409,2017,0.25,0.014800000000000011,0.01487321249279326,0.732124927932485,2.0122792321330962e-16,1.8735013540549517e-12
KR65333D1732,736409,2017,0.5,0.01786551756096365,0.015022336715083491,-28.4318084588016,2.0122792321330962e-16,1.8735013540549517e-12
KR65333D1732,736409,2017,1.0,0.02225383591413171,0.015096898826228607,-71.56937087903104,2.0122792321330962e-16,1.8735013540549517e-12
KR65333D1732,736409,2017,1.5,0.02494005192569123,0.015582073341814195,-93.57978583877035,2.0122792321330962e-16,1.8735013540549517e-12
KR65333D1732,736409,2017,2.0,0.026471594116795595,0.015824660599606986,-106.46933517188609,2.0122792321330962e-16,1.8735013540549517e-12
KR65333D1732,736409,2017,3.0,0.02747846132334997,0.01645569577761823,-110.22765545731741,2.0122792321330962e-16,1.8735013540549517e-12
KR65333D1732,736409,2017,4.0,0.027118680088946422,0.017014401094982916,-101.04278993963507,2.0122792321330962e-16,1.8735013540549517e-12
KR65333D1732,736409,2017,5.0,0.0262568219180262,0.017525682466203313,-87.31139451822887,2.0122792321330962e-16,1.8735013540549517e-12
KR65333D1732,736409,2017,7.0,0.02435290686015361,0.018350221221441396,-60.02685638712212,2.0122792321330962e-16,1.8735013540549517e-12
KR65333D1732,736409,2017,10.0,0.02221000000000001,0.019372757454177002,-28.372425458230087,2.0122792321330962e-16,1.8735013540549517e-12
KR6533355741,736432,2017,0.25,0.014300000000000009,0.014772033144898626,4.720331448986176,1.8388068845354155e-16,1.8388068845354155e-12
KR6533355741,736432,2017,0.5,0.01676818306533304,0.014639382219254427,-21.288008460786134,1.8388068845354155e-16,1.8388068845354155e-12
KR6533355741,736432,2017,1.0,0.020351410446852163,0.014573056756432324,-57.78353690419839,1.8388068845354155e-16,1.8388068845354155e-12
KR6533355741,736432,2017,1.5,0.02260685113760647,0.015058415627221858,-75.4843551038461,1.8388068845354155e-16,1.8388068845354155e-12
KR6533355741,736432,2017,2.0,0.023955119848674065,0.015301095062616624,-86.54024786057441,1.8388068845354155e-16,1.8388068845354155e-12
KR6533355741,736432,2017,3.0,0.02501618453089806,0.015906743715050093,-91.09440815847965,1.8388068845354155e-16,1.8388068845354155e-12
KR6533355741,736432,2017,4.0,0.02496380323847454,0.016465330901923446,-84.98472336551093,1.8388068845354155e-16,1.8388068845354155e-12
KR6533355741,736432,2017,5.0,0.024475699250451274,0.01700218504365835,-74.73514206792923,1.8388068845354155e-16,1.8388068845354155e-12
KR6533355741,736432,2017,7.0,0.023255776628779486,0.017852076309484512,-54.03700319294973,1.8388068845354155e-16,1.8388068845354155e-12
KR6533355741,736432,2017,10.0,0.02182000000000001,0.01884623876759655,-29.737612324034593,1.8388068845354155e-16,1.8388068845354155e-12
KR6543305751,736461,2017,0.25,0.013900000000000008,0.01427666374548614,3.766637454861322,2.42861286636753e-16,2.3245294578089215e-12
KR6543305751,736461,2017,0.5,0.015900834749977402,0.01465786976816642,-12.429649818109825,2.42861286636753e-16,2.3245294578089215e-12
KR6543305751,736461,2017,1.0,0.01888840154407796,0.01484847277950656,-40.39928764571399,2.42861286636753e-16,2.3245294578089215e-12
