item,reason
KR6SH0001B75,iv_missing_series
KR6SH0001B83,iv_missing_series
KR6SH0001BG8,iv_before_history
KR6SH0001C58,iv_missing_series
KR6SH0001C66,iv_missing_series
KR6SH0001C90,averaging_not_supported
KR6SH0001CA9,iv_before_history
KR6SH0001DC3,iv_before_history
KR6SH0001DS9,iv_missing_series
KR6SH0001FF1,iv_missing_series
KR6SH0001FG9,iv_stale
KR6SH0001K17,iv_missing_series
KR6SH0001LD4,iv_missing_series
KR6SH0001LP8,iv_stale
KR6SH0001ML5,iv_missing_series
KR6SH0001MW2,iv_stale
KR6SH0001MX0,iv_missing_series
KR6SH0001ND0,missing_explicit_survival_coupon
KR6SH0001PC7,iv_missing_series
KR6SH0001QC5,iv_missing_series
KR6SH0001QF8,iv_stale
KR6SH0001QQ5,iv_missing_series
KR6SH0001S19,iv_stale
KR6SH0001S68,iv_missing_series
KR6SH0001SP3,missing_explicit_survival_coupon
KR6SH0001TS5,iv_missing_series
KR6SH0001VN2,iv_missing_series
KR6SH0001YD7,iv_missing_series
KR6SH0001YM8,averaging_not_supported
KR6SH0001ZW4,averaging_not_supported
KR6SH00020L8,iv_missing_series
KR6SH0002151,missing_explicit_survival_coupon
KR6SH00021S1,iv_missing_series
KR6SH00021Z6,iv_missing_series
KR6SH0002326,payment_lag_not_identifiable_from_maturity
KR6SH0002383,iv_missing_series
KR6SH0002391,payment_lag_not_identifiable_from_maturity
KR6SH00023P3,payment_lag_not_identifiable_from_maturity
KR6SH00024P1,missing_explicit_survival_coupon
KR6SH00024S5,iv_missing_series
KR6SH00025A0,averaging_not_supported
KR6SH00026S0,iv_missing_series
KR6SH00028Q0,iv_missing_series
KR6SH00028X6,averaging_not_supported
KR6SH0002AD5,iv_missing_series
KR6SH0002AE3,averaging_not_supported
KR6SH0002BY9,iv_missing_series
KR6SH0002C57,iv_missing_series
KR6SH0002CG4,missing_explicit_survival_coupon
KR6SH0002CY7,iv_missing_series
KR6SH0002D64,iv_missing_series
KR6SH0002DX7,missing_explicit_survival_coupon
KR6SH0002EA3,iv_missing_series
KR6SH0002EB1,iv_missing_series
KR6SH0002ED7,iv_missing_series
KR6SH0002FL7,missing_explicit_survival_coupon
KR6SH0002FY0,iv_missing_series
KR6SH0002GB6,missing_explicit_survival_coupon
KR6SH0002GC4,missing_explicit_survival_coupon
KR6SH0002H60,iv_missing_series
KR6SH0002J92,iv_missing_series
KR6SH0002JM7,iv_missing_series
KR6SH0002K24,missing_explicit_survival_coupon
KR6SH0002L49,iv_missing_series
KR6SH0002M14,iv_missing_series
KR6SH0002M63,missing_explicit_survival_coupon
KR6SH0002M71,missing_explicit_survival_coupon
KR6SH0002MG3,missing_explicit_survival_coupon
KR6SH0002NA4,iv_missing_series
KR6SH0002P03,missing_explicit_survival_coupon
KR6SH0002P11,missing_explicit_survival_coupon
KR6SH0002Q10,iv_missing_series
KR6SH0002Q51,iv_missing_series
KR6SH0002Q93,payment_lag_not_identifiable_from_maturity
KR6SH0002QA7,payment_lag_not_identifiable_from_maturity
KR6SH0002QB5,missing_explicit_survival_coupon
KR6SH0002QD1,missing_explicit_survival_coupon
KR6SH0002R76,iv_missing_series
KR6SH0002R84,iv_missing_series
KR6SH0002RB3,averaging_not_supported
KR6SH0002RM0,payment_lag_not_identifiable_from_maturity
KR6SH0002RN8,payment_lag_not_identifiable_from_maturity
KR6SH0002RQ1,missing_explicit_survival_coupon
KR6SH0002S00,payment_lag_not_identifiable_from_maturity
KR6SH0002S91,payment_lag_not_identifiable_from_maturity
KR6SH0002SA3,payment_lag_not_identifiable_from_maturity
KR6SH0002SB1,payment_lag_not_identifiable_from_maturity
KR6SH0002SC9,payment_lag_not_identifiable_from_maturity
KR6SH0002SN6,iv_missing_series
KR6SH0002TF0,missing_explicit_survival_coupon
KR6SH0002TH6,missing_explicit_survival_coupon
KR6SH0002V96,iv_missing_series
KR6SH0002VA7,iv_missing_series
KR6SH0002W12,missing_explicit_survival_coupon
KR6SH0002W20,missing_explicit_survival_coupon
KR6SH0002WZ2,iv_missing_series
KR6SH0002X29,iv_missing_series
KR6SH0002XP1,averaging_not_supported
KR6SH0002XQ9,iv_missing_series
KR6SH0002XX5,missing_explicit_survival_coupon
KR6SH0002XY3,missing_explicit_survival_coupon
KR6SH0002ZB6,iv_missing_series
KR6SH0002ZC4,iv_missing_series
KR6SH0002ZR2,missing_explicit_survival_coupon
KR6SH00030S2,iv_missing_series
KR6SH00030T0,iv_missing_series
KR6SH0003183,missing_explicit_survival_coupon
KR6SH0003282,iv_missing_series
KR6SH0003290,iv_missing_series
KR6SH00032L3,iv_missing_series
KR6SH00032M1,iv_missing_series
KR6SH00033V0,missing_explicit_survival_coupon
KR6SH00035C5,missing_explicit_survival_coupon
KR6SH00035R3,iv_missing_series
KR6SH00035S1,iv_missing_series
KR6SH00036Z4,iv_missing_series
KR6SH0003746,missing_explicit_survival_coupon
KR6SH0003837,iv_missing_series
KR6SH00038K2,missing_explicit_survival_coupon
KR6SH0003AX1,missing_explicit_survival_coupon
KR6SH0003BX9,iv_missing_series
KR6SH0003C31,iv_missing_series
KR6SH0003D97,payment_lag_not_identifiable_from_maturity
KR6SH0003E21,iv_missing_series
KR6SH0003E39,iv_missing_series
KR6SH0003E47,iv_missing_series
KR6SH0003EM6,iv_missing_series
KR6SH0003F38,iv_missing_series
KR6SH0003F46,averaging_not_supported
KR6SH0003FQ4,iv_missing_series
KR6SH0003FR2,iv_missing_series
KR6SH0003GR0,missing_explicit_survival_coupon
KR6SH0003JL7,missing_explicit_survival_coupon
KR6SH0003L48,iv_missing_series
KR6SH0003PS9,missing_explicit_survival_coupon
KR6SH0003PT7,missing_explicit_survival_coupon
KR6SH0003QW9,iv_missing_series
KR6SH0003S17,missing_explicit_survival_coupon
KR6SH0003SX3,iv_missing_series
KR6SH0003VJ6,missing_explicit_survival_coupon
KR6SH0004579,missing_explicit_survival_coupon
KR6SH0004HV8,missing_explicit_survival_coupon
KR6SH0004KT6,iv_missing_series
KR6SH0004MX4,iv_missing_series
KR6SH0004QG0,iv_missing_series
KR6SH0004YE9,extra_formula_or_level_PMT_EXTRA
KR6SH00050G5,payment_lag_not_identifiable_from_maturity
KR6SH00050J9,extra_formula_or_level_PMT_EXTRA
KR6SH00050K7,extra_formula_or_level_PMT_EXTRA
KR6SH00050T8,payment_lag_not_identifiable_from_maturity
KR6SH00050X0,payment_lag_not_identifiable_from_maturity
KR6SH00051A6,missing_explicit_survival_coupon
KR6SH00051K5,payment_lag_not_identifiable_from_maturity
KR6SH0005337,missing_explicit_survival_coupon
KR6SH00056J6,missing_explicit_survival_coupon
KR6SH00058W5,missing_explicit_survival_coupon
KR6SH0005BQ8,missing_explicit_survival_coupon
KR6SH0005DR2,missing_explicit_survival_coupon
KR6SH0005F51,missing_explicit_survival_coupon
KR6SH0005F69,missing_explicit_survival_coupon
KR6SH0005JM0,missing_explicit_survival_coupon
KR6SH0005KW7,missing_explicit_survival_coupon
KR6SH0005ND1,missing_explicit_survival_coupon
KR6SH0005Q66,missing_explicit_survival_coupon
KR6SH0006400,payment_lag_not_identifiable_from_maturity
KR6SH0006426,payment_lag_not_identifiable_from_maturity
KR6SH0006GT9,payment_lag_not_identifiable_from_maturity
KR6SH0006HZ4,payment_lag_not_identifiable_from_maturity
KR6SH0006K87,payment_lag_not_identifiable_from_maturity
KR6SH0006K95,payment_lag_not_identifiable_from_maturity
KR6SK00000B6,iv_stale
KR6SK00000D2,iv_missing_series
KR6SK00000E0,iv_missing_series
KR6SK00001R0,iv_missing_series
KR6SK00001T6,iv_missing_series
KR6SK0000241,missing_explicit_survival_coupon
KR6SK00002R8,iv_missing_series
KR6SS0000061,extra_formula_or_level_PMT_1_FRML
KR6SS0000079,missing_explicit_survival_coupon
KR6SS0000087,missing_explicit_survival_coupon
KR6SS00000A0,missing_explicit_survival_coupon
KR6SS00000C6,extra_formula_or_level_PMT_1_FRML
KR6SS00000D4,payment_lag_not_identifiable_from_maturity
KR6SS00000E2,missing_explicit_survival_coupon
KR6SS00000Y0,extra_formula_or_level_PMT_1_FRML
KR6SS00000Z7,missing_explicit_survival_coupon
KR6SS0000103,missing_explicit_survival_coupon
KR6SS0000129,missing_explicit_survival_coupon
KR6SS00001K7,missing_explicit_survival_coupon
KR6SS0000285,payment_lag_not_identifiable_from_maturity
KR6SS0000293,payment_lag_not_identifiable_from_maturity
KR6SS00002T6,extra_formula_or_level_PMT_1_FRML
KR6SS00002V2,missing_explicit_survival_coupon
KR6SS00002W0,missing_explicit_survival_coupon
KR6SS00002Y6,missing_explicit_survival_coupon
KR6SS0000350,missing_explicit_survival_coupon
KR6SS0000368,payment_lag_not_identifiable_from_maturity
KR6SS0000376,extra_formula_or_level_PMT_1_FRML
KR6SS00003A4,payment_lag_not_identifiable_from_maturity
KR6SS00003B2,payment_lag_not_identifiable_from_maturity
KR6SS00003H9,missing_explicit_survival_coupon
KR6SS00003J5,payment_lag_not_identifiable_from_maturity
KR6SS00003K3,payment_lag_not_identifiable_from_maturity
KR6SS00003Q0,payment_lag_not_identifiable_from_maturity
KR6SS00003R8,payment_lag_not_identifiable_from_maturity
KR6SS00003Y4,extra_formula_or_level_PMT_1_FRML
KR6SS00003Z1,missing_explicit_survival_coupon
KR6SS0000400,missing_explicit_survival_coupon
KR6SS0000426,missing_explicit_survival_coupon
KR6SS0000491,missing_explicit_survival_coupon
KR6SS00004A2,payment_lag_not_identifiable_from_maturity
KR6SS00004L9,payment_lag_not_identifiable_from_maturity
KR6SS00004T2,payment_lag_not_identifiable_from_maturity
KR6SS00004Z9,extra_formula_or_level_PMT_1_FRML
KR6SS0000509,missing_explicit_survival_coupon
KR6SS0000517,missing_explicit_survival_coupon
KR6SS0000525,missing_explicit_survival_coupon
KR6SS0000533,missing_explicit_survival_coupon
KR6SS0000541,missing_explicit_survival_coupon
KR6SS00005D3,payment_lag_not_identifiable_from_maturity
KR6SS00005G6,missing_explicit_survival_coupon
KR6SS00005H4,payment_lag_not_identifiable_from_maturity
KR6SS00005J0,extra_formula_or_level_PMT_1_FRML
KR6SS0000624,extra_formula_or_level_PMT_1_FRML
KR6SS0000632,missing_explicit_survival_coupon
KR6SS0000640,missing_explicit_survival_coupon
KR6SS0000657,missing_explicit_survival_coupon
KR6SS0000665,missing_explicit_survival_coupon
KR6SS0000673,missing_explicit_survival_coupon
KR6SS0000681,missing_explicit_survival_coupon
KR6SS0000699,missing_explicit_survival_coupon
KR6SS00006E9,missing_explicit_survival_coupon
KR6SS00006F6,payment_lag_not_identifiable_from_maturity
KR6SS00006G4,missing_explicit_survival_coupon
KR6SS00006H2,missing_explicit_survival_coupon
KR6SS00006J8,payment_lag_not_identifiable_from_maturity
KR6SS00006K6,extra_formula_or_level_PMT_1_FRML
KR6SS00006Y7,extra_formula_or_level_PMT_1_FRML
KR6SS00006Z4,missing_explicit_survival_coupon
KR6SS0000707,missing_explicit_survival_coupon
KR6SS0000715,missing_explicit_survival_coupon
KR6SS0000723,missing_explicit_survival_coupon
KR6SS0000731,missing_explicit_survival_coupon
KR6SS0000749,missing_explicit_survival_coupon
KR6SS00007E7,payment_lag_not_identifiable_from_maturity
KR6SS00007F4,missing_explicit_survival_coupon
KR6SS00007H0,missing_explicit_survival_coupon
KR6SS00007L2,payment_lag_not_identifiable_from_maturity
KR6SS00007M0,missing_explicit_survival_coupon
KR6SS00007N8,missing_explicit_survival_coupon
KR6SS00007P3,missing_explicit_survival_coupon
KR6SS00007Q1,payment_lag_not_identifiable_from_maturity
KR6SS00007R9,extra_formula_or_level_PMT_1_FRML
KR6SS0000855,extra_formula_or_level_PMT_1_FRML
KR6SS0000863,missing_explicit_survival_coupon
KR6SS0000871,missing_explicit_survival_coupon
KR6SS0000889,missing_explicit_survival_coupon
KR6SS0000897,missing_explicit_survival_coupon
KR6SS00008J4,payment_lag_not_identifiable_from_maturity
KR6SS00008L0,payment_lag_not_identifiable_from_maturity
KR6SS00008R7,extra_formula_or_level_PMT_1_FRML
KR6SS00008S5,payment_lag_not_identifiable_from_maturity
KR6SS00008T3,missing_explicit_survival_coupon
KR6SS00009A1,extra_formula_or_level_PMT_1_FRML
KR6SS00009B9,missing_explicit_survival_coupon
KR6SS00009E3,missing_explicit_survival_coupon
KR6SS00009H6,payment_lag_not_identifiable_from_maturity
KR6SS00009P9,missing_explicit_survival_coupon
KR6SS00009Q7,missing_explicit_survival_coupon
KR6SS00009R5,payment_lag_not_identifiable_from_maturity
KR6SS00009S3,payment_lag_not_identifiable_from_maturity
KR6SS00009T1,extra_formula_or_level_PMT_1_FRML
KR6SS0000A66,extra_formula_or_level_PMT_1_FRML
KR6SS0000A74,missing_explicit_survival_coupon
KR6SS0000AA2,missing_explicit_survival_coupon
KR6SS0000AN5,payment_lag_not_identifiable_from_maturity
KR6SS0000AP0,missing_explicit_survival_coupon
KR6SS0000AQ8,payment_lag_not_identifiable_from_maturity
KR6SS0000AR6,extra_formula_or_level_PMT_1_FRML
KR6SS0000B99,extra_formula_or_level_PMT_1_FRML
KR6SS0000BA0,payment_lag_not_identifiable_from_maturity
KR6SS0000BB8,payment_lag_not_identifiable_from_maturity
KR6SS0000BC6,missing_explicit_survival_coupon
KR6SS0000BV6,extra_formula_or_level_PMT_1_FRML
KR6SS0000BW4,missing_explicit_survival_coupon
KR6SS0000BX2,missing_explicit_survival_coupon
KR6SS0000C07,missing_explicit_survival_coupon
KR6SS0000CV4,extra_formula_or_level_PMT_1_FRML
KR6SS0000CW2,missing_explicit_survival_coupon
KR6SS0000CX0,missing_explicit_survival_coupon
KR6SS0000D06,missing_explicit_survival_coupon
KR6SS0000DB4,payment_lag_not_identifiable_from_maturity
KR6SS0000DC2,missing_explicit_survival_coupon
KR6SS0000DD0,missing_explicit_survival_coupon
KR6SS0000DE8,payment_lag_not_identifiable_from_maturity
KR6SS0000DF5,extra_formula_or_level_PMT_1_FRML
KR6SS0000DG3,payment_lag_not_identifiable_from_maturity
KR6SS0000DY6,extra_formula_or_level_PMT_1_FRML
KR6SS0000DZ3,missing_explicit_survival_coupon
KR6SS0000E05,missing_explicit_survival_coupon
KR6SS0000E39,missing_explicit_survival_coupon
KR6SS0000EC0,missing_explicit_survival_coupon
KR6SS0000ED8,payment_lag_not_identifiable_from_maturity
KR6SS0000EE6,extra_formula_or_level_PMT_1_FRML
KR6SS0000F46,extra_formula_or_level_PMT_1_FRML
KR6SS0000F53,missing_explicit_survival_coupon
KR6SS0000F61,missing_explicit_survival_coupon
KR6SS0000F95,missing_explicit_survival_coupon
KR6SS0000FK0,missing_explicit_survival_coupon
KR6SS0000FL8,extra_formula_or_level_PMT_1_FRML
KR6SS0000FM6,payment_lag_not_identifiable_from_maturity
KR6SS0000G60,payment_lag_not_identifiable_from_maturity
KR6SS0000GE1,extra_formula_or_level_PMT_1_FRML
KR6SS0000GF8,missing_explicit_survival_coupon
KR6SS0000GG6,missing_explicit_survival_coupon
KR6SS0000GJ0,missing_explicit_survival_coupon
KR6SS0000GM4,missing_explicit_survival_coupon
KR6SS0000GP7,missing_explicit_survival_coupon
KR6SS0000GQ5,missing_explicit_survival_coupon
KR6SS0000GR3,missing_explicit_survival_coupon
KR6SS0000GY9,nonterminal_second_payment
KR6SS0000HY7,extra_formula_or_level_PMT_1_FRML
KR6SS0000HZ4,missing_explicit_survival_coupon
KR6SS0000J00,missing_explicit_survival_coupon
KR6SS0000J26,missing_explicit_survival_coupon
KR6SS0000JD7,missing_explicit_survival_coupon
KR6SS0000JE5,payment_lag_not_identifiable_from_maturity
KR6SS0000JG0,missing_explicit_survival_coupon
KR6SS0000JH8,missing_explicit_survival_coupon
KR6SS0000JJ4,nonterminal_second_payment
KR6SS0000JK2,payment_lag_not_identifiable_from_maturity
KR6SS0000K49,extra_formula_or_level_PMT_1_FRML
KR6SS0000K56,missing_explicit_survival_coupon
KR6SS0000K64,missing_explicit_survival_coupon
KR6SS0000K72,missing_explicit_survival_coupon
KR6SS0000KA1,missing_explicit_survival_coupon
KR6SS0000KH6,payment_lag_not_identifiable_from_maturity
KR6SS0000KJ2,payment_lag_not_identifiable_from_maturity
KR6SS0000KP9,payment_lag_not_identifiable_from_maturity
KR6SS0000KQ7,missing_explicit_survival_coupon
KR6SS0000KR5,missing_explicit_survival_coupon
KR6SS0000KS3,missing_explicit_survival_coupon
KR6SS0000KT1,nonterminal_second_payment
KR6SS0000KY1,payment_lag_not_identifiable_from_maturity
KR6SS0000KZ8,extra_formula_or_level_PMT_1_FRML
KR6SS0000LX1,extra_formula_or_level_PMT_1_FRML
KR6SS0000LY9,missing_explicit_survival_coupon
KR6SS0000LZ6,missing_explicit_survival_coupon
KR6SS0000M05,missing_explicit_survival_coupon
KR6SS0000M39,missing_explicit_survival_coupon
KR6SS0000M62,iv_missing_series
KR6SS0000M88,payment_lag_not_identifiable_from_maturity
KR6SS0000MC3,missing_explicit_survival_coupon
KR6SS0000MD1,missing_explicit_survival_coupon
KR6SS0000ME9,payment_lag_not_identifiable_from_maturity
KR6SS0000MK6,missing_explicit_survival_coupon
KR6SS0000ML4,missing_explicit_survival_coupon
KR6SS0000MM2,extra_formula_or_level_PMT_1_FRML
KR6SS0000N95,extra_formula_or_level_PMT_1_FRML
KR6SS0000NA5,missing_explicit_survival_coupon
KR6SS0000NB3,missing_explicit_survival_coupon
KR6SS0000NC1,missing_explicit_survival_coupon
KR6SS0000NF4,missing_explicit_survival_coupon
KR6SS0000NJ6,payment_lag_not_identifiable_from_maturity
KR6SS0000NN8,payment_lag_not_identifiable_from_maturity
KR6SS0000NY5,payment_lag_not_identifiable_from_maturity
KR6SS0000NZ2,missing_explicit_survival_coupon
KR6SS0000P77,missing_explicit_survival_coupon
KR6SS0000P85,missing_explicit_survival_coupon
KR6SS0000P93,payment_lag_not_identifiable_from_maturity
KR6SS0000PA0,payment_lag_not_identifiable_from_maturity
KR6SS0000PB8,extra_formula_or_level_PMT_1_FRML
KR6SS0000PD4,payment_lag_not_identifiable_from_maturity
KR6SS0000PS2,iv_missing_series
KR6SS0000Q84,payment_lag_not_identifiable_from_maturity
KR6SS0000Q92,payment_lag_not_identifiable_from_maturity
KR6SS0000QA8,payment_lag_not_identifiable_from_maturity
KR6SS0000QE0,missing_explicit_survival_coupon
KR6SS0000QF7,payment_lag_not_identifiable_from_maturity
KR6SS0000QL5,extra_formula_or_level_PMT_1_FRML
KR6SS0000QM3,missing_explicit_survival_coupon
KR6SS0000QN1,missing_explicit_survival_coupon
KR6SS0000QP6,missing_explicit_survival_coupon
KR6SS0000QS0,missing_explicit_survival_coupon
KR6SS0000R83,payment_lag_not_identifiable_from_maturity
KR6SS0000R91,payment_lag_not_identifiable_from_maturity
KR6SS0000RB4,missing_explicit_survival_coupon
KR6SS0000RC2,payment_lag_not_identifiable_from_maturity
KR6SS0000RD0,extra_formula_or_level_PMT_1_FRML
KR6SS0000RQ2,missing_explicit_survival_coupon
KR6SS0000S82,extra_formula_or_level_PMT_1_FRML
KR6SS0000S90,missing_explicit_survival_coupon
KR6SS0000SA4,missing_explicit_survival_coupon
KR6SS0000SB2,missing_explicit_survival_coupon
KR6SS0000SE6,missing_explicit_survival_coupon
KR6SS0000SH9,payment_lag_not_identifiable_from_maturity
KR6SS0000SJ5,payment_lag_not_identifiable_from_maturity
KR6SS0000SL1,payment_lag_not_identifiable_from_maturity
KR6SS0000SM9,payment_lag_not_identifiable_from_maturity
KR6SS0000SY4,payment_lag_not_identifiable_from_maturity
KR6SS0000SZ1,missing_explicit_survival_coupon
KR6SS0000T08,missing_explicit_survival_coupon
KR6SS0000T16,payment_lag_not_identifiable_from_maturity
KR6SS0000T57,payment_lag_not_identifiable_from_maturity
KR6SS0000T65,payment_lag_not_identifiable_from_maturity
KR6SS0000T81,missing_explicit_survival_coupon
KR6SS0000T99,missing_explicit_survival_coupon
KR6SS0000TA2,extra_formula_or_level_PMT_1_FRML
KR6SS0000TB0,payment_lag_not_identifiable_from_maturity
KR6SS0000TR6,extra_formula_or_level_PMT_1_FRML
KR6SS0000TS4,missing_explicit_survival_coupon
KR6SS0000TT2,missing_explicit_survival_coupon
KR6SS0000TV8,missing_explicit_survival_coupon
KR6SS0000TW6,missing_explicit_survival_coupon
KR6SS0000TY2,missing_explicit_survival_coupon
KR6SS0000V79,payment_lag_not_identifiable_from_maturity
KR6SS0000V87,payment_lag_not_identifiable_from_maturity
KR6SS0000V95,payment_lag_not_identifiable_from_maturity
KR6SS0000VA8,payment_lag_not_identifiable_from_maturity
KR6SS0000VC4,payment_lag_not_identifiable_from_maturity
KR6SS0000VD2,payment_lag_not_identifiable_from_maturity
KR6SS0000VG5,payment_lag_not_identifiable_from_maturity
KR6SS0000VH3,missing_explicit_survival_coupon
KR6SS0000VJ9,missing_explicit_survival_coupon
KR6SS0000VK7,missing_explicit_survival_coupon
KR6SS0000W37,payment_lag_not_identifiable_from_maturity
KR6SS0000W78,missing_explicit_survival_coupon
KR6SS0000W86,missing_explicit_survival_coupon
KR6SS0000W94,payment_lag_not_identifiable_from_maturity
KR6SS0000WA6,payment_lag_not_identifiable_from_maturity
KR6SS0000WB4,extra_formula_or_level_PMT_1_FRML
KR6SS0000WD0,missing_explicit_survival_coupon
KR6SS0000WE8,payment_lag_not_identifiable_from_maturity
KR6SS0000WJ7,extra_formula_or_level_PMT_1_FRML
KR6SS0000WK5,missing_explicit_survival_coupon
KR6SS0000WL3,missing_explicit_survival_coupon
KR6SS0000WM1,missing_explicit_survival_coupon
KR6SS0000WN9,missing_explicit_survival_coupon
KR6SS0000WQ2,missing_explicit_survival_coupon
KR6SS0000WW0,payment_lag_not_identifiable_from_maturity
KR6SS0000WY6,payment_lag_not_identifiable_from_maturity
KR6SS0000WZ3,payment_lag_not_identifiable_from_maturity
KR6SS0000X02,payment_lag_not_identifiable_from_maturity
KR6SS0000X36,payment_lag_not_identifiable_from_maturity
KR6SS0000X44,payment_lag_not_identifiable_from_maturity
KR6SS0000X51,payment_lag_not_identifiable_from_maturity
KR6SS0000X69,missing_explicit_survival_coupon
KR6SS0000X77,payment_lag_not_identifiable_from_maturity
KR6SS0000X85,payment_lag_not_identifiable_from_maturity
KR6SS0000X93,missing_explicit_survival_coupon
KR6SS0000XA4,payment_lag_not_identifiable_from_maturity
KR6SS0000XB2,missing_explicit_survival_coupon
KR6SS0000XC0,missing_explicit_survival_coupon
KR6SS0000XD8,missing_explicit_survival_coupon
KR6SS0000XE6,missing_explicit_survival_coupon
KR6SS0000XF3,missing_explicit_survival_coupon
KR6SS0000XG1,missing_explicit_survival_coupon
KR6SS0000Y68,missing_explicit_survival_coupon
KR6SS0000Y92,extra_formula_or_level_PMT_1_FRML
KR6SS0000YA2,missing_explicit_survival_coupon
KR6SS0000YB0,missing_explicit_survival_coupon
KR6SS0000YC8,missing_explicit_survival_coupon
KR6SS0000YD6,missing_explicit_survival_coupon
KR6SS0000YF1,missing_explicit_survival_coupon
KR6SS0000YM7,missing_explicit_survival_coupon
KR6SS0000YN5,missing_explicit_survival_coupon
KR6SS0000YP0,missing_explicit_survival_coupon
KR6SS0000YQ8,missing_explicit_survival_coupon
KR6SS0000YR6,missing_explicit_survival_coupon
KR6SS0000YS4,missing_explicit_survival_coupon
KR6SS0000YV8,missing_explicit_survival_coupon
KR6SS0000YW6,payment_lag_not_identifiable_from_maturity
KR6SS0000YX4,payment_lag_not_identifiable_from_maturity
KR6SS0000Z18,payment_lag_not_identifiable_from_maturity
KR6SS0000Z26,payment_lag_not_identifiable_from_maturity
KR6SS0000Z34,payment_lag_not_identifiable_from_maturity
KR6SS0000Z42,payment_lag_not_identifiable_from_maturity
KR6SS0000Z59,payment_lag_not_identifiable_from_maturity
KR6SS0000Z67,payment_lag_not_identifiable_from_maturity
KR6SS0000Z75,payment_lag_not_identifiable_from_maturity
KR6SS0000Z91,payment_lag_not_identifiable_from_maturity
KR6SS0000ZA9,extra_formula_or_level_PMT_1_FRML
KR6SS0000ZB7,payment_lag_not_identifiable_from_maturity
KR6SS0001010,extra_formula_or_level_PMT_1_FRML
KR6SS0001028,missing_explicit_survival_coupon
KR6SS0001036,missing_explicit_survival_coupon
KR6SS0001044,missing_explicit_survival_coupon
KR6SS0001069,missing_explicit_survival_coupon
KR6SS00010D3,missing_explicit_survival_coupon
KR6SS00010E1,missing_explicit_survival_coupon
KR6SS00010F8,missing_explicit_survival_coupon
KR6SS00010G6,missing_explicit_survival_coupon
KR6SS00010H4,payment_lag_not_identifiable_from_maturity
KR6SS00010J0,payment_lag_not_identifiable_from_maturity
KR6SS00010K8,payment_lag_not_identifiable_from_maturity
KR6SS00010L6,payment_lag_not_identifiable_from_maturity
KR6SS00010M4,payment_lag_not_identifiable_from_maturity
KR6SS00010N2,payment_lag_not_identifiable_from_maturity
KR6SS00010Z6,payment_lag_not_identifiable_from_maturity
KR6SS0001101,payment_lag_not_identifiable_from_maturity
KR6SS00011M2,payment_lag_not_identifiable_from_maturity
KR6SS00011P5,missing_explicit_survival_coupon
KR6SS00011V3,payment_lag_not_identifiable_from_maturity
KR6SS00011X9,extra_formula_or_level_PMT_1_FRML
KR6SS00011Y7,missing_explicit_survival_coupon
KR6SS00011Z4,payment_lag_not_identifiable_from_maturity
KR6SS0001200,extra_formula_or_level_PMT_1_FRML
KR6SS0001218,payment_lag_not_identifiable_from_maturity
KR6SS0001226,missing_explicit_survival_coupon
KR6SS0001234,missing_explicit_survival_coupon
KR6SS0001242,payment_lag_not_identifiable_from_maturity
KR6SS00012Z2,extra_formula_or_level_PMT_1_FRML
KR6SS0001309,missing_explicit_survival_coupon
KR6SS0001317,missing_explicit_survival_coupon
KR6SS0001325,missing_explicit_survival_coupon
KR6SS0001333,missing_explicit_survival_coupon
KR6SS0001358,missing_explicit_survival_coupon
KR6SS0001473,extra_formula_or_level_PMT_1_FRML
KR6SS0001481,extra_formula_or_level_PMT_1_FRML
KR6SS00014B9,missing_explicit_survival_coupon
KR6SS00014C7,missing_explicit_survival_coupon
KR6SS00014D5,missing_explicit_survival_coupon
KR6SS00014E3,missing_explicit_survival_coupon
KR6SS00014F0,missing_explicit_survival_coupon
KR6SS00014R5,extra_formula_or_level_PMT_1_FRML
KR6SS00014S3,missing_explicit_survival_coupon
KR6SS00014T1,missing_explicit_survival_coupon
KR6SS00014V7,missing_explicit_survival_coupon
KR6SS00014X3,missing_explicit_survival_coupon
KR6SS0001564,payment_lag_not_identifiable_from_maturity
KR6SS0001572,extra_formula_or_level_PMT_1_FRML
KR6SS0001598,payment_lag_not_identifiable_from_maturity
KR6SS00015A8,payment_lag_not_identifiable_from_maturity
KR6SS00015L5,payment_lag_not_identifiable_from_maturity
KR6SS00015M3,payment_lag_not_identifiable_from_maturity
KR6SS00015N1,missing_explicit_survival_coupon
KR6SS00015P6,missing_explicit_survival_coupon
KR6SS00015R2,missing_explicit_survival_coupon
KR6SS00015S0,missing_explicit_survival_coupon
KR6SS00015T8,missing_explicit_survival_coupon
KR6SS00015V4,missing_explicit_survival_coupon
KR6SS00015W2,extra_formula_or_level_PMT_1_FRML
KR6SS00015X0,payment_lag_not_identifiable_from_maturity
KR6SS00015Y8,payment_lag_not_identifiable_from_maturity
KR6SS00015Z5,payment_lag_not_identifiable_from_maturity
KR6SS0001671,extra_formula_or_level_PMT_1_FRML
KR6SS0001689,missing_explicit_survival_coupon
KR6SS0001697,missing_explicit_survival_coupon
KR6SS00016A6,missing_explicit_survival_coupon
KR6SS00016B4,missing_explicit_survival_coupon
KR6SS00016C2,missing_explicit_survival_coupon
KR6SS00016E8,missing_explicit_survival_coupon
KR6SS00016G3,missing_explicit_survival_coupon
KR6SS00016T6,payment_lag_not_identifiable_from_maturity
KR6SS00016V2,payment_lag_not_identifiable_from_maturity
