item,structure,monthly,issue,issue_price_krw,fair_raw_krw,face_krw,group,payment_schedule_source,lag
KR6MZ0002099,LIZARD no-KI,False,2022-09-20,9900.0,9113.13,10000,fdaaf49f5de754ed698f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00020A5,STEP no-KI,False,2022-09-20,9900.0,9125.37,10000,fdaaf49f5de754ed698f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00020N8,STEP no-KI,False,2022-09-06,9900.0,8649.1,10000,506894f260aa7231589d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00020Q1,LIZARD KI,False,2022-09-06,9900.0,9015.81,10000,506894f260aa7231589d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00020W9,STEP no-KI,False,2022-09-27,9900.0,9087.43,10000,91ecb1043bd5e3ed9cfd,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00020X7,LIZARD no-KI,False,2022-09-27,9900.0,8988.36,10000,91ecb1043bd5e3ed9cfd,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002107,STEP KI,False,2022-09-08,9900.0,9163.58,10000,b08d84633f66bf2f6fae,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002131,LIZARD no-KI,False,2022-09-13,9900.0,9441.03,10000,b2f8606b39de4e7515b9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00021A3,STEP no-KI,False,2022-09-13,9900.0,8420.85,10000,78332c230580bc4be82d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00021B1,STEP no-KI,False,2022-09-13,9900.0,8663.8,10000,78332c230580bc4be82d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00021P1,LIZARD KI,False,2022-09-15,9900.0,9454.4,10000,f2a3854f6e09da761695,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00021Q9,STEP no-KI,False,2022-09-16,9900.0,9426.13,10000,e832449db3fb03cc4f10,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00021R7,STEP no-KI,False,2022-09-30,9900.0,9328.56,10000,3b442cca55c9a4650de3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00021S5,LIZARD no-KI,False,2022-10-04,9900.0,9251.15,10000,08400c1bb2a33e82bbd3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002248,STEP no-KI,False,2022-09-19,9900.0,9106.96,10000,7816148dae81586efec0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002289,STEP no-KI,False,2022-09-20,9900.0,9125.96,10000,fdaaf49f5de754ed698f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00022B9,STEP no-KI,False,2022-09-20,9900.0,8325.7,10000,8bebe70cfd09453680c7,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00022H6,LIZARD KI,False,2022-09-21,9900.0,9133.72,10000,a86020c027c52f848695,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00022J2,STEP no-KI,False,2022-10-11,9900.0,9175.73,10000,f84dcfecfd5595b0a739,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00022K0,LIZARD no-KI,False,2022-10-11,9900.0,9095.07,10000,f84dcfecfd5595b0a739,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00022L8,STEP no-KI,False,2022-10-11,9900.0,8977.53,10000,5b65974dbfdcc339a0ae,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00022Q7,STEP no-KI,False,2022-09-22,9900.0,8867.18,10000,e9782bd2496c9fe0a60d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00022X3,LIZARD KI,False,2022-09-23,9900.0,9093.56,10000,85137cc17068ee9459b3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00022Z8,STEP no-KI,False,2022-09-23,9900.0,9023.51,10000,85137cc17068ee9459b3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002339,STEP no-KI,False,2022-09-26,9900.0,8779.53,10000,3a46e22a8082b5c62341,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00023G6,LIZARD KI,False,2022-09-27,9900.0,9037.18,10000,111a3d47699ae0ba3c41,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00023H4,STEP no-KI,False,2022-09-27,9900.0,8934.03,10000,b34219e6425f8693cbda,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00023J0,STEP no-KI,False,2022-09-26,9930.0,8582.8,10000,cb33a17fb94c88be2233,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00023V5,STEP no-KI,False,2022-10-18,9900.0,9163.5,10000,2c08137bccb2562f1e6f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00023W3,LIZARD no-KI,False,2022-10-18,9900.0,10000.0,10000,2c08137bccb2562f1e6f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00023X1,STEP no-KI,False,2022-10-18,9900.0,9077.7,10000,2c08137bccb2562f1e6f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00023Y9,STEP no-KI,False,2022-10-18,9900.0,8860.21,10000,2c08137bccb2562f1e6f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002420,STEP no-KI,False,2022-10-04,9900.0,9017.45,10000,08400c1bb2a33e82bbd3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002438,STEP no-KI,False,2022-10-05,9900.0,8778.29,10000,3b01865e9459e1cf443c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002487,LIZARD KI,False,2022-10-06,9900.0,8972.27,10000,927d7c4106b3bdc1f44b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00024B5,LIZARD no-KI,False,2022-10-25,9900.0,9377.58,10000,ff4db4cf9e405bcfd0f9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00024C3,LIZARD no-KI,False,2022-10-25,9900.0,9013.54,10000,ff4db4cf9e405bcfd0f9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00024D1,STEP no-KI,False,2022-10-25,9900.0,9044.7,10000,ff4db4cf9e405bcfd0f9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00024K6,STEP KI,False,2022-10-07,10000.0,9053.62,10000,2dedfb564d30ff2bf420,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00024L4,LIZARD KI,False,2022-10-07,9900.0,9216.87,10000,d43c1e0a790c6779eda5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00024N0,STEP no-KI,False,2022-10-07,9900.0,8857.69,10000,d43c1e0a790c6779eda5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00024P5,STEP no-KI,False,2022-10-11,9900.0,8970.72,10000,5b65974dbfdcc339a0ae,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00024Q3,STEP no-KI,False,2022-10-11,9930.0,8706.48,10000,5b65974dbfdcc339a0ae,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00024Z4,STEP no-KI,False,2022-10-12,9900.0,8972.5,10000,542785d6fe26598a1f54,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002552,STEP KI,False,2022-10-13,9900.0,8766.17,10000,2c5969c75adb5b730ed9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002560,STEP KI,False,2022-10-13,10000.0,8939.24,10000,9671df4d2ee64f22b41a,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002578,STEP no-KI,False,2022-10-31,9900.0,9236.16,10000,a8ebf9c7163894a55387,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002586,LIZARD no-KI,False,2022-10-31,9900.0,9523.14,10000,a8ebf9c7163894a55387,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002594,LIZARD no-KI,False,2022-10-31,9900.0,9164.53,10000,a8ebf9c7163894a55387,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00025D8,LIZARD KI,False,2022-10-14,9900.0,8793.49,10000,ffbac39e997e7bf87beb,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00025F3,STEP no-KI,False,2022-10-17,9900.0,9348.35,10000,a4d4f926008717f30552,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00025G1,STEP no-KI,False,2022-10-17,9900.0,8845.02,10000,db562f86a9096bb7939b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00025S6,STEP no-KI,False,2022-10-18,9900.0,9072.43,10000,2c08137bccb2562f1e6f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00025V0,STEP no-KI,False,2022-10-18,9900.0,8692.26,10000,78cd7926739b65612e10,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00025W8,STEP no-KI,False,2022-10-18,9900.0,9101.86,10000,385be683468127ba23aa,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002602,STEP no-KI,False,2022-11-04,9900.0,9098.71,10000,09ed7443b6c24862a0a0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002610,LIZARD no-KI,False,2022-11-04,9900.0,9381.72,10000,09ed7443b6c24862a0a0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002628,LIZARD no-KI,False,2022-11-04,9900.0,9014.36,10000,09ed7443b6c24862a0a0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002636,STEP no-KI,False,2022-11-04,9900.0,8821.88,10000,09ed7443b6c24862a0a0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002644,STEP KI,False,2022-10-20,9900.0,8474.53,10000,31ba4d1e5dfece1965a4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00026B0,STEP no-KI,False,2022-10-24,9900.0,8942.36,10000,b9c55d2f5f63f1bde1db,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00026H7,LIZARD KI,False,2022-10-24,9900.0,8744.97,10000,c3f54d10bfb757bafe31,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00026J3,STEP KI,False,2022-10-24,10000.0,8771.03,10000,c3f54d10bfb757bafe31,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00026K1,LIZARD KI,False,2022-10-24,9900.0,9024.71,10000,c3f54d10bfb757bafe31,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00026L9,STEP no-KI,False,2022-10-25,9900.0,9032.39,10000,2ece15bdda38c3c87393,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00026Q8,STEP no-KI,True,2022-10-25,9900.0,8638.12,10000,42b49e96eb64e3549f25,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00026R6,STEP no-KI,False,2022-10-25,9900.0,8753.93,10000,42b49e96eb64e3549f25,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00026S4,STEP no-KI,False,2022-10-25,9900.0,8941.77,10000,2ece15bdda38c3c87393,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002719,STEP no-KI,False,2022-10-26,9900.0,8614.12,10000,09a355ff3a4d8dcc2ca0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002727,STEP no-KI,False,2022-10-26,9900.0,8801.56,10000,fa62d3f9cef8cd87e98d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00027D4,STEP no-KI,False,2022-10-31,9900.0,9271.77,10000,445f85be2234833d070b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00027E2,STEP no-KI,False,2022-10-31,9900.0,9178.3,10000,a8ebf9c7163894a55387,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00027G7,LIZARD no-KI,False,2022-10-31,9900.0,9523.68,10000,a8ebf9c7163894a55387,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00027L7,STEP KI,False,2022-11-04,9900.0,8920.26,10000,09ed7443b6c24862a0a0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00027Q6,STEP KI,False,2022-11-04,10000.0,9016.42,10000,09ed7443b6c24862a0a0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00027R4,STEP no-KI,False,2022-11-04,9900.0,9041.96,10000,09ed7443b6c24862a0a0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00027S2,LIZARD no-KI,False,2022-11-04,9900.0,9364.39,10000,09ed7443b6c24862a0a0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00027T0,STEP no-KI,False,2022-11-04,9900.0,8787.94,10000,09ed7443b6c24862a0a0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00027V6,STEP no-KI,False,2022-11-04,9900.0,8677.79,10000,1452746f143d1b700da3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002867,STEP no-KI,False,2022-11-28,9900.0,9228.56,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002875,STEP no-KI,False,2022-11-28,9900.0,9672.41,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002883,STEP no-KI,False,2022-11-29,9900.0,9670.19,10000,82205667d971e5e27b7f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002891,LIZARD no-KI,False,2022-11-28,9900.0,9503.22,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00028A8,STEP no-KI,False,2022-11-28,9900.0,9465.53,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00028B6,STEP no-KI,False,2022-11-29,9900.0,9458.85,10000,82205667d971e5e27b7f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00028C4,STEP no-KI,False,2022-11-28,9920.0,9481.81,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00028D2,LIZARD no-KI,False,2022-11-28,9900.0,9173.46,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00028E0,STEP no-KI,False,2022-11-28,9900.0,9170.22,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00028F7,STEP no-KI,False,2022-11-29,9900.0,8933.0,10000,82205667d971e5e27b7f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00028G5,STEP no-KI,True,2022-11-28,9900.0,9128.86,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00028H3,STEP no-KI,True,2022-11-28,9900.0,8963.56,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00028S0,LIZARD no-KI,False,2022-12-05,9900.0,9577.46,10000,2cb6b2bba5bde550c999,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00028T8,LIZARD no-KI,False,2022-12-05,9900.0,9250.32,10000,2cb6b2bba5bde550c999,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029G3,STEP no-KI,False,2022-11-25,9900.0,9458.34,10000,f30b94eb9b693368a55b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029H1,STEP no-KI,False,2022-11-25,9900.0,9110.9,10000,d5d2c1f30d4e362ec1fd,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029J7,STEP no-KI,True,2022-11-25,9900.0,10000.0,10000,d5d2c1f30d4e362ec1fd,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029L3,STEP KI,False,2022-11-25,9900.0,9045.68,10000,d5d2c1f30d4e362ec1fd,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029M1,STEP KI,False,2022-11-25,9900.0,9228.73,10000,d5d2c1f30d4e362ec1fd,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029N9,STEP no-KI,False,2022-11-25,9900.0,9189.05,10000,d5d2c1f30d4e362ec1fd,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029P4,STEP KI,False,2022-11-25,9900.0,9470.69,10000,d5d2c1f30d4e362ec1fd,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029T6,STEP no-KI,False,2022-11-28,9900.0,9663.75,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029V2,STEP no-KI,False,2022-11-28,9900.0,9457.39,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029W0,STEP no-KI,False,2022-11-28,9900.0,9370.34,10000,12e839c3e19be6ceac16,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029X8,STEP no-KI,False,2022-11-28,9900.0,9170.81,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029Y6,STEP no-KI,False,2022-11-28,9900.0,8755.42,10000,12e839c3e19be6ceac16,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ00029Z3,STEP no-KI,True,2022-11-28,9900.0,8925.59,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AB4,STEP KI,False,2022-11-28,9900.0,8873.53,10000,12e839c3e19be6ceac16,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AC2,STEP KI,False,2022-11-28,9900.0,9169.17,10000,6b0fc318681c4f23d820,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AD0,STEP KI,False,2022-11-28,9900.0,9072.94,10000,12e839c3e19be6ceac16,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AE8,STEP KI,False,2022-11-28,9900.0,9362.0,10000,12e839c3e19be6ceac16,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AG3,STEP KI,False,2022-11-28,10000.0,9120.96,10000,f489d5f43051aa3958c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AH1,STEP no-KI,False,2022-11-29,9900.0,9455.87,10000,82205667d971e5e27b7f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AJ7,STEP no-KI,False,2022-11-29,9900.0,9017.43,10000,ec61713992e66e5f004e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AL3,STEP no-KI,True,2022-11-29,9900.0,8765.79,10000,ec61713992e66e5f004e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AN9,STEP no-KI,False,2022-11-29,9900.0,8737.44,10000,ec61713992e66e5f004e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AP4,STEP no-KI,False,2022-11-29,9900.0,8982.31,10000,82205667d971e5e27b7f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AQ2,STEP no-KI,False,2022-11-29,9900.0,9027.41,10000,ec61713992e66e5f004e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AR0,STEP no-KI,False,2022-11-29,9900.0,9159.92,10000,82205667d971e5e27b7f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AS8,STEP no-KI,False,2022-11-29,9900.0,9068.77,10000,ec61713992e66e5f004e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AT6,STEP no-KI,False,2022-11-29,9900.0,9172.73,10000,82205667d971e5e27b7f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AV2,STEP no-KI,False,2022-11-29,9900.0,9457.19,10000,82205667d971e5e27b7f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002AW0,LIZARD no-KI,False,2022-11-29,9900.0,9483.77,10000,82205667d971e5e27b7f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002B11,STEP no-KI,False,2022-11-30,9900.0,8522.42,10000,74058ef9ee30c7b6a2fd,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002B29,STEP no-KI,False,2022-11-30,9900.0,8875.99,10000,5cfb0a1fb309aeaaa734,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002B45,STEP no-KI,False,2022-11-30,9900.0,8835.68,10000,74058ef9ee30c7b6a2fd,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002B94,STEP no-KI,True,2022-12-02,9900.0,8907.42,10000,cd15ef325515480d1255,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002BD8,STEP no-KI,True,2022-12-05,9900.0,8979.15,10000,d377147f403e6bf8d0b9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002BK3,STEP no-KI,True,2022-12-06,9900.0,8837.57,10000,af9be254f59b420a4968,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002BS6,STEP KI,False,2022-12-08,9900.0,9006.07,10000,5ac59f0d3e6eb81a3ec8,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002BT4,STEP KI,False,2022-12-08,9900.0,8833.59,10000,fcf66df5c776a346a7a8,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002BV0,LIZARD KI,False,2022-12-09,9900.0,9454.2,10000,6f94de82727360aa60d5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002BX6,STEP KI,False,2022-12-09,10000.0,9071.49,10000,9c9de1dcd08903ac54e0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0002CF1,STEP KI,False,2022-12-15,9900.0,8822.25,10000,2ba3dc6940d6687eb834,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6MZ0004LP7,STEP KI,False,2025-06-13,10000.0,9230.47,10000,482673da2432428ceff3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6NH0000032,STEP KI,False,2020-09-08,9900.0,8942.23,10000,eac650d89a034e34aa4f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH00000N1,STEP no-KI,False,2020-09-16,9900.0,8625.79,10000,947bbbbd1441e144b34c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH00001B4,STEP no-KI,False,2020-09-25,9900.0,8966.04,10000,e2c16fdde6b4f4d872d5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH00001Z3,STEP KI,False,2020-09-24,9900.0,9115.83,10000,8b6a92965b6d5bfd513d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH00002Y4,STEP no-KI,False,2020-10-13,9900.0,8905.74,10000,496f7d8c100bda370ac6,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000412,STEP no-KI,False,2020-10-14,9900.0,8628.04,10000,9d41e8366452c42f3696,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000420,STEP no-KI,False,2020-10-12,9900.0,8589.24,10000,c5edd1e50f7a761ca5fe,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH00005S9,STEP no-KI,False,2020-10-23,9920.0,10000.0,10000,04c24d09e966a692d3de,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000677,STEP no-KI,False,2020-11-04,9920.0,8641.96,10000,2e9a7b7f36ffb09df74f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH00006E7,STEP no-KI,False,2020-10-28,9920.0,8535.91,10000,4aea4ceb5f5740caf303,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH00006P3,STEP no-KI,False,2020-11-04,9930.0,8943.63,10000,2e9a7b7f36ffb09df74f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH00007E5,STEP no-KI,False,2020-11-02,9930.0,8403.64,10000,4c945ddef7fb55ac7166,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH00007J4,STEP no-KI,False,2020-11-05,9920.0,8862.68,10000,bb093f90ab14dcabce89,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH00008F0,STEP no-KI,False,2020-11-13,9930.0,8643.43,10000,54a7aedcd7ac533bda2d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH00008Y1,STEP no-KI,False,2020-11-11,9920.0,8991.62,10000,6059473351d7ff8fc5eb,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000AC2,STEP no-KI,False,2020-12-01,9940.0,8772.28,10000,f9bf64cf0ee46369d908,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000AK5,STEP no-KI,False,2020-12-07,9930.0,8594.53,10000,81ec7c1939ceca1602ae,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000BY4,STEP no-KI,False,2020-12-08,9920.0,8818.41,10000,aefe5968976e14d47e09,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000BZ1,STEP no-KI,False,2020-12-09,9920.0,8839.76,10000,35a8190dccdae2554b08,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000CZ9,STEP no-KI,False,2020-12-15,9920.0,8808.69,10000,8f612a8c020ee68e0ebe,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000D04,STEP no-KI,False,2020-12-15,9940.0,8821.62,10000,8f612a8c020ee68e0ebe,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000DA0,STEP no-KI,False,2020-12-15,9930.0,8853.21,10000,8f612a8c020ee68e0ebe,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000DW4,STEP no-KI,False,2020-12-29,9910.0,8819.37,10000,1b19765f10811f651f1e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000DX2,STEP no-KI,False,2020-12-29,9930.0,8603.53,10000,1b19765f10811f651f1e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6NH0000E03,STEP no-KI,False,2020-12-24,9920.0,8745.36,10000,26932fe0b6202330682b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
