item,structure,monthly,issue,issue_price_krw,fair_raw_krw,face_krw,group,payment_schedule_source,lag,paths_per_seed,replicates,total_paths,mc_face_krw,mc_se_face_krw,fair,mc_iv,fair_krw,mc_iv_krw,gap_krw,ape_pct
KR6MD0006HB7,LIZARD KI,False,2024-12-27,10000.0,10009.51,10000,9e83950fea38564bc14d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9902.086933808012,4.063764196477477,1.000951,0.9902086933808012,10009.509999999998,9902.086933808012,107.42306619198727,1.0732100391726196
KR6MD0006HC5,STEP KI,False,2024-12-27,10000.0,9747.63,10000,e2505db96e120a698262,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10010.192545633547,4.468408557669218,0.9747629999999999,1.0010192545633547,9747.63,10010.192545633547,-262.56254563354787,2.6936039389425726
KR6MD0006HD3,STEP KI,False,2024-12-27,10000.0,9471.82,10000,24c2addd18e5f5aa22e1,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9848.473489668058,5.2564966473583805,0.947182,0.9848473489668058,9471.82,9848.473489668058,-376.65348966805846,3.976569335862152
KR6MD0006HE1,STEP KI,False,2024-12-27,10000.0,9571.53,10000,78514da8759b1b0e1db4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10208.680201207762,2.338969637068385,0.957153,1.0208680201207763,9571.53,10208.680201207762,-637.1502012077623,6.656722605557966
KR6MD0006J72,STEP no-KI,False,2025-01-10,9900.0,9820.68,10000,57d5035eda5c6e1f51f4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10094.406684173791,1.154343713542192,0.9919878787878789,1.0196370388054334,9919.878787878788,10196.370388054334,-276.4916001755457,2.78724776872671
KR6MD0006JL2,LIZARD KI,False,2025-01-09,10000.0,10037.8,10000,891213ca49f6b10c1740,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10260.651118216723,0.7251775611772764,1.00378,1.0260651118216724,10037.8,10260.651118216723,-222.85111821672476,2.2201191318488593
KR6MD0006JM0,STEP KI,False,2025-01-09,10000.0,9934.46,10000,d07edbda17d3978d90d7,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10266.636778512255,1.1985493144540271,0.9934459999999999,1.0266636778512255,9934.46,10266.636778512255,-332.17677851225534,3.3436822787776626
KR6MD0006JN8,STEP KI,False,2025-01-09,10000.0,9856.85,10000,74e6c0455e287c426750,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9939.533494042833,5.7125472753891415,0.985685,0.9939533494042833,9856.85,9939.533494042833,-82.68349404283227,0.8388429776534315
KR6MD0006JP3,STEP no-KI,False,2025-01-09,10000.0,9505.69,10000,891213ca49f6b10c1740,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10235.145015655635,2.329756766976914,0.950569,1.0235145015655636,9505.69,10235.145015655635,-729.4550156556356,7.6738776002124585
KR6MD0006JQ1,STEP no-KI,False,2025-01-09,10000.0,9619.0,10000,d07edbda17d3978d90d7,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10216.687644059019,2.101488712599116,0.9619,1.021668764405902,9619.0,10216.687644059019,-597.6876440590195,6.213615178906534
KR6MD0006JS7,STEP KI,False,2025-01-09,10000.0,9629.66,10000,dc3cb97e6e042921ec72,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9887.604282979388,5.594299632079012,0.962966,0.9887604282979388,9629.66,9887.604282979388,-257.94428297938765,2.678643721371135
KR6MD0006JT5,STEP KI,False,2025-01-09,10000.0,9530.65,10000,c47b3a63602ae4e4af32,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9854.396735311086,6.250156248439789,0.9530649999999999,0.9854396735311086,9530.65,9854.396735311086,-323.74673531108675,3.3969008966973586
KR6MD0006JZ2,STEP no-KI,False,2025-01-09,10000.0,9509.88,10000,dc3cb97e6e042921ec72,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9842.915844824489,5.05895426582491,0.9509879999999999,0.9842915844824489,9509.88,9842.915844824489,-333.0358448244897,3.5019983935074857
KR6MD0006KH8,STEP KI,False,2025-01-16,10000.0,9926.54,10000,8523a66e503c10d447b3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10177.295326026828,0.8611006652970358,0.992654,1.0177295326026827,9926.54,10177.295326026828,-250.75532602682694,2.526110064804322
KR6MD0006KJ4,LIZARD KI,False,2025-01-16,10000.0,10029.45,10000,7aff45a5f305ebe61608,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10245.92836051843,0.7336505941990128,1.002945,1.024592836051843,10029.449999999999,10245.92836051843,-216.4783605184306,2.158427037558696
KR6MD0006KK2,STEP no-KI,False,2025-01-16,10000.0,9681.11,10000,7aff45a5f305ebe61608,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10178.818386443858,1.538315921282919,0.968111,1.0178818386443858,9681.11,10178.818386443858,-497.70838644385697,5.141026043954225
KR6MD0006KL0,STEP KI,False,2025-01-16,10000.0,9754.45,10000,1dad294f9db546a9d652,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9922.112354414707,5.648744671603848,0.9754450000000001,0.9922112354414707,9754.45,9922.112354414707,-167.66235441470602,1.7188294000656725
KR6MD0006KP1,STEP KI,False,2025-01-16,10000.0,9623.29,10000,cbc99a32e8ace9783c1c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9894.327394314803,5.522644958660703,0.9623290000000001,0.9894327394314804,9623.29,9894.327394314803,-271.03739431480255,2.8164733091780727
KR6MD0006KQ9,STEP KI,False,2025-01-16,10000.0,9616.4,10000,bb0c55e9e5f008c69583,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9857.405119019984,6.2349616110778205,0.9616399999999999,0.9857405119019984,9616.4,9857.405119019984,-241.00511901998468,2.5061885842933393
KR6MD0006KT3,STEP no-KI,False,2025-01-16,10000.0,9275.15,10000,cbc99a32e8ace9783c1c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9743.923409680969,5.944083983875015,0.927515,0.9743923409680969,9275.15,9743.923409680969,-468.7734096809693,5.054079014150383
KR6MD0006LH6,STEP KI,False,2025-01-23,10000.0,9848.11,10000,044df58ce2712b2733f7,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10222.995339360334,0.8297656653074159,0.9848110000000001,1.0222995339360335,9848.11,10222.995339360334,-374.88533936033355,3.806672949026092
KR6MD0006LK0,STEP KI,False,2025-01-23,10000.0,9953.07,10000,1c6014105f67ee011871,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10272.863198746243,0.8821242774755251,0.9953069999999999,1.0272863198746243,9953.07,10272.863198746243,-319.7931987462432,3.21301064642611
KR6MD0006LL8,STEP KI,False,2025-01-23,10000.0,9725.03,10000,67f366b9b7a1c0c94fcb,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10250.554434516998,0.9631531411212467,0.9725030000000001,1.0250554434516999,9725.03,10250.554434516998,-525.5244345169974,5.403833556472291
KR6MD0006LM6,STEP no-KI,False,2025-01-27,9900.0,9906.0,10000,c29fbd46889ebaa41c21,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10077.211755460594,0.39592657628190253,1.0006060606060605,1.017900177319252,10006.060606060604,10179.00177319252,-172.94116713191477,1.7283641778780094
KR6MD0006LN4,STEP KI,False,2025-01-23,10000.0,9528.65,10000,b282051f14f756278d5d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9730.11323430918,5.484095996879591,0.952865,0.9730113234309179,9528.65,9730.11323430918,-201.46323430917934,2.1142893726727223
KR6MD0006LR5,STEP KI,False,2025-01-23,10000.0,9619.42,10000,b282051f14f756278d5d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9727.468046679951,6.169829668888267,0.961942,0.9727468046679951,9619.42,9727.468046679951,-108.0480466799516,1.1232282890231595
KR6MD0006LS3,STEP KI,False,2025-01-23,10000.0,9621.49,10000,23bf67dfe858282a95fa,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9625.92345382523,6.975541644912781,0.962149,0.9625923453825229,9621.49,9625.92345382523,-4.433453825228861,0.04607866167536277
KR6MD0006LT1,STEP KI,False,2025-01-23,10000.0,9540.85,10000,ad3e4638848f3c4c180f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9645.236444380398,7.016835151837016,0.9540850000000001,0.9645236444380398,9540.85,9645.236444380398,-104.38644438039768,1.0941000474842144
KR6MD0006LZ8,STEP KI,False,2025-01-23,10000.0,9523.4,10000,67f366b9b7a1c0c94fcb,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10382.200371229961,1.8455705381498553,0.95234,1.0382200371229962,9523.4,10382.200371229961,-858.8003712299619,9.017791662956107
KR6MD0006M69,STEP no-KI,False,2025-02-07,9900.0,9910.07,10000,7414204836baa8e88d02,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10087.759978569224,0.5127694753768663,1.0010171717171716,1.0189656544009318,10010.171717171715,10189.656544009318,-179.48482683760147,1.7930244546125857
KR6MD0006ME1,STEP KI,False,2025-02-04,10000.0,9843.76,10000,86482d692aa8741f0d73,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10175.958519442454,1.6334818052417794,0.984376,1.0175958519442454,9843.76,10175.958519442454,-332.1985194424537,3.3747116898670195
KR6MD0006MF8,STEP KI,False,2025-02-04,10000.0,9864.39,10000,983b3d712354eb23747f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10256.710107418152,1.424363945721941,0.986439,1.0256710107418152,9864.39,10256.710107418152,-392.3201074181526,3.9771350019428735
KR6MD0006MG6,STEP KI,False,2025-02-04,10000.0,9761.88,10000,a0cd25bd85ecb7fee7f9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10129.235354320008,4.7739502148463,0.976188,1.0129235354320008,9761.88,10129.235354320008,-367.3553543200081,3.7631619556889464
KR6MD0006MH4,STEP KI,False,2025-02-04,10000.0,9748.69,10000,2ee227cd3ca52af39c7e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10260.391458237476,2.3077051074907016,0.9748690000000001,1.0260391458237477,9748.69,10260.391458237476,-511.7014582374757,5.2489253247100445
KR6MD0006MJ0,STEP no-KI,False,2025-02-04,10000.0,9500.82,10000,9d223c08f331be7fcd13,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9901.19796322514,4.696436663155251,0.950082,0.990119796322514,9500.82,9901.19796322514,-400.3779632251403,4.2141411291355935
KR6MD0006MK8,STEP KI,False,2025-02-04,10000.0,9625.85,10000,9d223c08f331be7fcd13,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10030.556185129977,5.086407387929482,0.962585,1.0030556185129977,9625.85,10030.556185129977,-404.70618512997714,4.204368290903942
KR6MD0006MM4,STEP KI,False,2025-02-04,10000.0,9622.62,10000,46689db0c1241e772a98,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10086.61247970681,5.671207542174241,0.9622620000000001,1.008661247970681,9622.62,10086.61247970681,-463.99247970680847,4.821893410597202
KR6MD0006MS1,STEP KI,False,2025-02-04,10000.0,9509.25,10000,2ee227cd3ca52af39c7e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10298.761395471025,3.3661491088284743,0.950925,1.0298761395471026,9509.25,10298.761395471025,-789.5113954710254,8.302562194400455
KR6MD0006MT9,STEP KI,False,2025-02-04,10000.0,9320.82,10000,9d223c08f331be7fcd13,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9859.815027843906,5.785823032317024,0.932082,0.9859815027843906,9320.82,9859.815027843906,-538.995027843906,5.782699674963212
KR6MD0006N84,STEP KI,False,2025-02-13,10000.0,9846.86,10000,5e243c33b7b24628c4b0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10185.015423898667,0.9043110748941848,0.9846860000000001,1.0185015423898667,9846.86,10185.015423898667,-338.15542389866613,3.434144731403373
KR6MD0006N92,STEP KI,False,2025-02-13,10000.0,9840.93,10000,61120b8380245c0466a6,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9083.135863452366,8.457792247707491,0.984093,0.9083135863452366,9840.93,9083.135863452366,757.7941365476337,7.700432139519677
KR6MD0006NA7,STEP KI,False,2025-02-13,10000.0,9824.52,10000,1b2a0ff7659f006b1e84,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10330.420122847881,1.7252359793589842,0.982452,1.033042012284788,9824.52,10330.420122847881,-505.900122847881,5.14936223701393
KR6MD0006NB5,LIZARD KI,False,2025-02-13,10000.0,10003.6,10000,5e243c33b7b24628c4b0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10319.679002221816,1.1175297415341732,1.0003600000000001,1.0319679002221815,10003.600000000002,10319.679002221816,-316.07900222181405,3.1596525473011114
KR6MD0006ND1,STEP KI,False,2025-02-13,10000.0,9639.31,10000,321831b6e8d8f862488e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9285.722978480773,7.849353625865891,0.963931,0.9285722978480774,9639.31,9285.722978480773,353.587021519226,3.6681777172767145
KR6MD0006NE9,STEP KI,False,2025-02-13,10000.0,9584.91,10000,5c7bdde3eaf1dfc5dfda,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9090.93749667075,8.768064940057858,0.958491,0.9090937496670749,9584.91,9090.93749667075,493.9725033292508,5.1536477998150305
KR6MD0006NL4,STEP KI,False,2025-02-13,10000.0,9562.69,10000,321831b6e8d8f862488e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9390.869332669106,7.172973158835763,0.956269,0.9390869332669106,9562.69,9390.869332669106,171.8206673308942,1.7967817353787916
KR6MD0006NM2,STEP KI,False,2025-02-13,10000.0,8959.36,10000,5c7bdde3eaf1dfc5dfda,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,8997.542902073546,8.911720123793677,0.8959360000000001,0.8997542902073546,8959.36,8997.542902073546,-38.1829020735458,0.42617890199239444
KR6MD0006P66,STEP no-KI,False,2025-02-24,9900.0,9895.12,10000,bbe6d886fb600f5d9895,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10080.73896376271,0.6592286662771364,0.9995070707070708,1.0182564609861322,9995.070707070709,10182.564609861322,-187.4939027906142,1.8758636960714776
KR6MD0006P82,STEP KI,False,2025-02-20,10000.0,9804.59,10000,23107f6dd77b4bb6e5ca,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10174.718176879867,0.78612460082336,0.980459,1.0174718176879867,9804.59,10174.718176879867,-370.128176879867,3.7750500212641938
KR6MD0006P90,STEP KI,False,2025-02-20,10000.0,9698.88,10000,bc720fc33c0bc3b7bf23,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10238.600692154334,0.36949767047702936,0.969888,1.0238600692154334,9698.88,10238.600692154334,-539.7206921543341,5.564773377486206
KR6MD0006PA2,STEP KI,False,2025-02-20,10000.0,9666.82,10000,f3534c144a9e0974c7ad,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9192.30806036739,7.817458718917361,0.9666819999999999,0.919230806036739,9666.82,9192.30806036739,474.5119396326092,4.90866634149192
KR6MD0006PB0,STEP no-KI,False,2025-02-20,10000.0,9458.03,10000,2d3c8a24273cf623f6d5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10213.920045745932,2.2820281901465322,0.9458030000000001,1.0213920045745932,9458.03,10213.920045745932,-755.8900457459316,7.992045338679741
KR6MD0006PC8,STEP KI,False,2025-02-20,10000.0,9832.15,10000,239eb0ef84d899738924,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,8784.786230568616,9.211488478854312,0.983215,0.8784786230568615,9832.15,8784.786230568616,1047.3637694313843,10.652438880930257
KR6MD0006PE4,STEP KI,False,2025-02-20,10000.0,9635.58,10000,f3534c144a9e0974c7ad,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9115.485376495828,8.447991190425993,0.963558,0.9115485376495828,9635.58,9115.485376495828,520.0946235041725,5.397647297870731
KR6MD0006PG9,STEP KI,False,2025-02-20,10000.0,9566.34,10000,4ebac9f7675df4ef0a58,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,8803.204399067376,9.521752975398986,0.956634,0.8803204399067376,9566.34,8803.204399067376,763.135600932624,7.97729958304455
KR6MD0006PL9,STEP no-KI,False,2025-02-20,10000.0,9530.58,10000,23107f6dd77b4bb6e5ca,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10282.318808386024,2.087317249080395,0.953058,1.0282318808386024,9530.58,10282.318808386024,-751.7388083860244,7.887650157556249
KR6MD0006PM7,STEP KI,False,2025-02-20,10000.0,9286.14,10000,f3534c144a9e0974c7ad,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9147.926741394955,8.533292865354703,0.9286139999999999,0.9147926741394955,9286.14,9147.926741394955,138.21325860504442,1.4883822406839056
KR6MD0006Q57,STEP KI,False,2025-02-27,10000.0,9775.48,10000,1c63dc837daf1123b360,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10322.897996666463,2.22039160026923,0.977548,1.0322897996666462,9775.48,10322.897996666463,-547.4179966664627,5.599909126369884
KR6MD0006Q65,STEP no-KI,False,2025-02-27,10000.0,9609.99,10000,1cd1dcd6d418a4e46898,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10120.831411140107,2.743550521589453,0.9609989999999999,1.0120831411140108,9609.99,10120.831411140107,-510.8414111401083,5.315733014707698
KR6MD0006Q73,STEP KI,False,2025-02-27,10000.0,9722.42,10000,280b5007a333ba008f73,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10220.532592556501,2.190687304948406,0.972242,1.0220532592556502,9722.42,10220.532592556501,-498.1125925565011,5.123339585787294
KR6MD0006Q81,STEP KI,False,2025-02-27,10000.0,9826.9,10000,bd2bbb24577efe3f07b9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,7199.243858615602,12.317228257701021,0.98269,0.7199243858615603,9826.9,7199.243858615602,2627.656141384397,26.739420787678686
KR6MD0006Q99,STEP KI,False,2025-02-27,10000.0,9517.71,10000,ac4c7331a7c267a3e784,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,7714.68449483207,11.738237570831489,0.9517709999999999,0.771468449483207,9517.71,7714.68449483207,1803.025505167929,18.943900425290632
KR6MD0006QA0,STEP KI,False,2025-02-27,10000.0,9594.16,10000,ac4c7331a7c267a3e784,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,7462.857962627604,12.22290829718835,0.9594159999999999,0.7462857962627604,9594.16,7462.857962627604,2131.3020373723957,22.214576756822858
KR6MD0006QC6,STEP KI,False,2025-02-27,10000.0,9654.91,10000,042e191e0fb535add86b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,7132.875015387188,12.615914298936813,0.965491,0.7132875015387188,9654.91,7132.875015387188,2522.034984612812,26.121786579189365
KR6MD0006QK9,STEP KI,False,2025-02-27,10000.0,9245.9,10000,ac4c7331a7c267a3e784,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,7481.143412869523,12.312197205669737,0.9245899999999999,0.7481143412869523,9245.9,7481.143412869523,1764.756587130476,19.086909734373897
KR6MD0006R07,STEP no-KI,False,2025-03-07,10000.0,9638.19,10000,31a630edd1ff992ac7c0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10053.359104122475,3.363465594892413,0.9638190000000001,1.0053359104122475,9638.19,10053.359104122475,-415.16910412247364,4.307542226522548
KR6MD0006R15,STEP KI,False,2025-03-07,10000.0,9813.11,10000,d2461185f9b72140e021,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10193.406358464383,3.3390951790882806,0.981311,1.0193406358464383,9813.11,10193.406358464383,-380.2963584643826,3.8753907626061728
KR6MD0006R23,STEP KI,False,2025-03-07,10000.0,9756.71,10000,670cf32ce06038768f6f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10074.494437158002,3.6722000329043123,0.975671,1.0074494437158001,9756.71,10074.494437158002,-317.7844371580019,3.2570860172947835
KR6MD0006R31,STEP KI,False,2025-03-07,10000.0,9869.99,10000,1a71cd4d95f19d63fe9c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9033.371415487425,8.746302372742738,0.986999,0.9033371415487426,9869.99,9033.371415487425,836.618584512574,8.476387357156128
KR6MD0006R49,STEP KI,False,2025-03-07,10000.0,9538.14,10000,c31fde2342e80579f761,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9141.527754804423,7.8402432234196455,0.9538139999999999,0.9141527754804423,9538.14,9141.527754804423,396.6122451955767,4.158171773485991
KR6MD0006R72,STEP KI,False,2025-03-07,10000.0,9616.55,10000,c31fde2342e80579f761,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9046.345591526471,8.590523122036576,0.9616549999999999,0.9046345591526471,9616.55,9046.345591526471,570.204408473528,5.929407203971571
KR6MD0006R80,STEP KI,False,2025-03-07,10000.0,9608.93,10000,9cc6abf42f108cc6bee9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9185.937036566474,8.227033808329242,0.960893,0.9185937036566475,9608.93,9185.937036566474,422.992963433525,4.402081849212399
KR6MD0006R98,STEP KI,False,2025-03-07,10000.0,9644.36,10000,f1e5f7886eeea52cfe2c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9101.707768254792,8.664478879959024,0.9644360000000001,0.9101707768254792,9644.36,9101.707768254792,542.6522317452087,5.626627705158338
KR6MD0006RE0,STEP no-KI,False,2025-03-07,10000.0,9247.02,10000,c31fde2342e80579f761,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,8916.071055939175,8.786816181429575,0.924702,0.8916071055939175,9247.02,8916.071055939175,330.9489440608249,3.578979434031989
KR6MD0006RQ4,STEP no-KI,True,2025-03-10,9900.0,9707.0,10000,a1c3f221c3b087fdc4db,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10086.36326813748,2.5485913279534786,0.9805050505050505,1.0188245725391394,9805.050505050505,10188.245725391394,-383.1952203408884,3.908141219094256
KR6MD0006RR2,STEP no-KI,False,2025-03-10,9910.0,9887.74,10000,a1c3f221c3b087fdc4db,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10035.120723428974,1.2652359345384623,0.9977537840565086,1.0126257036759811,9977.537840565086,10126.257036759811,-148.7191961947254,1.4905400367421966
KR6MD0006RX0,STEP no-KI,False,2025-03-04,10000.0,9795.57,10000,ef22e8d71ec681a41b29,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10078.99324286119,2.1021130757962045,0.979557,1.007899324286119,9795.57,10078.99324286119,-283.42324286118935,2.8933818334327595
KR6MD0006S06,STEP no-KI,False,2025-03-17,9900.0,9886.64,10000,e2fb89c70eb8ba9875c9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10035.675367750255,1.348272383614568,0.998650505050505,1.0137045826010358,9986.50505050505,10137.045826010359,-150.54077550530786,1.5074420404733537
KR6MD0006S48,STEP no-KI,False,2025-03-13,10000.0,9455.5,10000,6f8e32320b61c0f2a15c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9785.778564177295,5.0357429819796184,0.94555,0.9785778564177295,9455.5,9785.778564177295,-330.2785641772954,3.492978310795784
KR6MD0006S55,STEP KI,False,2025-03-13,10000.0,9790.46,10000,6f8e32320b61c0f2a15c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9975.009179302058,4.698322698063702,0.9790459999999999,0.9975009179302058,9790.46,9975.009179302058,-184.5491793020593,1.8849898707727655
KR6MD0006S63,STEP KI,False,2025-03-13,10000.0,9745.09,10000,bd64364e22610c445922,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10113.737555055788,3.4610018091211647,0.9745090000000001,1.0113737555055788,9745.09,10113.737555055788,-368.64755505578773,3.782905597134431
KR6MD0006S71,STEP KI,False,2025-03-13,10000.0,9846.98,10000,df2690c3377e7f4b35f9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9960.42367621272,6.002603140049699,0.984698,0.9960423676212721,9846.98,9960.42367621272,-113.44367621272112,1.1520656710252395
KR6MD0006S89,STEP KI,False,2025-03-13,10000.0,9847.57,10000,b47c30ee12e90d987455,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9994.273516114024,5.639357985703991,0.984757,0.9994273516114024,9847.57,9994.273516114024,-146.70351611402398,1.4897433185448186
KR6MD0006S97,LIZARD KI,False,2025-03-13,10000.0,10012.09,10000,eec468e0f8a613f38302,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10191.145186736918,3.543175812366853,1.001209,1.0191145186736918,10012.09,10191.145186736918,-179.05518673691833,1.7883897042167851
KR6MD0006SA6,STEP KI,False,2025-03-13,10000.0,9516.46,10000,1686708eef67cecba90e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9790.611070402188,5.299074393959119,0.9516459999999999,0.9790611070402189,9516.46,9790.611070402188,-274.1510704021899,2.8808093598059563
KR6MD0006SC2,STEP KI,False,2025-03-13,10000.0,9589.26,10000,1686708eef67cecba90e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9888.353439412365,5.854697843186943,0.9589260000000001,0.9888353439412365,9589.26,9888.353439412365,-299.09343941236455,3.119046093362413
KR6MD0006SE8,STEP KI,False,2025-03-13,10000.0,9624.65,10000,b47c30ee12e90d987455,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9871.05757806717,6.5182800373274015,0.962465,0.9871057578067169,9624.65,9871.05757806717,-246.40757806716928,2.5601718303228616
KR6MD0006SK5,STEP KI,False,2025-03-13,10000.0,9355.29,10000,84477b7e6538144317b8,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9842.975675240079,5.808918971182158,0.935529,0.9842975675240079,9355.29,9842.975675240079,-487.68567524007824,5.212940221415672
